,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
23,23,фронтенд разработчик (react),Новосибирск,,140000.0,Family Train Inc,2019-10-20T19:54:06+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"ULIVE – международная платформа интерактивного ТВ, где креативные авторы ведут трансляции и публикуют контент, а зрители платят им за просмотры. Это крутой сервис с точки зрения масштаба, высоконагруженности и современных подходов к развитию продукта. Сервис активно растет, впереди запуск новых тематических приложений на базе платформы, а также международная экспансия. У нас появляется много сложных и интересных задач, поэтому мы расширяем свою команду. Мы ищем опытного и готового развиваться фронтенд разработчика, который хочет участвовать в создании продукта международного уровня. Обязанности Разработка SPA приложения на React, а так же работа над внутренними продуктами компании. Требования Хорошее знание JavaScript и React Умение адаптивно верстать на HTML5 и CSS3, pixel-perfect Способность в тандеме с дизайнером создавать качественный и современный UI/UX Портфолио реализованных проектов Мы – твой единственный проект Рабочий процесс Никаких ТЗ в Excel, макетов в Photoshop и самописных CRM. Чтобы вам было комфортно работать, мы используем только лучшие инструменты на рынке. Обсуждение идей и подготовка ТЗ, затем UI/UX дизайнеры готовят макеты По макетам и ТЗ backend разработчики готовят и документируют API После этого задача поступает фронтенд разработчикам, которым необходимо реализовать задуманный функционал и передать в отдел тестирования. Разработка ведётся по SCRUM в рамках agile-методологии. Для управления задачами и трекинга времени мы используем сервис Мы не проводим Skype звонки, митинги и митапы, вместо этого мы используем наиболее современные сервисы для совместной работы и тратим время на проработку идей, ТЗ и аналитику. Бонусы Удаленная работа Сильная команда Гибкий график Премии за качество и выполнение KPI Первый месяц платим еженедельно Большой международный проект Возможность возглавить собственный отдел Долгосрочное сотрудничество. Дополнительные инструкции Если вы работали над схожими задачами или просто делали интересные проекты – укажите их в отклике с указанием вашей роли. Мы понимаем, что смена работы это всегда стресс, поэтому в первый месяц можем предложить частичную занятость и совмещение с вашей основной работой.",,,,JavaScript|React|Кроссбраузерная верстка|CSS|HTML
