vacancies_name	руководитель направления разработки	1.0
vacancies_name	senior ios developer	1.0
vacancies_name	руководитель игрового направления	1.0
vacancies_name	senior nodejs разработчик (react, vue), москва	1.0
vacancies_name	senior javascript developer (рига, латвия)	1.0
vacancies_name	программист в германию	1.0
vacancies_name	senior android developer	1.0
days	avg	20.0
days	max	24.0
days	min	11.0
experience	От 3 до 6 лет	4.0
experience	Более 6 лет	2.0
experience	От 1 года до 3 лет	1.0
employment	Полная занятость	7.0
schedule	Полный день	5.0
schedule	Гибкий график	2.0
skills	Английский язык	2.0
skills	Креативность	1.0
skills	MS Visio	1.0
skills	Внутренние коммуникации	1.0
skills	Аналитические исследования	1.0
skills	ООП	1.0
skills	Linux	1.0
skills	SQL	1.0
skills	Пользователь ПК	1.0
skills	Базы данных	1.0
skills	Java	1.0
skills	C++	1.0
skills	C/C++	1.0
skills	.NET Framework	1.0
skills	Ruby	1.0
skills	Delphi	1.0
skills	STL	1.0
skills	JavaScript	2.0
skills	Python	1.0
