,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days
623,623,android,Новосибирск,96120.0,149523.80952380953,Десенчери,2019-09-27T12:13:32+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Команда разработчиков Decentury занимается разработкой приложений полного цикла и платформ с использованием технологии блокчейн. Мы ищем спеца, умеющего в котлин и способного решать сложные задачи в сжатые сроки. Для отбора в команду - отправь нам кусок кода, какую-нибудь логически законченную функцию из репы. Мы заценим твой код, если он достойный - мы с тобой сразу свяжемся. Вам предстоит: Участие в проектировании архитектуры продукта Доработка и поддержка существующего проекта. Взаимодействие с Back-end разработчиками в команде. Требования: Отличное знание языка Kotlin и Android SDK, опыт разработки на этих языках не менее 1 года. В большинстве наших проектов используется набор технологий, знание или опыт работы с которыми будет большим плюсом: RxJava 2, Retrofit, Dagger 2, Firebase, Android Architecture Components. Понимание принципов ООП, SOLID; Опыт работы с Git; Опыт создания клиент-серверных приложений. Условия: Сплоченная боевыми задачами команда Офис в Академгородке, рядом с Технопарком (есть кофемашина, оборудованное рабочее место, покупаем литературу для прокачки навыков). Поддержание участия в хакатонах, семинарах, конференциях Оформление по ТК, &quot;белая&quot; зарплата Гибкий график"," Отличное знание языка Kotlin и Android SDK, опыт разработки на этих языках не менее 1 года. В большинстве наших проектов используется набор технологий, знание или опыт работы с которыми будет большим плюсом: RxJava 2, Retrofit, Dagger 2, Firebase, Android Architecture Components. Понимание принципов ООП, SOLID; Опыт работы с Git; Опыт создания клиент-серверных приложений. ",Без обязанностей," Сплоченная боевыми задачами команда Офис в Академгородке, рядом с Технопарком (есть кофемашина, оборудованное рабочее место, покупаем литературу для прокачки навыков). Поддержание участия в хакатонах, семинарах, конференциях Оформление по ТК, &quot;белая&quot; зарплата Гибкий график",Без ключевых навыков,21
166,166,android,Новосибирск,96120.0,149523.80952380953,Метеор,2019-10-09T08:55:39+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Проекты «Метеора» — это высокотехнологичные решения для бизнеса: CRM и ERP системы, сайты со сложным функционалом и мобильные приложения для iOS и Android. На сегодня мы отметились в трех рейтингах лучших разработчиков по версии Tagline и не собираемся на этом останавливаться. Наши клиенты находятся в Москве и Европе. Мы расширяем свою команду и ищем Android-разработчика. Задачи: Разработка мобильных приложений (основной пласт на Kotlin); Тестирование; Сопровождение и доработка проектов; Поддержка мобильных приложений на Java и Kotlin. От будущего коллеги мы ожидаем: Знание Kotlin; Знание Java и Android SDK; Понимание ООП; Опыт создания клиент-серверных приложений; Желание и умение развивать свои профессиональные компетенции. Мы предлагаем: Интересные проекты; Большую долю самостоятельности в работе; Возможность поработать на зарубежный рынок и получить опыт работы по европейским стандартам; Официальное трудоустройство и белую заработную плату; Пересмотр з/п по результатам работы каждые три месяца; Компенсацию затрат на уроки английского языка, профильное обучение и конференции. Метеор — это современная и гибкая компания. У нас нет дресс-кода, натянуто-делового общения и скучных задач. Наши цели — это развитие и создание полезного продукта. Если это и ваши цели тоже, то мы точно сработаемся :)",Без требований,Без обязанностей,Без условий,ООП|Java|REST|Git|XML|Android|SQL|Kotlin,9
454,454,android,Новосибирск,96120.0,149523.80952380953,Movavi,2019-10-13T21:59:59+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Новосибирская IT-компания Movavi создает и продает программы для любительской обработки мультимедиа. Movavi Video Editor, Photo Editor, Video Converter, Screen Capture, Movavi Clips - одни из самых популярных продуктов в мире, ими пользуются в 200 странах мира и помогают миллионам людей легко обрабатывать фото и видео, не требуя специальных знаний и навыков. Мы счастливы представлять Новосибирск на мировой IT-карте! У нас замечательная команда, и для ее расширения мы ищем старшего Android-разработчика. Приглашаем тебя присоединиться к команде мобильного Видеоредактора - Movavi Clips и вместе с нами создавать одно из самый популярных приложений! Clips - это: кратно растущий мобильный продукт; более 5 000 000 скачиваний приложения на iOS и Android; приложение, которым пользуются в более чем 150 странах. Чем предстоит заниматься: разрабатывать мобильное приложение - Видеоредактор. Для успешного выполнения задач тебе потребуется: опыт программирования на Java/Kotlin от 2-х лет; опыт разработки Android-приложений от 2-х лет; знание Android API 4.3 и выше; знание Git. Не обязательно, но будет круто, если: используешь в разработке DI; умеешь проектировать с использованием MVP или MVVM. Работа в Movavi - это: команда профессионалов, готовых делиться знаниями и опытом; индивидуальный подход к профессиональному росту и развитию внутри компании; официальное трудоустройство с первого рабочего дня; белая заработная плата + компенсация питания и спорта; удобный график работы как для &quot;жаворонков&quot;, так и для &quot;сов&quot;; занятия йогой и английским языком, не выходя из офиса; здоровье с ДМС; приятная рабочая атмосфера, общение на &quot;ты&quot;; бодрящие корпоративы: горы и ели, море и пальмы, и никакого алкоголя. Хочешь 70K? Это не розыгрыш. Мы готовы тебе их дать! Порекомендуй нашу вакансию своему другу или знакомому, пришли его резюме на почту (см.контактную информацию) с пометкой &quot;Внешняя рекомендация на позицию Android разработчика&quot; и получи бонус : 70 000р. за Senior-разработчика, после прохождения им испытательного срока. Или 50 000р. за рекомендацию уровня Middle. * Друг должен знать, что его рекомендуют. Если ты не получил ответ на отклик в течение 3-х рабочих дней: 1. Проверь папку &quot;Спам&quot; в электронной почте. Возможно, письмо с ответом оказалось там. 2. Позвони или напиши нам.",Без требований,Без обязанностей,Без условий,Android|Java|Kotlin|Git,4
199,199,android,Новосибирск,96120.0,149523.80952380953,True Engineering,2019-10-13T18:15:20+0300,От 1 года до 3 лет,Полный день,Полная занятость,"True Engineering – лаборатория технологических инноваций. Стратегические партнеры по цифровой трансформации бизнеса S7 Airlines, Leroy Merlin, «ВСК», «Ингосстрах», «АльфаСтрахование», ГК «ЭФКО», Imperial Tobacco и других. Проектируем и строим цифровые высокодоступные Business Critical платформы . Автоматизируем Core бизнес, создаем клиентские сервисы и сервисы для партнерских сетей. Наши герои - это люди. Именно они творят настоящую история о настоящих профессионалах, настоящих инженерах, настоящих нас. Мы собрали отличную команду в 150 инженеров и продолжаем расти. Ценим профессионализм, простоту, душевность и юмор. С азартом беремся за работу, играем в долгую, принимаем решения и делаем осознанный выбор. Выбор быть настоящими. Зовем приложить руку к разработке по-настоящему полезных и красивых решений . Увидеть на практике Continuous Integration, Continuous Delivery, Continuous Deployment. Что мы ждем от настоящего инженера: Хорошее знание Kotlin и/или Java и Android SDK; Понимание принципов ООП, SOLID; Опыт работы с Git; Опыт создания клиент-серверных приложений; Умение писать понятный, структурированный, качественный код; Английский на уровне чтения технической документации; В большинстве наших проектов используется набор технологий, знание или опыт работы с которыми будет большим плюсом: RxJava, Retrofit, Dagger 2, Room, Realm, Firebase; Android Studio, Gradle; JIRA, Redmine, Fabric (Crashlytics/Beta), GitLab CI, Jenkins; Продукт: Большое функциональное клиентское приложение для страхования. Уникальные клиентские сервисы, тысячи пользователей. Оформление, продление всех видов страхования через приложение, урегулирование убытков, видео-осмотры объектов страхования, распознавание документов. Максимум услуг в онлайне. Настоящий сервис. True Employer: От нас сильная команда дизайна и разработки, поддержка PM, профессиональное окружение, современный технологический стек. Умные, честные, открытые коллеги. Простор для инженерной мысли и уютная рабочая среда. C&amp;B Трудоустройство по ТК РФ Белая заработная плата Бесплатный спорт, бассейн Гибкий рабочий график Красивый офис Легендарные корпоративы Спортивные команды, турник в офисе Корпоративная библиотека Плюшки Закрытая парковка True Engineering - кто мы? Проектируем возможности, работаем на результат, делаем на перспективу . К нам приходят с бизнес-задачей, а мы переводим ее в плоскость информационных технологий и решаем. Инженерный подход позволяет закладывать в решение возможность его развития и глубокой модернизации. Создавать новые конкурентные преимущества для бизнеса. Мы инженеры ИТ-отрасли. Смотрим в будущее, мысленно мы всегда на шаг впереди. Делаем сегодня то, что приведет нас в завтра. Осознанно и рачительно относимся к ресурсам. Ловим технологические тренды , исследуем, применяем инструменты на практике. Умеем и любим учиться, создаем технологические компетенции внутри себя, растим отраслевую бизнес-экспертизу. Создание ценности - наша главная цель. Придумать работающее решение, создать его и добиться бизнес-результата. Знать, что в нем есть кусочек тебя лично, и ты можешь увидеть его в реальных цифрах, графиках, бизнес-показателях использования информационных систем. Наши технологические компетенции – Engineering, Data Mining &amp; Machine Learning, DevOps, Design &amp; Digital. Cтек технологий – Java, .Net, Angular, Vue, iOS, Android. Наш офис находится в новосибирском Академгородке. Мы помогаем с переездом. Если ты хочешь присоединиться к настоящим инженерам , напиши нам",Без требований,Без обязанностей,Без условий,Android SDK|ООП|Java|SQL,4
792,792,android,Новосибирск,96120.0,149523.80952380953,ПКБ,2019-10-11T16:00:52+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Разработка мобильных приложений Требования: Высшее; Опыт работы на аналогичной должности – от 2 лет; Английский язык на уровне чтения документации; Уверенные знания Android SDK, RXJava, Dagger, Retrofit, DataBindings, WebSocket. Желателен опыт работы с Realm, MVI, Kotlin, написание Unit Test Условия: Официальное трудоустройство согласно ТК РФ &quot;Белая зп&quot; ( оклад+ бонус ) Возможность профессионального развития"," Высшее; Опыт работы на аналогичной должности – от 2 лет; Английский язык на уровне чтения документации; Уверенные знания Android SDK, RXJava, Dagger, Retrofit, DataBindings, WebSocket. Желателен опыт работы с Realm, MVI, Kotlin, написание Unit Test ", Разработка мобильных приложений , Официальное трудоустройство согласно ТК РФ &quot;Белая зп&quot; ( оклад+ бонус ) Возможность профессионального развития,Android SDK|RXJava|Dagger|Retrofit|DataBindings|WebSocket|Разработка мобильных приложений,7
340,340,android,Новосибирск,96120.0,180000.0,Кадровое агентство Алексея Сухорукова,2019-10-14T09:10:37+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания, занимающаяся разработкой мобильных продуктов для бизнеса, в т.ч. в сфере финтех, ищет в свою команду Middle Android-разработчика. Клиентами являются представители бизнеса России, Швеции, Германии, Финляндии, Польши и др. В компании стабильно появляются новые интересные проекты, которые чаще всего разрабатываются с нуля, что позволит тебе заниматься проектированием архитектуры и предлагать свои собственные решения. Со своей стороны компания предлагает команде приятную атмосферу и различные бонусы, подробнее о которых читай ниже. Компания ждёт от тебя: · Опыт разработки под Android на Java от 1,5 лет · Владение Android API (14 и выше) · Знание основных библиотек и стандартных сервисов (GCM, Android Support Lib, Google play services etc.) · Навыки проектирования архитектуры приложений · Понимание ООП и SOLID · Знание основных дизайн-паттернов (MVP, MVVM) Тебе предстоит: · Разработка интересных и востребованных проектов на Java · Проектирование архитектуры приложений · Взаимодействие со смежными командами в разработке ТЗ и пр. · Возможны недлительные командировки Компания предлагает: · Разумеется, официальное трудоустройство · Конечно же гибкий график – компания ориентирована в первую очередь на результат · Прозрачную систему развития и возможность постоянного роста дохода (каждые полгода проходит пересмотр заработной платы) · ДМС со стоматологией · Корпоративное изучение английского языка в офисе компании · Частичная компенсация занятий фитнесом А ещё: · Уютный офис в Технопарке (с диванчиками, кухней, гитарой, настолками, балансбордами и батутом) · Участие в различных конференциях, meetup`ах, корпоративное обучение · Демократичную атмосферу и открытый, дружелюбный коллектив, где все на «ты», независимо от должности и возраста · Помощь в адаптации при входе в должность, менторство · Возможность решать любые вопросы напрямую, без лишней бюрократии · Выезды на природу и приятные поездки вместе с коллегами Заинтересовался? Оставляй отклик и мы обязательно с тобой свяжемся! Почему стоит обратиться именно к нам? ✓Прежде всего наши услуги бесплатны для кандидатов! ✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по подбору сотрудников позволяет решать вопросы любого уровня сложности. ✓Мы умеем находить для компаний самых подходящих и по духу, и по техническим навыкам кандидатов. ✓ Мы можем предложить вам выбор вакансий и работодателей не только в Новосибирске, но и в разных странах. ✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите. ✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач.",Без требований,Без обязанностей,Без условий,Java|Android|Android SDK|ООП|Разработка технических заданий,4
134,134,android,Новосибирск,96120.0,149523.80952380953,Тинькофф,2019-09-27T05:38:26+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы пишем финансовые приложения для мобильных устройств и постоянно осваиваем новые технологии. Наши приложения уже обслуживают сотни тысяч клиентов каждый день. Мы активно расширяем нашу команду и ищем разработчика мобильных приложений. Ваши приложения будут оригинальны, технологичны и востребованы! Обязанности: Разработка приложений, относящихся к сферам банковского ПО, социальным сетям; Развитие и документирование библиотеки компонентов мобильных приложений; Эффективное решение нестандартных задач. Требования: Уверенное знание Java Core, Android SDK, RxJava; Умение работать с системой контроля версий git - console, IDE, web (Stash); Английский язык на уровне понимания технической литературы; Опыт разработки приложений, использующих сетевое взаимодействие; Понимание интеграции клиентского приложения в существующую систему; Знание ООП, паттернов проектирования ПО; Умение работать в команде. Существенный плюс: Опыт разработки приложений на Kotlin; Наличие завершённых проектов в магазинах приложений; Понимание в разработке пользовательского интерфейса; Опыт code-review (контроль качества кода); Опыт разработки серверных приложений (Java, Scala, Python); Опыт работы с БД (Oracle, SQLite); Опыт разработки bash/Unix shell-скриптов; Понимание проектного подхода. От нас: Добровольное медицинское страхование (ДМС); Белая заработная плата, достойная твоего профессионального уровня; Ты можешь выбрать для себя подходящее месторасположение офиса: в городе на Советской 5 или в Академгородке; Компенсация на выбор: обедов, такси, парковочного места; Компенсация 50% на спорт; Скидка 30% на КАСКО в СК Тинькофф; Софинансирование обучения (оплата конференций, курсов).",Без требований," Разработка приложений, относящихся к сферам банковского ПО, социальным сетям; Развитие и документирование библиотеки компонентов мобильных приложений; Эффективное решение нестандартных задач. ",Без условий,Без ключевых навыков,21
711,711,android,Новосибирск,96120.0,149523.80952380953,Брокеркредитсервис,2019-10-08T07:02:16+0300,От 1 года до 3 лет,Полный день,Полная занятость,"БКС Премьер – лидер на рынке инвестиций с опытом 25 лет. Используя накопленную экспертизу, мы решили захватить не только офлайн, но и онлайн рынок. Мобильные и web приложения БКС Премьер – это не просто витрина для продажи финансовых инструментов компании, но и набор инструментов для инвестора, с которым инвестиции становятся проще. Итак, чем предстоит заниматься? Управление командой разработки (от 3 разработчиков), организация процесса разработки; Разрабатывать новые приложения на платформе Android. Оптимизировать, модифицировать программные решения, направленные на повышение качества работы мобильных приложений. Первичное функциональное тестирование. Формализировать сроки выполнения работ, выполнять задачи в установленные сроки. Стаствовать в разработке архитектуры приложения. Для этого потребуется: Опыт управления командой от 3 человек. Хорошее знание Java и Kotlin. Понимание основных структур данных и умение их применять. Понимание устройства памяти в Java. Опыт написания кода для многопоточной среды. Знание сетевых протоколов и технологий (HTTP(S), REST, JSON). Понимание паттернов проектирования. Понимание архитектурного решения MVI + StateReducer. Глубокое понимание RxJava, Android SDK, Анимации. Кастомные UI компоненты. Опыт работы с системами контроля версий (git). •Опыт работы с библиотекой Retrofit2. Опыт написания unit-тестов. Работа с системами таск и баг-трекинга. За что предложим справедливую компенсацию : Профессиональный рост и развитие в компании международного уровня: 54 офиса в крупных городах России, 60 агентских пунктов, площадки в Лондоне и на Кипре. Официальная заработная плата, уровень готовы обсуждать в зависимости от квалификации кандидата. Оформление в соответствии с ТК РФ. Для сотрудников финансовой группы действуют специальные предложения от БКС Банка. Есть корпоративные скидки на спорт и медицинскую поддержку. Пятидневная рабочая неделя, полный рабочий день, гибкий график работы. Возможен переезд в г.Москва при желании. Профессиональная сильная команда.",Без требований,Без обязанностей,Без условий,Android|Android SDK|Java,10
16,16,android,Новосибирск,96120.0,149523.80952380953,Movavi,2019-10-04T14:47:18+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"Новосибирская IT-компания Movavi создает и продает программы для любительской обработки мультимедиа. Movavi Video Editor, Photo Editor, Video Converter, Screen Capture, Movavi Clips - одни из самых популярных продуктов в мире, ими пользуются в 200 странах мира и помогают миллионам людей легко обрабатывать фото и видео, не требуя специальных знаний и навыков. Мы счастливы представлять Новосибирск на мировой IT-карте! Приглашаем тебя присоединиться к нашей команде и вместе с нами создавать самый популярный софт для мультимедиа! Чем предстоит заниматься: разрабатывать мобильное приложение &quot;PDF-сканер&quot;; изучать и внедрять новые, современные технологии; проводить code-review. Для успешного выполнения задач тебе потребуется: опыт программирования на Java/Kotlin от 3-х лет; опыт разработки Android-приложений от 3-х лет; знание Android API 4.3 и выше. Будет круто, если: ты имеешь опыт применения Unit-тестирования, SOLID, CI; знаешь Dagger 2, RxJava, Architecture Components; используешь в работе MVP, MVVM, Clean Architecture; у тебя есть опыт работы с Git; у тебя есть опыт работы в командах, желательно Scrum/Agile. Работа в Movavi - это: команда профессионалов, готовых делиться знаниями и опытом; индивидуальный подход к профессиональному росту и развитию внутри компании; официальное трудоустройство с первого рабочего дня; белая заработная плата + компенсация питания и спорта; удобный график работы как для &quot;жаворонков&quot;, так и для &quot;сов&quot;; занятия йогой и английским языком, не выходя из офиса; здоровье с ДМС; приятная рабочая атмосфера, общение на &quot;ты&quot;; бодрящие корпоративы: горы и ели, море и пальмы, и никакого алкоголя. А еще мы всегда рады внешним рекомендациям! Порекомендуй нашу вакансию своему другу или знакомому, пришли его резюме на почту ( см.контактную информацию ) с пометкой &quot; Внешняя рекомендация на позицию Android разработчика &quot; и получи бонус : 50 000р. за рекомендацию Middle- и 70 000р. за Senior-разработчика, после прохождения им испытательного срока. * Друг должен знать, что его рекомендуют. Если ты не получил ответ на отклик в течение 3-х рабочих дней: 1. Проверь папку &quot;Спам&quot; в электронной почте. Возможно, письмо с ответом оказалось там. 2. Позвони или напиши нам.",Без требований,Без обязанностей,Без условий,Android|Java|Kotlin,14
59,59,android,Новосибирск,96120.0,149523.80952380953,АЙФЭЛЛ,2019-09-26T12:13:38+0300,От 1 года до 3 лет,Полный день,Полная занятость,"iFellow – ИТ компания нового поколения, предлагающая сервисно-ориентированный подход к разработке ПО, тестированию и сопровождению информационных систем для бизнеса. Компания iFellow объединила в себе лучшие российские практики и передовой зарубежный опыт реализации проектов любой сложности для развития информационных технологий и бизнес-процессов. iFellow работает на ИТ рынке с 2015 года. Начиная с 2018 года, основной специализацией компании стало направление комплексной системной интеграции и разработка программного обеспечения. Сегодня компания предлагает целый ряд инновационных решений для финансовых, страховых и телекоммуникационных компаний, грузовой и пассажирской авиации, нефтегазовой отрасли, сельского хозяйства, а также ритейла и логистики. На текущий момент мы расширяем нашу команду и будем рады принять в наш дружный коллектив Android разработчика: Предстоит: разработка мобильного приложения для банка. Необходимо: опыт разработки под платформу Android; наличие опубликованных приложений в google play; знание Android SDK (4.1+); коммерческий опыт разработки на Kotlin; опыт работы с системами автоматической сборки проектов (Gradle); навыки применения паттерны проектирования; понимание принципов SOLID. Гарантируем: заработная плата два раза в месяц (обсуждается индивидуально, в зависимости от уровня Ваших проф.навыков); гибкое начало рабочего дня, график 5/2; ДМС после успешного прохождения испытательного срока; кроме продуктовых задач вы сможете выбрать направления, в которых вам интересно развиваться (CI/CD, design system, software architecture); отсутствие дресс-кода, общение в различных чатах, участие в митапах. iFellow Quality. Clarity. Performance. Reality.",Без требований,Без обязанностей,Без условий,Android|Android SDK|Java|SOLID|Scrum|Kanban|Kotlin,22
1004,1004,android,Новосибирск,96120.0,149523.80952380953,Azoft,2019-10-14T06:48:21+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"17 лет компания Azoft работает на рынке международного IT-аутсорсинга, предоставляя услуги разработки компьютерного и мобильного ПО для компаний по всему миру. Наши клиенты - компании из США , Великобритании, Австралии, России и др. Команда Azoft - увлеченные люди, разбирающиеся в современных технологиях, готовые осваивать новое и помогать другим. Ты - Android разработчик? Щёлкаешь задачи по разработке приложений как орешки? Любишь делиться опытом? Мечтаешь испытать себя в сложных проектах для мировых и российских брендов? Последний год только и делал, что создавал мобильные приложения? Тогда ты нужен нам! Мы предлагаем: Интересные проекты: web, mobile, RnD исследования Опытную команду разработчиков Пространство для реализации себя, своих профессиональных и финансовых амбиций По-настоящему гибкий график работы Стабильную работу и гарантированную загрузку Развитие сотрудников: семинары, конференции, English Забота о здоровье: 2 крутые команды - ИТ-футбол и ИТ-баскетбол, частичная компенсация абонементов в бассейн и фитнес-клубы Хороший отдых: совместные праздники и еженедельные Печенька-Party и сканворды Закрытая парковка: для автомобилей, велосипедов, самокатов, гироскутеров :) Чем предстоит заниматься: Разработкой мобильных приложений для устройств на Android Разработкой новых и доработка существующих компонентов мобильных приложений для клиентов компании Участвовать в разработке проектной документации Анализом требований и оценкой новых проектов/задач Работать в тесном взаимодействии с командой серверной разработки Пожелания к будущему сотруднику: Опыт разработки приложений под Android от года, наличие завершенных рабочих приложений Понимание принципов ООП, SOLID Понимание паттернов архитектуры MVС, MVP и MVVM Отличное знание Java/Kotlin и Android SDK Опыт работы c Dagger2, Retrofit, Firebase, RxJava Опыт использования Git и разработки по git-flow Английский на уровне чтения документации Плюсом будет опыт работы с Android NDK Опыт работы в команде, ответственный подход к работе, ориентация на результат и профессиональное развитие",Без требований,Без обязанностей,Без условий,Kotlin|Java|Android SDK|RxJava|Retrofit|Dagger2|Firebase,4
271,271,android,Новосибирск,96120.0,149523.80952380953,МобайлДевелопмент (IceRock Development),2019-10-08T07:23:12+0300,От 3 до 6 лет,Удаленная работа,Частичная занятость,"IceRock Development разрабатывает мобильные и Web приложения. Компания обладает обширной географией проектов (Россия, USA, Европа и т.д.), а наш подход к работе дает большой простор для осуществления сложных архитектурных решений. На текущий момент мы в поиске Android developer-a к нам в компанию для работы удаленно. Чем ты будешь заниматься в нашей команде: В команде и самостоятельно вести разработку проектов на платформе Android; Выбирать технологические решения для разработки проектов на платформе. Осужествлять декомпозицию и оценку скоупа задач; Соблюдать регламенты работы; Что мы хотим видеть у тебя : Практический опыт в разработке на платформе Android от 3-х лет (опыт работ с Kotlin); Опыт коммерческой разработки; Знание архитектуры MVVM, современных гугловых компонентов; Технический английский; Внимательность, ответственность; Будет плюсом: Наличие портфолио завершенных и опубликованных проектов; Возможности вместе с нами: Работа на интересных проектах с профессиональной командой; Работа по гибкому графику из любого города; Получать достойную заработную плату. Если вы ищете удаленную работу и готовы пройти техническое интервью - ждем ваш отклик.",Без требований,Без обязанностей,Без условий,Android|Kotlin,10
