,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
433,433,руководитель группы разработчиков (java),Краснодар,,,МТС,2019-10-16T17:39:58+0300,От 1 года до 3 лет,Полный день,Полная занятость,"&quot;МТС Информационные технологии&quot; - дочерняя компания ПАО &quot;МТС&quot; находится в поисках Руководителя группы для команды Smart Process. Присоединившись к нам, в Ваши обязанности будет входить: Долгосрочное планирование проектов; Составление планов по улучшению процесса разработки; Составление бэклога проекта; Составление бэклога итерации; Проведение встреч по планированию; Проведение ежедневных стендап-митингов; Проведение встреч для ретроспективы; Отслеживание прогресса выполнения задач; Подсчет производительности каждого из членов команды; Проектирование программных решений, участие в проектировании системы; Участие в составлении и поддержании документации в актуальном состоянии; Работа по методологии Scrum; Выполнение административных задач по оформлению документов сотрудников; Проведение собеседований с кандидатами; Оценка компетенций кандидатов. Мы ожидаем, что у Вас есть: Опыт управления командой разработчиков; Опыт участия в коммерческих проектах не менее двух лет; Опыт разработки ПО для мобильных платформ; Опыт использования (от двух лет): Java SE, Java EE; Опыт работы с системами, использующими SQL базы данных (Oracle / PostgreSQL); Понимание процессов CI/CD; Опыт работы с инструментами совместной разработки (TFS, Jira, Git). Если ты имеешь активную жизненную позицию, стремишься развиваться и хочешь получить опыт работы с реальным проектом, который делает жизнь людей проще – обращайся, даже если подходишь не под все заявленные требования. Мы, в свою очередь, гарантируем: Работа в офисе, при необходимости возможно удаленное подключение из дома; Возможность гибкого рабочего графика с началом рабочего дня с 8:00 до 11:00; Стабильная белая и конкурентная зарплата, премии 2 раза в год по результатам работы; График работы 5/2, в пятницу сокращенный рабочий день; Забота о здоровье своих сотрудников - ДМС со стоматологией, страхование жизни, страхование при поездках за рубеж; Корпоративные соревнования по футболу, баскетболу и волейболу, различные спорт-программы или компенсация вашего фитнес-абонемента; Отпуск 28 календарных дней + 3 календарных дня дополнительно ежегодно; Наличие большого количества корпоративных мероприятий: вебинары, митапы, хакатоны и многое другое; Возможность вырасти не только в отличного технического специалиста, но и в классного руководителя или project-менеджера; Корпоративная мобильная связь; Офис в Краснодаре на ул. Путевая",,,,Java SE|Java EE|SQL|ORACLE|PostgreSQL
