,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days
1075,1075,java,Новосибирск,116782.60869565216,136307.6923076923,Брокеркредитсервис,2019-09-27T11:49:01+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"О проекте: PFP - это новый комплексный подход к обслуживанию клиентов и продаже финансовых продуктов на основе финансовых целей клиента. Итак, чем предстоит заниматься? Разработка бизнес-приложений. Поддержка работоспособности системы. Участие в обсуждении новой функциональности и технологий. Для этого потребуется: Знание технологий: Java, Spring Boot, Docker, Kubernetes, Maven, Spring test. Опыт работы с реляционными СУБД (Postgres, Oracle). Опыт работы с системами контроля версиями (Git). Опыт работы с сервисами безопасности (OAuth, OpenId, SSO/SAML, WS-Security). Опыт проектирования сложных REST API. Плюсом будет: Опыт работы ReactJS, GitLab CI, Helm, Keycloak, Prometheus, Zipkin. Опыт работы с MQ (JMS, RabbitMQ). Опыт работы по Kanban/Scrum, Waterfall. За что предложим справедливую компенсацию: Конкурентный уровень заработной платы (обсуждается по итогам собеседования). Оформление согласно ТК РФ. Возможности профессионального и личного роста. График работы - гибкий. Льготное приобретение фитнеса в компаниях World Class, фитнес-клуб Европа, X-FIT. Внутрикорпоративный футбол и баскетбол. Обучение английскому языку со скидкой прямо в офисе и дистанционно. Корпоративная столовая в офисе.",Без требований,Без обязанностей,Без условий,Java|Apache Maven|Ubuntu Server|Spring Framework|Git,21
17,17,java,Новосибирск,116782.60869565216,136307.6923076923,ОптиПлат,2019-09-19T07:58:51+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: - Развитие веб и мобильного приложения для спорта - одно из самых популярных приложений для игроков в гольф. Более 2 млн скачиваний на iPhone и Android по всему миру, стабильный рейтинг 4.6*, статус TopDeveloper в GooglePlay. - Мы делаем собственный продукт, никаких внешних заказчиков! Фокус на качестве, простом элегантном дизайне, отличной usability. Приходите в нашу небольшую сплоченную команду, помогайте выбирать направление развития продукта, общайтесь с пользователями чтобы узнать их нужды, создавайте и выпускайте! - Мы расширяем команду чтобы запустить новый проект. Нужно создать серьезный функционал с нуля, а также интегрировать его с существующим мобильным приложением. Требования: - Высшее образование - Знание Java, Javascript. - Реальный опыт разработки на Java/Javascript (от 1 года). - Приветствуется опыт работы с AppEngine, Java, Swift, разработка мобильных приложений Android/iPhone. Условия: - Трудоустройство согласно ТК РФ; - Отличная профессиональная проектная команда; - Возможности для карьерного роста и развития творческого потенциала - Уровень заработной платы определяется по результатам собеседования в зависимости от профессионального опыта; - Современный и удобный офис в Академгородке (Академпарк, ЦИТ); - Молодой и дружный коллектив."," - Высшее образование - Знание Java, Javascript. - Реальный опыт разработки на Java/Javascript (от 1 года). - Приветствуется опыт работы с AppEngine, Java, Swift, разработка мобильных приложений Android/iPhone. "," - Развитие веб и мобильного приложения для спорта - одно из самых популярных приложений для игроков в гольф. Более 2 млн скачиваний на iPhone и Android по всему миру, стабильный рейтинг 4.6*, статус TopDeveloper в GooglePlay. - Мы делаем собственный продукт, никаких внешних заказчиков! Фокус на качестве, простом элегантном дизайне, отличной usability. Приходите в нашу небольшую сплоченную команду, помогайте выбирать направление развития продукта, общайтесь с пользователями чтобы узнать их нужды, создавайте и выпускайте! - Мы расширяем команду чтобы запустить новый проект. Нужно создать серьезный функционал с нуля, а также интегрировать его с существующим мобильным приложением. "," - Трудоустройство согласно ТК РФ; - Отличная профессиональная проектная команда; - Возможности для карьерного роста и развития творческого потенциала - Уровень заработной платы определяется по результатам собеседования в зависимости от профессионального опыта; - Современный и удобный офис в Академгородке (Академпарк, ЦИТ); - Молодой и дружный коллектив.",Java|JavaScript|Android,29
954,954,java,Новосибирск,116782.60869565216,136307.6923076923,Центр финансовых технологий,2019-10-10T06:03:12+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Приглашаем Java разработчиков в новые дирекции ЦФТ, работающие над финтех-продуктами, построенными на микросервисной архитектуре и предполагающими работу с большими данными под высокой нагрузкой. Вы можете присоединиться к командам, создающим: комплекс фронт-офисных решений для технологической поддержки банка в части организации обслуживания клиентов по кредитам, депозитам, картам, платежам и другим банковским продуктам; решения для подключения ИТ-инфраструктуры к Единой биометрической системе (ЕБС) и Единой системе идентификации и аутентификации (ЕСИА); систему для минимизации риска атак на информационную инфраструктуру банка. Задачи: ​разработка новых и улучшение существующих микросервисов; участие в проектировании архитектурных решений; создание служебных веб-страниц для администрирования систем, БД, микросервисов; проведение код-ревью; написание юнит-тестов; участие в командной разработке, взаимодействие с командами внедрения и сопровождения, обмен опытом. Мы используем: Java 8, Spring, Spring boot; Kotlin; business process management движок Camunda; базы данных MySQL, PostgreSQL, Oracle; GraphQL/REST для общения с фронтендом; GitLab, GitLab CI; Docker для контейнеризации сервисов; Kubernetes. Требования: ​знание Java, опыт коммерческой разработки; уверенное владение ООП, шаблонами проектирования, умение писать тестируемый код; понимание работы с БД (Oracle, PostgreSQL, MySQL или другие), опыт написания сложных запросов, оптимизации запросов; понимание настройки рабочей среды с помощью средств виртуализации (Docker); умение работать в команде. Приветствуется: опыт работы со Spring IoC, Spring JPA (Hibernate), Spring Boot (annotation-based configuration); желание развиваться в смежных технологиях, пробовать новое; понимание принципов гибких методологий разработки; знание основ криптографии. Если ты хочешь поучаствовать в проектах федерального масштаба, застав их на этапе формирования, и при этом у тебя есть опыт работы с перечисленными технологиями (или же ты готов быстро обучаться новому), то мы ждем тебя в своей команде! Какие бонусы от нас: возможность проявлять инициативу в развитии нового проекта; опыт работы в сфере финтеха; возможности для профессионального развития: являемся постоянными участниками, партнерами и организаторами крупных отраслевых мероприятий, сотрудники компании регулярно выступают спикерами на IT-конференциях. И еще немного: официальное трудоустройство, полный социальный пакет; развитая корпоративная культура: корпоративы, живое общение во внутренней социальной сети; дружный коллектив, открытые и честные взаимоотношения в командах, обмен мнениями и опытом; забота о здоровье: программы ДМС и собственный медицинский кабинет; собственный Учебный Центр и библиотека; современный офис в Академгородке (здание Технопарка) и доставка служебным транспортном; корпоративные скидки от компаний-партнеров (льготное ипотечное и потребительское кредитование, скидки на перелеты рейсами S7).",Без требований,Без обязанностей,Без условий,Java|Docker|Spring|JUnit|GitLab|Camunda,8
808,808,java,Новосибирск,116782.60869565216,136307.6923076923,Bell Integrator,2019-10-01T12:38:34+0300,Более 6 лет,Удаленная работа,Полная занятость,"Мы - Bell Integrator, международная, быстрорастущая компания - одна из лучших аутсорсинговых компаний мира по версии IAOP в рейтинг Global Outsourcing 100. Мы разрабатываем сложные и инновационные решения для нужд IT и бизнеса наших Заказчиков, в число которых входят крупнейшие телекоммуникационные, финансовые и транспортные корпорации России, США и Европы. На текущий момент мы расширяем нашу команду для проекта одного из крупнейших банков России. Мы с радостью примем в нашу Компанию опытного TeamLead Java / Руководителя группы разработчиков и его сработавшуюся команду Java разработчиков в Москве, но также готовы рассмотреть специалистов на удаленный формат работы (желательно работающих по Московскому времени). Основной стек: Spring Boot, QueryDSL, JPA (Hibernate)/Spring JDBC/Spring Data, ELK, JUnit, Mockito/Spock/Gatling, Grafana, Docker, Open Shift. Есть сервисы на Kotlin, Scala. Front-End на React+Redux. Наша цель - это автоматизация продуктов крупного Банка, которые принесут пользу клиентам (вы, кстати, с большой долей вероятности можете таковыми являться). В качестве примеров наших продуктов можно привести аккредитив или счета эскроу, которые позволят всем и каждому безопасно приобрести квартиру (яхты, самолеты, магазины, и даже футбольные команды). Наша команда - это увлеченные и ответственные люди, с большим опытом в разработке ПО, которым важно доводить дело до конца и ощущать его полезность. Требования : Опыт руководства небольшой командой разработчиков Опыт промышленной разработки на Java Уверенное владение Spring Умение работать с базами данных (подойдет любая из заявленных выше технологий или все сразу) Знание паттернов проектирования ПО Опыт разработки web-сервисов на основе REST Опыт в разработке интеграционных сервисов с (IBM MQ, Tibco, ActiveMQ, RabbitMQ, etc) Опыт разработки микросервисов будет большим плюсом (и все, что с ними связано тоже – Hystrix, Eureka, Consul, Docker, Kubernetes) Обязанности: Управление группой разработчиков (Back-end Java, Front-End React) Участие в масштабном проекте для крупного Банка по разработке систем/микросервисов. Наши задачи – это автоматизация продуктовых процессов, таких как: аккредитив, счета эскроу, рамбурсные обязательства Мы гарантируем: Конкурентоспособную заработную плату Корпоративное обучение и сертификацию в технических и бизнес областях Корпоративные развлекательные программы Адекватный график, хорошая и опытная команда, возможность сделать полезный продукт, которым будет пользоваться часть страны Если вы в поиске новой и интересной работы, где можно бы было чему-то научиться и сделать что-то масштабное, будем рады вас видеть :)",Без требований,Без обязанностей,Без условий,Java|Spring Framework,17
110,110,java,Новосибирск,116782.60869565216,136307.6923076923,Right Line,2019-10-04T19:26:26+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Обязанности: Участие в развитии интересных и амбициозных проектов в области fintech; Работа в распределенной команде, взаимодействие с внешними разработчиками, взаимодействие с техническими специалистами заказчика; Развитие существующих проектов, техническое сопровождение, рефакторинг; Написание юнит-тестов и интеграционных тестов; Экспертный анализ бизнес‐требований и технических решений, проведение кодревью; Активное участие в развитии команды. Требования: Высшее техническое образование; Опыт профессиональной/коммерческой разработки на Java/Spring/SpringBoot от 1 лет; Умение конструктивно аргументировать свою позицию и адекватно реагировать на аргументы коллег; Опыт работы с СУБД и знание SQL (желательно oracle, pl\sql); Опыт разработки web-ориентированных систем и хорошее понимание HTTP; Опыт работы с системами сборки (Gradle, Maven) и с фреймворками для тестирования (JUnit, Mockito, Spock, Spring-test); Опыт работы с инструментами командной разработки (Git, Jira, Confluence, Stash, Gitlab); Опыт работы с Linux (в качестве рабочих станций у нас Ubuntu); Знание английского языка на уровне чтения технической документации. Условия: - Удаленная работа; - Оформление по ТК с первого дня, зарплата полностью &quot;белая&quot; - Возможность профессионального и карьерного роста; - Высокий уровень з.п.; - Молодой дружный коллектив; - Работа с интересными проектами."," Высшее техническое образование; Опыт профессиональной/коммерческой разработки на Java/Spring/SpringBoot от 1 лет; Умение конструктивно аргументировать свою позицию и адекватно реагировать на аргументы коллег; Опыт работы с СУБД и знание SQL (желательно oracle, pl\sql); Опыт разработки web-ориентированных систем и хорошее понимание HTTP; Опыт работы с системами сборки (Gradle, Maven) и с фреймворками для тестирования (JUnit, Mockito, Spock, Spring-test); Опыт работы с инструментами командной разработки (Git, Jira, Confluence, Stash, Gitlab); Опыт работы с Linux (в качестве рабочих станций у нас Ubuntu); Знание английского языка на уровне чтения технической документации. "," Участие в развитии интересных и амбициозных проектов в области fintech; Работа в распределенной команде, взаимодействие с внешними разработчиками, взаимодействие с техническими специалистами заказчика; Развитие существующих проектов, техническое сопровождение, рефакторинг; Написание юнит-тестов и интеграционных тестов; Экспертный анализ бизнес‐требований и технических решений, проведение кодревью; Активное участие в развитии команды. "," - Удаленная работа; - Оформление по ТК с первого дня, зарплата полностью &quot;белая&quot; - Возможность профессионального и карьерного роста; - Высокий уровень з.п.; - Молодой дружный коллектив; - Работа с интересными проектами.",Java|Spring Framework|Git,13
288,288,java,Новосибирск,116782.60869565216,136307.6923076923,True Engineering,2019-10-08T08:28:14+0300,От 1 года до 3 лет,Полный день,Полная занятость,"True Engineering – лаборатория технологических инноваций. Стратегические партнеры по цифровой трансформации бизнеса S7 Airlines, Leroy Merlin, «ВСК», «Ингосстрах», «АльфаСтрахование», ГК «ЭФКО», Imperial Tobacco и других. Проектируем и строим цифровые высокодоступные Business Critical платформы . Автоматизируем Core бизнес, создаем клиентские сервисы и сервисы для партнерских сетей. Наши герои - это люди. Именно они творят настоящую история о настоящих профессионалах, настоящих инженерах, настоящих нас. Мы собрали отличную команду в 150 инженеров и продолжаем расти. Ценим профессионализм, простоту, душевность и юмор. С азартом беремся за работу, играем в долгую, принимаем решения и делаем осознанный выбор. Выбор быть настоящими. Зовем приложить руку к разработке по-настоящему полезных и красивых решений . Увидеть на практике Continuous Integration, Continuous Delivery, Continuous Deployment. Что мы ждем от настоящего инженера: Отличное знание Java core Опыт работы со Spring Framework Понимание принципов ООП, SOLID, знание шаблонов проектирования Навыки работы с реляционными СУБД Позитивное и внимательное отношение к юнит-тестам и интеграционным тестам Навыки работы в Git Опыт работы в коммерческой разработке Продукт: Бэкенд для страховых продуктов. Трансформация страхового продукта в цифровой: автоматизация работы агентской сети, самостоятельное оформление каско автовладельцами. True Employer: От нас сильная команда дизайна и разработки, поддержка PM, профессиональное окружение, современный технологический стек. Умные, честные, открытые коллеги. Простор для инженерной мысли и уютная рабочая среда. C&amp;B Трудоустройство по ТК РФ Белая заработная плата Бесплатный спорт, бассейн Гибкий рабочий график Красивый офис Легендарные корпоративы Спортивные команды, турник в офисе Корпоративная библиотека Плюшки Закрытая парковка True Engineering - кто мы? Проектируем возможности, работаем на результат, делаем на перспективу . К нам приходят с бизнес-задачей, а мы переводим ее в плоскость информационных технологий и решаем. Инженерный подход позволяет закладывать в решение возможность его развития и глубокой модернизации. Создавать новые конкурентные преимущества для бизнеса. Мы инженеры ИТ-отрасли. Смотрим в будущее, мысленно мы всегда на шаг впереди. Делаем сегодня то, что приведет нас в завтра. Осознанно и рачительно относимся к ресурсам. Ловим технологические тренды , исследуем, применяем инструменты на практике. Умеем и любим учиться, создаем технологические компетенции внутри себя, растим отраслевую бизнес-экспертизу. Создание ценности - наша главная цель. Придумать работающее решение, создать его и добиться бизнес-результата. Знать, что в нем есть кусочек тебя лично, и ты можешь увидеть его в реальных цифрах, графиках, бизнес-показателях использования информационных систем. Наши технологические компетенции – Engineering, Data Mining &amp; Machine Learning, DevOps, Design &amp; Digital. Cтек технологий – Java, .Net, Angular, Vue, iOS, Android. Наш офис находится в новосибирском Академгородке. Мы помогаем с переездом из других городов. Если ты хочешь присоединиться к настоящим инженерам , напиши нам",Без требований,Без обязанностей,Без условий,Java|Spring Framework|Hibernate ORM,10
827,827,java,Новосибирск,116782.60869565216,136307.6923076923,Brooma,2019-10-15T08:28:39+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Мы в Brooma создаем специализированные системы управления сервисными подразделениями и компаниями. Штаб-квартира компании расположена в Москве, в Новосибирске у нас центр разработки. Занимаемся развитием своих продуктов, и не принимаем никакого участия в заказной разработке и поддержке legacy. Это позволяет нам ставить в приоритет качество кода и эффективность технических решений, а не скорость разработки. Все проекты успешно работают у наших клиентов: Unilever(Forbes 500), Банк &quot;Русский Cтандарт&quot;, комплекс &quot;Москва-Сити&quot; и др. Бэкенд на всех проектах реализован в виде монолитного REST API сервиса на Java 8 с использованием стека технологий Spring Framework, Hibernate, ActiveMQ, Quartz, Spring Boot и . Мы также занимаемся задачами, связанными с ботами, интеграциями с веб-сервисами, машинным обучением и нейросетями. Проекты достаточно высоконагруженны и реализованы на современном стеке технологий. Клаудизация, работа в режиме нескольких серверов, балансировщики нагрузки, сервисы мониторинга, репликации БД, devops и continuous integration - все это не пустой звук и про нас. Задачи: Командная работа над продуктами компании Разработка новых компонент и модулей Автоматизация тестирования (JUnit тестирование) Анализ, контроль и улучшение качества кода Основные требования: Опыт от 3х лет в качестве Java разработчика в коммерческих проектах Отличные знания Java Core Опыт работы со Spring Framework, Hibernate Опыт разработки REST сервисов Знания и умения применять принципы ООП и ООД Опыт работы с системами контроля версий (Git) Умение писать понятный, документированный код Большим плюсом будет: Знание PostgresSQL или Oracle, способов оптимизации запросов Опыт работы с многопользовательскими, многопоточными, высоконагруженными приложениями Опыт разработки в условиях микросервисной архитектуры Опыт работы с JMS (ActiveMQ) Мы предлагаем: Официальное трудоустройство Комфортный офис в Академгородке (либо оплачиваемый коворкинг в центре Новосибирска с возможностью работы из него). Потенциально готовы открывать офис в центре Новосибирска Позитивная атмосфера и дружный молодой коллектив Широкие возможности профессионального и карьерного роста",Без требований,Без обязанностей,Без условий,Java|Spring Framework|Hibernate ORM|JUnit|Scrum|Agile Project Management,3
626,626,java,Новосибирск,116782.60869565216,136307.6923076923,Сбербанк,2019-10-03T05:54:20+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы ищем нового члена команды – java-разработчика для развития одного из важнейших элементов технологической инфраструктуры Экосистемы Сбербанка, платформы уведомлений. Вам предстоит разрабатывать различные компоненты системы, начиная от управления профилем клиента, заканчивая биллингом расчетов по продуктам Экосистемы Сбербанка. Мы гарантируем: Современный стек технологий Сплочённую и дружную команду и возможность развития Возможность строить свои решения на базе SpringBoot/Docker/OpenShift/Kafka Возможность узнать и научиться применять паттерны построения mission critical систем Задачи: Разработка серверных приложений на Java Разработка новой функциональности. Написание unit-тестов Оптимизация и рефакторинг кода Ревью кода Технические требования: Уверенные знания Java Core Понимание принципов ООП, знание основных шаблонов проектирования Понимание стандарта JDBC Уверенное знание Spring Framework (spring-core, spring-webMVC, spring-jdbc, spring-tx) Опыт работы с ORM (Hibernate/Jooq) Умение писать SQL-запросы Опыт работы с Git Опыт работы с веб-контейнерами (Apache Tomcat, Jetty, JBoss) Опыт разработки WEB-приложений на Java (Servlets, Spring MVC) Технический английский Преимуществом будет: Знание библиотек общего назначения (Apache Commons, Google Guava) Опыт работы с БД Oracle/PostgreSQL Опыт работы с Kafka/Kafka Streams Опыт работы с технологиями контейнеризации (Docker, Kubernates, Openshift) Навыки работы в Unix (Linux) системах Опыт разработки высоконагруженных сервисов Знание Gradle Мы предлагаем: - масштабные и высоконагруженные проекты с использованием новых технологий; - команда профессионалов, готовых поддержать ваши инициативы; - использование Agile-методологии; - возможность обучения и сертификации за счёт компании; -твозможность изучения английского языка, не выходя из офиса; - гибкий график; - трудоустройство согласно трудовому кодексу - оклад плюс премии по результатам работы - корпоративное обучение - медицинскую страховку - материальная поддержка в особых случаях - скидки на продукты Сбербанка. Расположение офиса комфортный офис в городе Про Сбербанк Сбербанк — это современная техническая платформа, создающая новые способы потребления финансовых (и не только) услуг. Мы собираем лучшие технологии и управленческие методы из мировой практики, чтобы превратить «главный» банк России в передовую сервисную экосистему. Если тебе нравится эта идея, присоединяйся к нашей команде. За что сотрудники любят Сбербанк: прогрессивность: да, мы — банк со столетней историей, но одновременно и финтех-стартап с идеями о том, как изменить мир масштаб: внутри одной компании можно развиваться в любом направлении и строить карьеру с любым уровнем амбиций эффект: ты стараешься — и это видят десятки миллионов людей.",Без требований,Без обязанностей,Без условий,Hibernate ORM|Spring Framework|PostgreSQL|Apache Tomcat|Git,15
1069,1069,java,Новосибирск,116782.60869565216,136307.6923076923,"Программный Продукт, ИТ-компания",2019-10-07T10:25:06+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Что придется делать : в рамках проектов по государственным контрактам разработка серверной и клиентской части приложений, баз данных; участие в процессе сопровождении разрабатываемого программного обеспечения. Примерное распределение по типам проектов: разработка (80%); модификация (15%); поддержка программного обеспечения (5%). Что нам нужно от Вас: опыт работы с полным циклом разработки ПО; опыт разработки web-приложений на Java; уверенное знание SQL и опыт работы с БД большого объема под управлением MS SQL Server; уверенное знание базовых технологий J2EE; наличие опыта использования фреймворков Spring и Hibernate; хорошее знание HTML/CSS/JSP/JavaScript/Servlet/XML/WebServices; опыт работы с серверами приложений и контейнерами сервлетов (Tomcat, GlassFish или подобных); уверенное знание о сетевых протоколах, работе многопоточных приложений, синхронизации; высшее техническое образование, английский язык (чтение технической документации). личные качества: ответственность, исполнительность, высокая степень самоорганизации, коммуникабельность и умение работать в команде, широкий технический кругозор. Мы предлагаем: Работу в крупной компании, занимающей лидирующие позиции на рынке разработки ПО в России Оформление в соответствии с ТК РФ Оплачиваемый отпуск и больничный Прозрачная система профессионального и карьерного роста Молодой дружный коллектив Добровольное медицинское страхование со стоматологией Размер заработной платы конкурентный по рынку",Без требований,Без обязанностей,Без условий,Без ключевых навыков,11
385,385,java,Новосибирск,116782.60869565216,136307.6923076923,КБ Пойдём!,2019-10-02T09:59:27+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Требуется Java-разработчик. Задачи: автоматизация внутренних процессов банка в рамках разных проектов, а также поддержка и развитие уже внедренного функционала: Кассовые операции; Открытие и ведение счетов/клиентов/договоров; Реализация в ПО логики новых, уникальных продуктов; Работа с заявками на кредитование; Управление просроченной задолженностью; Интеграционные проекты с внешними организациями; Интеграция собственных приложений; Формирование отчетности. Обязанности: Разработка высоконагруженных приложений Банка; Доработка и рефакторинг имеющегося функционала систем; Поддержка существующего функционала приложений (поиск проблем и их устранение на основании заявок пользователей); Требования: уверенное знание Java; уверенное знание принципов ООП; уверенное знание принципов работы СУБД, понятия &quot;план запроса&quot;; базовые знания HTML, CSS; понимание базовых алгоритмов, структур данных и шаблонов проектирования; опыт работы с системами автоматизации процесса разработки. Будет большим плюсом: опыт работы с Oracle DB/ PLSQL; знание JavaScript; опыт работы со Spring; опыт работы с Maven; опыт работы с GIT; Условия: От нас: - Много интересных задач - Высоконагруженные системы, обслуживающие сотни тысяч клиентов и тысячи сотрудников - Динамичное развитие компании и подразделения - Профессиональные коллеги и распределенная команда разработки в 3х городах (Екатеринбург, Москва, Новосибирск) - Офис в Новосибирске: Дуси Ковальчук или Академгородок - Адекватное руководство - Своевременная белая з/п - Дополнительная финансовая и не только мотивация для тех, кто вкладывает в работу душу, и это приносит пользу компании. Удобный для работы офис (Екатеринбург, Московская 195, 12 этаж бизнес-центра) От Вас: - Профессионализм - Уверенные знания предмета своей работы - Понимание лучших практик и подходов к разработке, тестированию, рефакторингу приложений - Стремление постоянно развиваться самому и развивать коллег - Уважение и здоровые рабочие отношения со всеми сотрудниками компании - Готовность решать задачи, а не объяснять невозможность их решения"," уверенное знание Java; уверенное знание принципов ООП; уверенное знание принципов работы СУБД, понятия &quot;план запроса&quot;; базовые знания HTML, CSS; понимание базовых алгоритмов, структур данных и шаблонов проектирования; опыт работы с системами автоматизации процесса разработки. Будет большим плюсом: опыт работы с Oracle DB/ PLSQL; знание JavaScript; опыт работы со Spring; опыт работы с Maven; опыт работы с GIT; ", Разработка высоконагруженных приложений Банка; Доработка и рефакторинг имеющегося функционала систем; Поддержка существующего функционала приложений (поиск проблем и их устранение на основании заявок пользователей); ," От нас: - Много интересных задач - Высоконагруженные системы, обслуживающие сотни тысяч клиентов и тысячи сотрудников - Динамичное развитие компании и подразделения - Профессиональные коллеги и распределенная команда разработки в 3х городах (Екатеринбург, Москва, Новосибирск) - Офис в Новосибирске: Дуси Ковальчук или Академгородок - Адекватное руководство - Своевременная белая з/п - Дополнительная финансовая и не только мотивация для тех, кто вкладывает в работу душу, и это приносит пользу компании. Удобный для работы офис (Екатеринбург, Московская 195, 12 этаж бизнес-центра) От Вас: - Профессионализм - Уверенные знания предмета своей работы - Понимание лучших практик и подходов к разработке, тестированию, рефакторингу приложений - Стремление постоянно развиваться самому и развивать коллег - Уважение и здоровые рабочие отношения со всеми сотрудниками компании - Готовность решать задачи, а не объяснять невозможность их решения",Java|JavaScript|MySQL|Apache Maven|Hibernate ORM,16
