,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
210,210,разработчик фронтенда верстальщик html (новосибирск),Новосибирск,40000.0,,Студия дизайна и рекламы Вадима Гончарова,2019-09-16T11:11:34+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Проекты бывают разные - бывают совсем простые, а бывают сложные, и во всех мы требуем безупречной адаптивной верстки. Наши дизайнеры действительно профессионалы, они продумывают все мелочи, при этом, очевидно, они не склонны упрощать задачу для верстальщика. Поэтому мы приветствуем работу в тандеме, когда верстальщик и дизайнер обсуждают возможности решений. Работа будет выглядеть так: вы вливаетесь в наш коллектив, в основном вам нужно будет контактировать с дизайнером, менеджером и программистом, в общем - со всеми заинтересованными лицами. Мы вам обозначаем задачу, планируем даты, когда вы за нее возьметесь и дедлайн. Далее после готовности макета, вы его получаете, верстаете и демонстрируете нам. Мы тестируем, принимаем работу. Основное требование - техническая совместимость с нашими специалистами (gulp, slack, git). Ну и нелишне сказать: 1) Сроки. Сроки - это важно. Даже если вы работаете в такой технически сложной сфере. И да, надо их устанавливать заранее, мы в курсе, что вы не можете предсказать будущее, но другие могут - вы тоже сможете. Мы очень серьезно относимся к неустойкам за просрочки. 2) Качество. Качество - это то, что вы сами должны контролировать. Не надо пытаться сдавать нам сырое, полуготовое, сляпанное за ночь и не проверенное. Мы рассчитываем, что вы сами проверите работу вашей верстки на всех разрешениях, на разных экранах, хотя бы глянете на разных девайсах. И нам не придется писать километровые баглисты.",,,,CSS|Git|JavaScript|HTML5|Bootstrap|HTML|jQuery
