,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
300,300,разработчик битрикс,Краснодар,,,FinFort,2019-10-16T08:21:05+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: - Разработка и сопровождение проектов на CMS 1С-Битрикс; - Интеграция верстки в 1С-Битрикс; - Написание компонентов и модулей для 1С-Битрикс; - Интеграция 1С-Битрикс с внешними системами. Требования: - Знание архитектуры 1С-Битрикс; - Умение составлять запросы различной сложности с использованием api 1С-Битрикс; - Умение настраивать обмен данными на 1С-Битрикс; - Знание языков и технологий: PHP(ООП), JavaScript(Jquery), HTML, CSS(Sass/Less), SQL; - Опыт работы с Git; - Чтение чужого кода. Будет плюсом: - Обладать опытом работы с баг-трекинговыми системами (Jira - предпочтительна); - SQL, NoSQL; - Наличие завершенных функциональных проектов; - Умение оптимизировать высоконагруженные проекты; - Опыт работы с корпоративным порталом 1С Bitrix; - Знание популярных CMS и Framework-ов (Yii/Laravel/Symfony). Условия: - Молодой и дружный коллектив единомышленников; - Оформление по ТК РФ; - График работы - 5/2."," - Знание архитектуры 1С-Битрикс; - Умение составлять запросы различной сложности с использованием api 1С-Битрикс; - Умение настраивать обмен данными на 1С-Битрикс; - Знание языков и технологий: PHP(ООП), JavaScript(Jquery), HTML, CSS(Sass/Less), SQL; - Опыт работы с Git; - Чтение чужого кода. Будет плюсом: - Обладать опытом работы с баг-трекинговыми системами (Jira - предпочтительна); - SQL, NoSQL; - Наличие завершенных функциональных проектов; - Умение оптимизировать высоконагруженные проекты; - Опыт работы с корпоративным порталом 1С Bitrix; - Знание популярных CMS и Framework-ов (Yii/Laravel/Symfony). ", - Разработка и сопровождение проектов на CMS 1С-Битрикс; - Интеграция верстки в 1С-Битрикс; - Написание компонентов и модулей для 1С-Битрикс; - Интеграция 1С-Битрикс с внешними системами. , - Молодой и дружный коллектив единомышленников; - Оформление по ТК РФ; - График работы - 5/2.,
