,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
727,727,стажер программист,Челябинск,12995.0,25000.0,Компьютерная Компания Микос,2019-10-16T12:31:27+0300,Нет опыта,Полный день,Стажировка,"Вы готовы обучаться и совершенствовать полученные знания? В нашей компании Вы найдете работу по &quot;душе&quot; и станете профессионалом ! Давайте познакомимся: компания Микос основана в 1992 году . Мы первыми в Челябинской области начали заниматься продажей и сопровождением программ “1С ”. Мы ежемесячно обслуживаем более 1000 клиентов. “Микос” организованная команда, сотрудники в дружеских отношениях друг с другом и клиентами. У нас работает более 50 сотрудников. Наша цель: используя программы 1С, сделать жизнь бухгалтера и руководителя более легкой, а работу компаний более эффективной. У наших программистов очень много заказов, поэтому мы расширяем наш отдел программирования, через обучение в нашей школе программистов. На эту должность мы приглашаем сотрудника, который хочет работать на сдельной системе оплаты труда, будет регулярно повышать свою квалификаци ю по 1С, в том числе и за счет своего личного времени. Также рассматриваем студентов очного и заочного отделения. Конкурс проводится до 30.10.19 Требования к кандидату: иметь профильное образование или опыт работы в профильных сферах (программирование) с удовольствием общаться с другими людьми нацелен на длительную работу в нашей компании. На каких условиях мы будем взаимодействовать во время обучения: в течении 3 месяцев наша компания будет обучать Вас на программиста 1С. Перед началом обучения с Вами будет заключен договор о работе в нашей компании в течение двух лет . 4 часа в день Вы будете проходить теоретическое и практическое обучение, а 4 часа в день выполнять практические задания. Какие это будут задания? сначала Вы будете приглашать потенциальных клиентов на семинары по 1С (т.е. тренировать свои навыки общения с клиентами); после того, как сдадите внутренний экзамен по 1С, Вы будете: обновлять программы 1С, помогать на телефонной и технической линии консультации, делать небольшие доработки программ 1С. В течении трех месяцев Вам будет выплачиваться стипендия (начисленная сумма 12995 рублей). В течении трех месяцев, Вы сдадите экзамены и на основании результатов экзаменов получите должность программиста 1С или консультанта 1С. На каких условиях мы будем взаимодействовать после завершения обучения: еженедельная оплата труда (сдельная оплата) официальное трудоустройство и зарплата график 5/2 разъездной характер работ ненормированный рабочий день Вот отзыв одного из наших сотрудников: «Очень доброжелательный и отзывчивый коллектив, в котором приятно работать, изучать постоянно что-то новое. Если возникают где-то вопросы, всегда ответят. Работаю с 16 июля 2019 г.» (Петровых Алексей, проходил практику в компании, на данный момент работает стажером - программистом)",,,,Консультирование|Работа в команде|Сопровождение клиентов|1С программирование|Работа с клиентами|Обучение
