,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
559,559,ведущий инженер программист (группа сопровождения бизнес приложений),Челябинск,,,УСТЭК-Челябинск,2019-10-01T07:27:04+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Требования: ∙Образование: высшее техническое или экономическое (ИТ в экономике) ∙Личное участие в доработке нетиповых конфигураций 1С. ∙Отличное знание типовых конфигураций и методологии 1С Бухгалтерия и 1С ЗУП ∙Опыт одновременной работы с несколькими разработчиками (хранилище 1С). ∙Общие знания бухгалтерского и кадрового учета ∙Дополнительное преимущество: Аттестация 1С:Специалист, 1С Эксперт по технологическим вопросам Обязанности) ∙Консультирование пользователей по работе в 1С Бухгалтерия и 1С ЗУП и доработка программ под требования пользователей ∙Написание подробных инструкций по вопросам пользователей и выполненных доработок ∙При необходимости доработка нетиповой конфигурации биллинговой системы на базе 1С: Предприятие 8.3 УПП ∙Организация работ по тестированию доработок в информационных системах и передача их пользователям; ∙Ведение реестра внешних доработок, без исправления типовых конфигураций Условия: полный рабочий день официальное трудоустройство, рабочий день с 08:00 до 17:00, перерыв на обед с 12:00 до 13:00."," ∙Образование: высшее техническое или экономическое (ИТ в экономике) ∙Личное участие в доработке нетиповых конфигураций 1С. ∙Отличное знание типовых конфигураций и методологии 1С Бухгалтерия и 1С ЗУП ∙Опыт одновременной работы с несколькими разработчиками (хранилище 1С). ∙Общие знания бухгалтерского и кадрового учета ∙Дополнительное преимущество: Аттестация 1С:Специалист, 1С Эксперт по технологическим вопросам Обязанности) ∙Консультирование пользователей по работе в 1С Бухгалтерия и 1С ЗУП и доработка программ под требования пользователей ∙Написание подробных инструкций по вопросам пользователей и выполненных доработок ∙При необходимости доработка нетиповой конфигурации биллинговой системы на базе 1С: Предприятие 8.3 УПП ∙Организация работ по тестированию доработок в информационных системах и передача их пользователям; ∙Ведение реестра внешних доработок, без исправления типовых конфигураций ",," полный рабочий день официальное трудоустройство, рабочий день с 08:00 до 17:00, перерыв на обед с 12:00 до 13:00.",Обновление конфигурации 1С|Создание конфигурации 1С|1С: Предприятие 8|1С: Зарплата и управление персоналом|1С: Бухгалтерия|1С программирование
