,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1009,1009,разработчик crm,Новосибирск,,,С7 Информационные технологии,2019-09-17T05:36:44+0300,От 1 года до 3 лет,Полный день,Полная занятость,"S7 IT — одно из ключевых подразделений холдинга S7. Мы занимаемся разработкой собственного ПО, развитием и поддержкой IT – инфраструктуры, обеспечиваем автоматизацию бизнес–процессов. Мы в поисках коллеги, которому интересна развитие в области разработки и администрирования CRM Salesforce. Чем предстоит заниматься: доработкой текущего функционала на платформе Salesforce; написанием новых модулей и небольших скриптов; автоматизацией процессов отдела продаж; поддержанием и настройкой иерархии системы ролей и настройкой прав; разработкой и поддержкой технической документации; интеграциями с нашими внутренними системами, обновлением и загрузкой данных. Наши ожидания от коллеги: понимание принципов ООП; понимание принципов работы протокола HTTP и клиент серверного взаимодействия; понимание SOAP и Rest API; опыт работы с JavaScript, HTML5, CSS3; знание английского на уровне чтения тех. документации. Об условиях. Мы работаем в современном и комфортном офисе в минуте ходьбы от ст.м. Октябрьская. Ежегодно посещаем лучшие ИТ – конференции, организуем тренинги и ведём внутренний проект обмена знаниями «Talk about IT». Практикуем совместную постановку целей и индивидуальные планы развития. У нас официальное трудоустройство, &quot;белая&quot; заработная плата, полный соцпакет. Всей семьей летаем по корпоративным тарифам самой пунктуальной российской авиакомпанией - S7 Airlines.",,,,
