,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
538,538,методолог 1с зуп,Челябинск,,,Газпром нефть,2019-09-25T14:01:42+0300,От 3 до 6 лет,Полный день,Полная занятость,"В настоящий момент открыта позиция Методолог 1С: ЗУП в Департаменте систем управления персоналом Дочерней компании ПАО &quot;Газпром нефть&quot;. Обязанности: работа в службе технической поддержки информационных систем на базе нетиповой конфигурации 1С: ЗУП 8 в качестве 3 линии поддержки консультирование и обучение пользователей по вопросам работы с системой 1С: ЗУП 8 работа с нормативно-правовой базой постановка технического задания на реализацию доработок по запросам на изменение системы участие в тестировании новой функциональности системы, выявление ошибок и замечаний подготовка технической документации по выполненным в системе доработкам. Разработка пользовательских инструкций проработка вариантов решения задач пользователей с точки зрения методологии учета в системе и соответствия законодательству. Требования: высшее образование (техническое/экономическое) знание методик и законодательства РФ в части кадрового администрирования, учета рабочего времени, расчёта заработной платы и управления персоналом участие в развитии функциональности и поддержке решения на базе конфигурации ЗУП КОРП (ред. 2.5, 3.1) составление ТЗ на доработку конфигурации ЗУП КОРП (ред. 2.5, 3.1) анализ и предложение вариантов по локализации и устранению системных ошибок, выявленных пользователями и консультантами наличие сертификатов по конфигурации 1С: ЗУП не ниже 1С: Профессионал наличие сертификатов уровня 1С: Специалист-консультант по 1С: ЗУП является преимуществом. Мы предлагаем: работу в стабильной, динамично развивающейся компании перспективу профессионального роста, возможность обучения ДМС, страхование жизни уровень заработной платы обсуждаем по итогам собеседования.",," работа в службе технической поддержки информационных систем на базе нетиповой конфигурации 1С: ЗУП 8 в качестве 3 линии поддержки консультирование и обучение пользователей по вопросам работы с системой 1С: ЗУП 8 работа с нормативно-правовой базой постановка технического задания на реализацию доработок по запросам на изменение системы участие в тестировании новой функциональности системы, выявление ошибок и замечаний подготовка технической документации по выполненным в системе доработкам. Разработка пользовательских инструкций проработка вариантов решения задач пользователей с точки зрения методологии учета в системе и соответствия законодательству. ",,1С: Зарплата и управление персоналом|1С: ЗУП|1С: Предприятие 8
