,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
149,149,системный аналитик технический писатель 1с,Новосибирск,45000.0,,Микросан,2019-10-21T07:22:56+0300,Нет опыта,Полный день,Полная занятость,"Обязанности: разрабатывать тех задание для написание доработок 1С под потребности компании; разрабатывать и сопровождать техническую документацию и руководства пользователя для программных продуктов; свободное владение графическими редакторами для качественного наглядного составление ТЗ; контроль за исполнение графика написания ПО, его корректировок; консультирование пользователей по работе в 1С; поддержка пользователей системы; Требования: высшее техническое образование в области IT; знание основ логики платформы 1С; знание возможностей и понимание процессов логики для качественной постановки задач; умение структурировать информацию; навыки разработки проектной и рабочей документации; умение добиваться поставленной руководством цели, сохраняя положительный эмоциональный фон переговоров; умение обучать пользователей и объяснять им работу программы; самоорганизованность при выборе приоритетов в решениях, понимание и умение вести задачи по разработке, ведение план-графика по выполнению задач. Условия: трудоустройство согласно ТК РФ; совмещение работы и получение образования любого уровня не приветствуется; график работы: Пн-Пт 9:00-17:00 / Сб. Вс -выходной; офис в центре правого берега, по линии метро; отпуск - 28 дней, желательно - 2 недели + 2 недели / год; комфортное рабочее место в молодом и дружелюбном коллективе. частичная занятость и удаленная работа исключены."," высшее техническое образование в области IT; знание основ логики платформы 1С; знание возможностей и понимание процессов логики для качественной постановки задач; умение структурировать информацию; навыки разработки проектной и рабочей документации; умение добиваться поставленной руководством цели, сохраняя положительный эмоциональный фон переговоров; умение обучать пользователей и объяснять им работу программы; самоорганизованность при выборе приоритетов в решениях, понимание и умение вести задачи по разработке, ведение план-графика по выполнению задач. "," разрабатывать тех задание для написание доработок 1С под потребности компании; разрабатывать и сопровождать техническую документацию и руководства пользователя для программных продуктов; свободное владение графическими редакторами для качественного наглядного составление ТЗ; контроль за исполнение графика написания ПО, его корректировок; консультирование пользователей по работе в 1С; поддержка пользователей системы; "," трудоустройство согласно ТК РФ; совмещение работы и получение образования любого уровня не приветствуется; график работы: Пн-Пт 9:00-17:00 / Сб. Вс -выходной; офис в центре правого берега, по линии метро; отпуск - 28 дней, желательно - 2 недели + 2 недели / год; комфортное рабочее место в молодом и дружелюбном коллективе. частичная занятость и удаленная работа исключены.",Adobe Photoshop|Ведение переговоров|1С: Управление Торговлей|1С: Предприятие 8|1С программирование|Обновление конфигурации 1С|1С: Документооборот|MS PowerPoint|1С: Торговля и склад|Проведение презентаций|CorelDRAW
