,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1217,1217,"руководитель в области автоматизации, информационных технологий и связи, метрологии (в янао)",Самара,,,РН-Пурнефтегаз,2019-10-11T12:15:24+0300,Более 6 лет,Полный день,Полная занятость,"Обязанности: Организовывать работы по обслуживанию, поддержанию работоспособности и модернизации эксплуатируемых средств и систем комплексной автоматизации и телемеханизации производственных процессов. 2.1.4. Обеспечивать повышение эффективности использования средств связи, вычислительной техники, автоматизированных систем управления технологическими процессами (АСУ ТП) и автоматизированных систем управления предприятием (АСУП), сокращение затрат на услуги связи. Организовывать работы по строительству, реконструкции и эксплуатации информационно-вычислительных сетей, высокоскоростных линий связи на ADSL модемах, систем радиодоступа в подразделениях и на промысловых объектах Общества. Обеспечивать бесперебойную работу всего комплекса информационно-вычислительных сетей Общества, организацию внутренней и корпоративной почты, антивирусной защиты и архивирования информационных ресурсов Общества. Организовывать ремонт и техническое обслуживание средств вычислительной техники, периферийных устройств, копировально-множительных аппаратов в структурных подразделениях Общества. Организовывать поддержку и сопровождение на рабочих местах пользователей операционных систем, графических и текстовых редакторов, приложений к операционным системам, оказание консультационных услуг по всем структурным подразделениям Общества. Организовывать внедрение и развитие систем сбора и обработки нефтепромысловой информации, администрирование, сопровождение и развитие систем, генерирование ежемесячных отчетов. Организовывать техническое обеспечение систем «Platinum», SAP R/3, Lotus/Domino «Делопроизводство», «Босс-Референт», «OilInfoSystem», «СГТранспорт», «Телескоп+», «Genesis-32», «WINCC», «Cimplisity» «Нефтепромысловые трубопроводы», системных, прикладных программных продуктов (обслуживание серверов и компьютерного оборудования), ежесуточное архивирование баз данных, развитие и сопровождение систем. Осуществлять разработку технических условий и технических заданий, анализ проектов и контроль за строительством АСУ ТП по всем строящимся объектам Общества, организацию и координацию работ по наладке, капитальному ремонту, модернизации и реконструкции систем автоматизации и связи на объектах Общества. Организовывать работы по развитию систем связи, решению вопросов с органами Госсвязьнадзора, по контролю за деятельностью операторов связи, оказывающих услуги Обществу, учету затрат на услуги связи, внедрению мероприятий по их снижению и формированию ежемесячных отчетов по затратам. Обеспечивать формирование реестров на финансирование работ и закупку оборудования, необходимого для производственной деятельности по разделам бизнес-плана «Автоматизация, связь, телемеханизация». Организовывать внедрение систем, обеспечивающих производственную деятельность технологических служб Общества. Требования: высшее техническое образование (магистр или специалист) и стаж работы по профилю не менее 7 лет, в том числе на руководящих должностях не менее 4 лет, или высшее техническое образование (бакалавр) и стаж работы по профилю не менее 9 лет, в том числе на руководящих должностях не менее 5 лет Условия: постоянный метод работы и проживание в г.Губкинский (ЯНАО) социальные льготы и гарантии"," высшее техническое образование (магистр или специалист) и стаж работы по профилю не менее 7 лет, в том числе на руководящих должностях не менее 4 лет, или высшее техническое образование (бакалавр) и стаж работы по профилю не менее 9 лет, в том числе на руководящих должностях не менее 5 лет "," Организовывать работы по обслуживанию, поддержанию работоспособности и модернизации эксплуатируемых средств и систем комплексной автоматизации и телемеханизации производственных процессов. 2.1.4. Обеспечивать повышение эффективности использования средств связи, вычислительной техники, автоматизированных систем управления технологическими процессами (АСУ ТП) и автоматизированных систем управления предприятием (АСУП), сокращение затрат на услуги связи. Организовывать работы по строительству, реконструкции и эксплуатации информационно-вычислительных сетей, высокоскоростных линий связи на ADSL модемах, систем радиодоступа в подразделениях и на промысловых объектах Общества. Обеспечивать бесперебойную работу всего комплекса информационно-вычислительных сетей Общества, организацию внутренней и корпоративной почты, антивирусной защиты и архивирования информационных ресурсов Общества. Организовывать ремонт и техническое обслуживание средств вычислительной техники, периферийных устройств, копировально-множительных аппаратов в структурных подразделениях Общества. Организовывать поддержку и сопровождение на рабочих местах пользователей операционных систем, графических и текстовых редакторов, приложений к операционным системам, оказание консультационных услуг по всем структурным подразделениям Общества. Организовывать внедрение и развитие систем сбора и обработки нефтепромысловой информации, администрирование, сопровождение и развитие систем, генерирование ежемесячных отчетов. Организовывать техническое обеспечение систем «Platinum», SAP R/3, Lotus/Domino «Делопроизводство», «Босс-Референт», «OilInfoSystem», «СГТранспорт», «Телескоп+», «Genesis-32», «WINCC», «Cimplisity» «Нефтепромысловые трубопроводы», системных, прикладных программных продуктов (обслуживание серверов и компьютерного оборудования), ежесуточное архивирование баз данных, развитие и сопровождение систем. Осуществлять разработку технических условий и технических заданий, анализ проектов и контроль за строительством АСУ ТП по всем строящимся объектам Общества, организацию и координацию работ по наладке, капитальному ремонту, модернизации и реконструкции систем автоматизации и связи на объектах Общества. Организовывать работы по развитию систем связи, решению вопросов с органами Госсвязьнадзора, по контролю за деятельностью операторов связи, оказывающих услуги Обществу, учету затрат на услуги связи, внедрению мероприятий по их снижению и формированию ежемесячных отчетов по затратам. Обеспечивать формирование реестров на финансирование работ и закупку оборудования, необходимого для производственной деятельности по разделам бизнес-плана «Автоматизация, связь, телемеханизация». Организовывать внедрение систем, обеспечивающих производственную деятельность технологических служб Общества. ", постоянный метод работы и проживание в г.Губкинский (ЯНАО) социальные льготы и гарантии,Разработка технических заданий|SAP|MS Visio|Информационные технологии|SAP R/3|Контроль качества|Работа с большим объемом информации|Аналитические способности|Автоматизация|Системный подход|Техническая поддержка|Базы данных|Анализ данных
