,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
976,976,"программист 1с упп, erp",Екатеринбург,,,"Солид, Группа компаний",2019-10-02T09:23:38+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Торгово-Производственная компания &quot;Солид&quot;, крупнейший оператор на рынке отделочных материалов, признанный мировой производитель клеевого потолка, потолочных плинтусов, подложки под ламинат из вспененного полистирола, в связи с расширением штата приглашает кандидатов на должность Программиста. Обязанности: Осуществлять сопровождение внедренных программ и программных средств. Разрабатывать и внедрять системы автоматической проверки правильности программ; Программное сопровождение конфигураций 1С-Предприятия (УПП). Модификация и обновление существующих документов отчетов, обработок бухгалтерского, оперативного и управленческого учета; Создание новых документов, отчетов, обработок бухгалтерского и управленческого учета. Разработка методов и форм ведения учета. Требования: Высшее образование в сфере ИТ; Опыт работы программистом 1С, ERP не менее 2 лет. Условия: Работа в крупной международной компании с многолетней историей; График работы 5/2 с 08:00 до 17:00. Выходные и праздники в соответствии с производственным календарем; Рабочее место г. Арамиль, пер. Речной (в 30-35 минутах от м. Ботаническая, Екатеринбург), доставка служебным транспорт из г. Екатеринбурга (м. Ботаническая, м. Геологическая, м. Площадь 1905 года, Кольцово); Официальное трудоустройство согласно ТК РФ; Полностью белая заработная плата своевременно выплачивается 2 раза в месяц. Уровень оплаты труда обсуждается в случае успешного прохождения собеседования, рассматриваем ожидания кандидатов.; Частичная компенсация оплаты детских садов. Полный рабочий день на территории работодателя"," Высшее образование в сфере ИТ; Опыт работы программистом 1С, ERP не менее 2 лет. "," Осуществлять сопровождение внедренных программ и программных средств. Разрабатывать и внедрять системы автоматической проверки правильности программ; Программное сопровождение конфигураций 1С-Предприятия (УПП). Модификация и обновление существующих документов отчетов, обработок бухгалтерского, оперативного и управленческого учета; Создание новых документов, отчетов, обработок бухгалтерского и управленческого учета. Разработка методов и форм ведения учета. "," Работа в крупной международной компании с многолетней историей; График работы 5/2 с 08:00 до 17:00. Выходные и праздники в соответствии с производственным календарем; Рабочее место г. Арамиль, пер. Речной (в 30-35 минутах от м. Ботаническая, Екатеринбург), доставка служебным транспорт из г. Екатеринбурга (м. Ботаническая, м. Геологическая, м. Площадь 1905 года, Кольцово); Официальное трудоустройство согласно ТК РФ; Полностью белая заработная плата своевременно выплачивается 2 раза в месяц. Уровень оплаты труда обсуждается в случае успешного прохождения собеседования, рассматриваем ожидания кандидатов.; Частичная компенсация оплаты детских садов. Полный рабочий день на территории работодателя",
