,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1056,1056,"full stack developer (кипр, лимассол)",Новосибирск,195000.0,227500.0,Кадровое агентство Алексея Сухорукова,2019-09-17T13:17:51+0300,От 3 до 6 лет,Полный день,Полная занятость,"В крупную финтех-компанию на Кипре (Лимассол), работающую на международном валютном рынке более 10 лет, требуется опытный Full Stack-разработчик со знанием Python. Компания является одним из лидеров не только валютного рынка, но и одним из крупнейших форекс-брокеров, производящего свои собственные финансовые продукты и сервисы. Клиентами сервисов являются представители Европы, Азии, Ближнего Востока, стран СНГ и России, совершающие ежемесячно сделки объемом в 250 млрд долларов. Отличительной особенностью компании является не только глубокое понимание потребностей клиентов, но и абсолютная забота о своих сотрудниках: начиная от обеспечения виз и релокации и заканчивая корпоративным баром с соками, кофе и коктейлями. Тебя ждут следующие задачи: Участие в создании крупнейшей торговой платформы Предоставление надежных и производительных бэкенд-сервисов Работа в тесном сотрудничестве с Product and Sales-менеджерами для разработки и поставки новых функций и услуг для клиентов От тебя ожидают: Опыт коммерческой разработки на Python и JavaScript от 3-х лет Глубокое знание React Опыт проектирования и разработки продуктов с веб-фреймворками, базами данных, API Опыт проектирования и создания масштабируемых приложений Понимание важности культуры DevOps Будет плюсом: Знание Cloud Native Application Development и реальный опыт работы с ним Опыт в Go или C ++ Обязательно: Высшее образование Владение английским языком Что тебе предоставят: Соразмерную опыту заработную плату Предоставление рабочей визы для сотрудника и зависимых виз для членов семьи Что тебя ждет: Команда IT-профессионалов Интересные и сложные задачи Релокационный оплачиваемый пакет (виза, билеты, корпоративная квартира на 1 месяц) Корпоративный автомобиль (на все время работы) И еще сверху много солидных плюшек: Корпоративный фитнес Оплачиваемая парковка 50% скидка на изучение английского и греческого языков Медицинская страховка на сотрудника и членов его семьи Частичное возмещение расходов на стоматологические услуги и услуги офтальмолога Полное покрытие расходов на прививки детям до 2 лет Занятия йогой на крыше офиса с шикарным видом на море Развлечения - корпоративные аквабайки, спортивные и семейные мероприятия, веселые корпоративные праздники и многое другое. Почему стоит обратиться к нам? ✓Прежде всего наши услуги бесплатны для кандидатов! ✓Мы более 10 лет занимаемся подбором IT-специалистов для крупнейших российских и международных компаний. А наш опыт по релокации новоиспеченных сотрудников за границу позволяет решать вопросы любого уровня сложности. ✓Мы сотрудничаем с десятками компаний по всему миру. Мы знаем все о них. Мы знаем все о странах, в которые они ищут своих будущих сотрудников. Мы знаем все тонкости процессов рекрутинга в каждой из них. ✓Мы умеем находить для них самых подходящих и по духу, и по техническим навыкам кандидатов. ✓ Мы можем предложить вам выбор вакансий и работодателей в разных странах. ✓И сможем помочь успешно трудоустроиться в той из них, которая больше всего нравится именно вам и на которую вы лучше всего подходите. ✓Нет, мы не занимаемся тем, что даем шпаргалки и решаем за кандидатов тестовые задания. Но скажем, как лучше подготовиться к прохождению собеседований и решению технических задач.",,,,PHP|Amazon AWS|JavaScript|MySQL|MongoDB
