,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
493,493,fullstack разработчик (node.js),Краснодар,60000.0,120000.0,ЦЦЭТ,2019-10-21T12:21:28+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Обязанности: Разработка веб-приложений и сайтов различной степени сложности Разработка веб-сервисов и API Проектирование структур баз данных Разработка функционала фронтенда веб-приложений для реализации логики взаимодействия с пользователем и с бэкендом Верстка интерфейса веб-приложений Изучение требуемой документации сторонних сервисов и программного обеспечения Разработка тестов приложений Подготовка сопроводительной документации к программным продуктам Требования: Понимание веб-стека, принципов REST, хорошее понимание кросс-браузерных и кросс-платформенных аспектов Уверенное знание HTML5, CSS3, JavaScript, jQuery, желателен опыт работы с Vue.js или стремление его получить Опыт разработки на Node.js (опыт разработки на Python или PHP будет большим плюсом) Большим плюсом будет опыт использования hapi.js Опыт работы с PostgreSQL, умение строить сложные SQL-запросы c оптимизацией производительности Опыт работы с системой управления версиями Mercurial (или желание получить такой опыт) Умение разбираться в чужом коде Умение ставить задачи по разработке, контролировать их выполнение, проводить ревизию кода Технический английский (чтение документации) Условия: Работа в офисе г.Краснодар Полный рабочий день с гибким графиком"," Понимание веб-стека, принципов REST, хорошее понимание кросс-браузерных и кросс-платформенных аспектов Уверенное знание HTML5, CSS3, JavaScript, jQuery, желателен опыт работы с Vue.js или стремление его получить Опыт разработки на Node.js (опыт разработки на Python или PHP будет большим плюсом) Большим плюсом будет опыт использования hapi.js Опыт работы с PostgreSQL, умение строить сложные SQL-запросы c оптимизацией производительности Опыт работы с системой управления версиями Mercurial (или желание получить такой опыт) Умение разбираться в чужом коде Умение ставить задачи по разработке, контролировать их выполнение, проводить ревизию кода Технический английский (чтение документации) ", Разработка веб-приложений и сайтов различной степени сложности Разработка веб-сервисов и API Проектирование структур баз данных Разработка функционала фронтенда веб-приложений для реализации логики взаимодействия с пользователем и с бэкендом Верстка интерфейса веб-приложений Изучение требуемой документации сторонних сервисов и программного обеспечения Разработка тестов приложений Подготовка сопроводительной документации к программным продуктам , Работа в офисе г.Краснодар Полный рабочий день с гибким графиком,Node.js|JavaScript|CSS|jQuery|HTML5|PostgreSQL|Vue.js|CSS3
852,852,руководитель группы внедрения (проекта 1с),Екатеринбург,70000.0,120000.0,"Айтекс, Центр Информационных Технологий",2019-10-21T06:46:01+0300,От 3 до 6 лет,Полный день,Полная занятость,"Каждый крупный проект по внедрению информационной системы учета требует определенного внимания и профессионального контроля со стороны руководителя. Мы ищем квалифицированного специалиста, который готов взять на себя ответственность за группу специалистов до успешного завершения проекта. Обязанности: 1. Обследование предприятия заказчика; 2. Управление группой внедрения на этапе адаптации (программисты, консультанты); 3. Управление консультантами на этапе обучения; 4. Передача системы в опытно-промышленную эксплуатацию; 5. Управление группой внедрения на этапе опытно-промышленной эксплуатации; 6. Координация с ответственными лицами заказчика. Требования: 1. Обязателен опыт работы программистом или консультантом 1С; 2. Желателен опыт работы на проектах в качестве руководителя или консультанта; 3. Высокий уровень ответственности. Условия: 1. Возможность проходить дополнительное обучение; 2. Разнообразные и сложные проекты; 3. Успешные действия = высокий доход.", 1. Обязателен опыт работы программистом или консультантом 1С; 2. Желателен опыт работы на проектах в качестве руководителя или консультанта; 3. Высокий уровень ответственности. ," 1. Обследование предприятия заказчика; 2. Управление группой внедрения на этапе адаптации (программисты, консультанты); 3. Управление консультантами на этапе обучения; 4. Передача системы в опытно-промышленную эксплуатацию; 5. Управление группой внедрения на этапе опытно-промышленной эксплуатации; 6. Координация с ответственными лицами заказчика. ", 1. Возможность проходить дополнительное обучение; 2. Разнообразные и сложные проекты; 3. Успешные действия = высокий доход.,
798,798,разработчик баз данных,Екатеринбург,70000.0,120000.0,Сервис заказа такси Максим,2019-10-21T14:44:01+0300,От 1 года до 3 лет,Полный день,Полная занятость,"&quot;Максим&quot; ищет разработчиков в Екатеринбурге, Челябинске, Тюмени, Кургане и Набережных Челнах. Кто мы: - IT-компания, предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний, среди которых как мелкие региональные игроки, так и компании с мировым именем, с сотнями городов и десятками стран присутствия. Что у нас есть: Активно меняющийся и развивающийся сервис, находящийся 24/7 под высокой нагрузкой от тысяч операторов и менеджеров, от десятков тысяч клиентов и водителей. Сервис, обслуживающий более миллиона заказов в сутки. Кого мы хотим найти: - человека с хорошей теоретической подготовкой в области баз данных, имеющего опыт использования и разработки под MSSQL или PostgreSQL (готовы рассмотреть опыт с другими СУБД, если вы готовы учиться :) ); - желателен опыт работы с веб-технологиями; - желателен опыт командной разработки; - обязательно: быть ответственным, трудолюбивым, писать понятный код и иметь огромное желание развиваться и делать реально полезные вещи. Что мы предлагаем: - множество интересных задач; - дружелюбный коллектив; - корпоративное обучение; - поездки на it-конференции; - комфортное рабочее место; - компенсацию питания; - бесплатные корпоративные мероприятия (Новый Год, командные выезды и движухи); - уровень заработной платы, который зависит от технических знаний и навыков (+ регулярный пересмотр, если вы растете).",,,,
774,774,программист с++,Екатеринбург,70000.0,120000.0,Кибертайм Систем,2019-10-16T21:08:44+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Разработка в области нейронных сетей и BigData, Keras, Tensorflow, Yolo, PyTorch. Разработка архитектуры и реализация многопоточного высоконагруженного приложения. Разработка баз данных для приложений (PosgreSQL, MySQL). Разработка серверных частей приложений. Разработка модулей взаимодействия железа (сенсорный дисплей, диспенсеры карт, модульные видеокамеры, встраиваемые чековые принтеры). Возможна оплата семинаров и курсов. Требования: Опыт программирования на C++ (большой опыт, основные задачи именно на этом языке), Python Хороший алгоритмический базис Высокая обучаемость, желание осваивать новые технологии Знание основ векторной алгебры (вектора, матрицы, скалярное/векторное произведение и т.п.), Знание Boost, Qt Технический английский Приветствуется: Опыт обратной разработки и глубокой отладки Опыт работы с Continuous Integration, автотесты Знание svn или другой системы контроля версий Знания в области OpenGL, OpenCV Желание заниматься разработкой искусственного интеллекта Владение любым из перечисленных навыков - это плюс вам, как к кандидату на вакансию, и прибавка к потенциальной зарплате Условия: Дружный, веселый коллектив; Официальное трудоустройство; Возможность карьерного роста; Полная занятость; Возможен индивидуальный график работы; Бесплатно чай, кофе, вода, плюшки; Соцпакет, согласно ТК РФ;"," Опыт программирования на C++ (большой опыт, основные задачи именно на этом языке), Python Хороший алгоритмический базис Высокая обучаемость, желание осваивать новые технологии Знание основ векторной алгебры (вектора, матрицы, скалярное/векторное произведение и т.п.), Знание Boost, Qt Технический английский Приветствуется: Опыт обратной разработки и глубокой отладки Опыт работы с Continuous Integration, автотесты Знание svn или другой системы контроля версий Знания в области OpenGL, OpenCV Желание заниматься разработкой искусственного интеллекта Владение любым из перечисленных навыков - это плюс вам, как к кандидату на вакансию, и прибавка к потенциальной зарплате "," Разработка в области нейронных сетей и BigData, Keras, Tensorflow, Yolo, PyTorch. Разработка архитектуры и реализация многопоточного высоконагруженного приложения. Разработка баз данных для приложений (PosgreSQL, MySQL). Разработка серверных частей приложений. Разработка модулей взаимодействия железа (сенсорный дисплей, диспенсеры карт, модульные видеокамеры, встраиваемые чековые принтеры). Возможна оплата семинаров и курсов. "," Дружный, веселый коллектив; Официальное трудоустройство; Возможность карьерного роста; Полная занятость; Возможен индивидуальный график работы; Бесплатно чай, кофе, вода, плюшки; Соцпакет, согласно ТК РФ;",
112,112,full stack developer,Новосибирск,70000.0,120000.0,Шпак Виктория Сергеевна,2019-10-07T12:41:11+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"К команде разработки компании ООО Туласофт приглашает присоединиться full-stack разработчика (JS/ASP.NET) Проект: High-load тизерная сеть, целевые параметры - десятки миллионов запросов в сутки, порядка сотни миллионов тизеров в сутки. Стек технологий компании: ASP.NET Core, SQL Server, PostgreSQL, Entity Framework 6, HTML, CSS, JavaScript, SASS/LESS, jQuery. Используем микросервисную архитектуру, различные фронт-энд фреймворки и инструменты (e.g. Angular 2+, npm), Yandex ClickHouse. Чем нужно будет заниматься: - проектированием и разработкой веб-сервиса; - писать понятный, оптимальный код; - разрабатывать новые фичи и многое другое. От кандидата ожидаем: - опыт коммерческой разработки от 2-х лет; - опыт в проектировании и разработке высоконагруженных веб-сервисов с использованием: ASP.NET MVC 4, 5, или ASP.NET Core; - опыт работы с HTML, CSS, JavaScript, angular 4+; - опыт работы с SQL (преимущественно SQL Server или PostgreSQL); - опыт работы с Entity Framework 6; - желание изучать современные технологии; - самостоятельность и ответственность; - опыт работы с git; - опыт работы в команде/удаленно; - английский на уровне чтения технической литературы. Будет большим плюсом: - опыт разработки с использованием vanilla.JS; - опыт работы с clickhouse; - английский (устное общение, чтение документации и требований); От нас: - заработная плата от 70 т.р. до 120 т.р. на руки; - график работы 40 часов в неделю (сб,вс - выходные); - гибкое начало дня с 8-12; - полностью удаленная работа в распределенной команде; - минимум бюрократии (больничные листы не обязательны к предъявлению и не влияют на заработную плату); - оплачиваемый отпуск 28 дней; - возможность профессионального развития (используем современные технологии в проектах).",,,,JavaScript|jQuery|AngularJS|ASP.NET|Entity Framework|SQL|SQL Server|PostgreSQL|Less|Sass|CSS|Linux|MVC|angular 4+|Git|remote
202,202,математик программист с++,Новосибирск,70000.0,120000.0,Кадровое агентство Алексея Сухорукова,2019-10-14T09:09:42+0300,Нет опыта,Полный день,Полная занятость,"Российская дочка бельгийской компании, а также часть глобальной Шведской корпорации, с представительствами в 70 странах мира и командой разработчиков более 200 человек приглашает в свою команду программиста C++. Компания занимается разработкой популярной системы автоматизации проектирования, объединяющей 2D черчение и прямое 3D моделирование в рамках собственной платформы. Продукт обладает широкими возможностями параметризации и специализированных инструментов в области машиностроительного (MCAD) и архитектурно-строительного проектирования (BIM) и занимает уверенные лидирующие позиции на рынке. Компания предлагает гибкий график и белую заработную плату с ежегодной индексацией. Для работы необходимы: Уверенные базовые знания C++ Хорошая математическая подготовка: аналитическая геометрия, дискретная математика Понимание ООП Компания готова к сотрудничеству, как с опытными программистами, так и со вчерашними студентами, имеющими собственные некоммерческие проекты на C++ и хорошую теоретическую подготовку Вам предстоит: Участие в коллективной разработке САПР Разработка конечно-пользовательских инструментов параметрического и прямого моделирования трехмерных тел и поверхностей, генерации чертежных видов по трехмерным моделям Реализация эффективных алгоритмов Создание и тестирование нового кода Сопровождение существующего кода Компания предлагает: Гибкий, возможно частично удаленный график работы Отпуск общей продолжительностью пять недель Белую заработную плату, а также доплаты по больничным листам до уровня реальной з/п Еженедельные обеды с командой по пятницам вне офиса Корпоративные мероприятия, такие как выезды с семьей на Алтай Корпоративное изучение английского языка для разных уровней в группах по 2-3 человека Оплачиваемую парковку Заработную плату для кандидатов без опыта – 70.000 руб. и от 110.000 для кандидатов, имеющих опыт разработки аналогичных продуктов Комфортный офис в Академгородке с уютной кухней, где всегда есть свежие фрукты и различные закуски Ждем ваших резюме!",,,,
1010,1010,программист 1c,Самара,70000.0,110000.0,Коробочкин С.В.,2019-10-11T15:11:52+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"&quot; От каждого сотрудника в нашей компании мы ожидаем, что он самостоятельно выберет самую важную вещь, с которой он может помочь нашим клиентам. &quot;. (с) Гейб Ньюэлл Обязанности: - Работа над задачами в трекере; Требования: - Хорошее знание основных типовых Бух, ЗУП, УТ, УНФ; - Умение писать как под обычные так и под управляемые формы; - Понимание принципов доработки без &quot;снятия с поддержки&quot;; - Умение разрабатывать внешние отчеты, макеты и обработки для БСП; - Умение разбираться в документациях и самостоятельно развиваться; - Умение планировать и вести учет по своим задачам. Условия: - Официальное трудоустройство; - Гибкий рабочий график; - Молодой замечательный коллектив и либеральная обстановка; - Работа в просторном, комфортном офисе, без разъездов; - Чай, кофе, плюшки. Работа у нас: - это непрерывное получение опыта и знаний; - это минимум бюрократии, максимум свободы и самостоятельности.; - это стабильная и вовремя выплачиваемая зарплата; - это работа с умными и интересными людьми;. - это уважение вашего личного пространства; - это возможность развиваться в интересных вам направлениях."," - Хорошее знание основных типовых Бух, ЗУП, УТ, УНФ; - Умение писать как под обычные так и под управляемые формы; - Понимание принципов доработки без &quot;снятия с поддержки&quot;; - Умение разрабатывать внешние отчеты, макеты и обработки для БСП; - Умение разбираться в документациях и самостоятельно развиваться; - Умение планировать и вести учет по своим задачам. ", - Работа над задачами в трекере; ," - Официальное трудоустройство; - Гибкий рабочий график; - Молодой замечательный коллектив и либеральная обстановка; - Работа в просторном, комфортном офисе, без разъездов; - Чай, кофе, плюшки. Работа у нас: - это непрерывное получение опыта и знаний; - это минимум бюрократии, максимум свободы и самостоятельности.; - это стабильная и вовремя выплачиваемая зарплата; - это работа с умными и интересными людьми;. - это уважение вашего личного пространства; - это возможность развиваться в интересных вам направлениях.",1С: Управление Торговлей|1С: Зарплата и управление персоналом|1C: Бухгалтерия|1С: Управление нашей фирмой|1С: Предприятие
467,467,программист 1с,Краснодар,70000.0,110000.0,Торговая сеть ТАБРИС,2019-10-16T09:53:39+0300,От 3 до 6 лет,Полный день,Полная занятость,"Ваши будущие задачи: Поддержка и доработка конфигурации 1С на платформе 1С 8.3; Решение проблем и инцидентов, связанных с функционированием конфигураций 1С; Интеграция 1С с другими информационными системами; Участие в проектах по автоматизации на платформе 1С ERP в качестве разработчика 1С; Документирование изменений в системе. Наши ожидания: Грамотный код; Знание платформ 1С 8.3,7.7; Опыт работы разработчика 1С от 2 лет; Опыт внедрения конфигураций на платформе 1С8 будет преимуществом; Наличие знаний в предметных областях – розничная торговля, пищевое производство, опыт автоматизации; Знания SQL желательно. Нашим сотрудникам мы гарантируем: Стабильную и разноплановую работу в крупной компании. Возможности для профессионального и карьерного развития. Своевременную выплату заработной платы. Оформление в соответствии с ТК РФ. График работы пятидневная рабочая неделя с 9:00 до 18:00. Полный социальный пакет согласно ТК РФ. Обучение. Благодарим Вас за интерес, проявленный к нашей Компании. Срок рассмотрения поступающих резюме - не более 4 рабочих дней с момента их получения. Ни один из откликов не останется без внимания. Отсутствие ответа более 4 дней означает, что, к сожалению, на данный момент мы не готовы сделать Вам предложение о работе. При этом Ваше резюме будет сохранено в нашей базе кандидатов, и в случае появления вакансий, соответствующих Вашему опыту и квалификации, мы свяжемся с Вами. С уважением, отдел подбора персонала Компании &quot;Табрис&quot;.",,,,
851,851,python разработчик,Екатеринбург,70000.0,110000.0,Очень Интересно,2019-10-16T17:34:29+0300,От 3 до 6 лет,Полный день,Полная занятость,"Ищем разработчика веб-приложений на Python. Про нас: У нас работают и общаются талантливые разработчики, опытные архитекторы и проектировщики, рациональные менеджеры, дизайнеры, инженеры, тестировщики, использующие современные технологии в создаваемых с нуля проектах. Мы решаем нетривиальные задачи, которые позже переезжают жить на Amazon AWS / Azure / Google Apps при помощи нашей блистательной DevOps-команды. Мы живем в разных странах, городах и часовых поясах, но совместно работаем над VR (Virtual Reality), AR (Augmented Reality), IoT (Internet of Things), веб-проектами и мобильными приложениями, Unity Gaming, Enterprise бизнес-приложениями. Мы профессионально говорим на разных языках - русском, английском, немецком, китайском, вьетнамском, фарси и ”в совершенстве” на Python, С#, PHP, Objective-C, JavaScript (React, Vue.js, Angular), Java, Swift. Мы находимся на трех континентах (Европа, Азия, Америка) и постоянно путешествуем между ними, по работе и просто так. Особое внимание мы уделяем таким вещам как, возможность самореализации и взаимодействия в команде. Важно, чтобы работа приносила удовольствие! Про вас: Отлично понимаете Python3, Python Internals, структуры и алгоритмы, шаблоны проектирования. Предлагаете обдуманные и аргументированные решения и реализуете их с минимумом багов (или вообще без них)! Планируете свое решение, прежде чем написать первую строчку кода. Умеете тестировать свой собственный и чужой код (unit tests, integration tests, manual tests). Понимаете, что такое сложность алгоритмов по O-нотации. Плюсом будет: Django &amp; Django Rest Framework. Оптимизация и профилирование Python кода. Профилирование SQL / NoSQL запросов (explain - ваш лучший друг!). Опыт работы с Vue (or React/Angular). Хорошее понимание Frontend технологий: CSS3 / HTML / JavaScript / Webpack. Опыт или интерес к работе с другими языками (Scala, Go, C). Интерес к проектированию API / DB / Mobile apps. Опыт работы и реализации real-time сервисов и приложений. Опыт работы с Hadoop / HBase / Storm / Kafka / Spark / MapReduce. TDD. Умение общаться с другими разработчиками и анализировать собственные предлагаемые варианты решения (и идеи) с точки зрения ROI (Return on Investment) - большой плюс! Какие задачи решать: Создание API, Backend для мобильных, веб- и IoT- приложений. Event stream processing (Kafka / Storm / Spark) и аналитика в реальном времени. Разработка новых приложений и проектов. Работа с проектами, которые уже живут в production и где растет количество пользователей, трафик, базы данных и нагрузка на инфраструктуру. С чем работать: Python3 / Django / Django Rest Framework. PostgreSQL / MongoDB / DynamoDB / Redis / RabbitMQ. Apache Kafka / Storm / Spark, Map/Reduce. Amazon AWS (EC2, SQS, SNS, ELB, ECS, RDS, S3, DynamoDB). Google Cloud. Unit tests. Docker. Git / Linters / Jenkins / Upsource. JavaScript apps (Vue.js). Linux preferred (Mac is fine as well. No Windows :). Мы ценим: Как красивый код, так и минимум кода. Понятный код, который покрыт тестами и содержит детальные комментарии. Разработчиков, увеличивающих объем знаний и опыт команды. Тех, кто не боится ответственности и работает на результат. Разработчиков, не требующих микроменеджмента и постоянного мониторинга. Людей, которые сказали, что все будет сделано в среду, и финишировали во вторник. Документацию, которая обновляется (и тех, кто над ней работает). Чувство юмора ) Мы предлагаем: Официальное трудоустройство и “белую” заработную плату. Лояльный график работы: гибкое начало и окончание дня, возможность работать удаленно по пятницам. Офис в центре города в шаговой доступности от метро и с доступом к любому виду транспорта (бизнес-центр ЦМТЕ). Ежегодное Performance Review. Прозрачные процессы в компании и гибкий менеджмент. Работу над международными проектами в разных сферах. Занятия английским языком за счет компании. Частичную компенсацию спорта (фитнес, бассейн, волейбол, танцы и пр.). Команду, которая всегда готова поддержать, объяснить непонятное и просто пообщаться. Спортивные тимбилдинги и корпоративные мероприятия. Традиционную пиццу в офисе по четвергам (наша традиция :) ) Зону отдыха с кикером и Playstation 4.",,,,Python|Django Rest Framework|Django
1206,1206,js разработчик,Самара,70000.0,105000.0,Отраслевой центр разработок и внедрения информационных систем / ОЦРВ,2019-09-26T12:22:04+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Участие в разработке единой геоинформационной платформы ОАО &quot;РЖД&quot;; Развитие фронтовой части разработки Геопортала; Редизайн, рефакторинг, написание нового функционала; Взаимодействие с командой бекэнда; Участие в принятии технических решений. Требования: Знание JavaScript(ES6+), HTML(5), CSS(3), jQuery на высоком уровне; Понимание архитектуры web-проектов; Опыт разработки клиентских приложений на React/Redux не менее 2-х лет; Опыт разработки адаптивных и кроссбраузерных приложений; Опыт покрытия кода тестами (jest/enzyme/karma/mocha/react test utils); Умение писать поддерживаемый код; Опыт работы в команде, понимание и умение формировать стандарты разработки; Опыт работы со сборщиками, компиляторами, линтерами. Будет плюсом: Знание современных методологий проектирования, разработки и тестирования; Опыт решения задач в ГИС-технологиях; Опыт командной разработки с использованием Jira, Confluence, Git; Опыт работы с одним из препроцессоров PostCSS/Less/Sass/Stylus; Навыки проектирования пользовательских интерфейсов; Знание и опыт использования следующих библиотек: OpenLayers, Leaflet, D3,Turf.js; Опыт работы с TypeScript. Условия: Оформление по ТК РФ, белая стабильная заработная плата 70-105 000 gross (в зависимости от компетенции) + премии; Оплачиваемый отпуск; Медицинская страховка; Дружный коллектив профессионалов."," Знание JavaScript(ES6+), HTML(5), CSS(3), jQuery на высоком уровне; Понимание архитектуры web-проектов; Опыт разработки клиентских приложений на React/Redux не менее 2-х лет; Опыт разработки адаптивных и кроссбраузерных приложений; Опыт покрытия кода тестами (jest/enzyme/karma/mocha/react test utils); Умение писать поддерживаемый код; Опыт работы в команде, понимание и умение формировать стандарты разработки; Опыт работы со сборщиками, компиляторами, линтерами. Будет плюсом: Знание современных методологий проектирования, разработки и тестирования; Опыт решения задач в ГИС-технологиях; Опыт командной разработки с использованием Jira, Confluence, Git; Опыт работы с одним из препроцессоров PostCSS/Less/Sass/Stylus; Навыки проектирования пользовательских интерфейсов; Знание и опыт использования следующих библиотек: OpenLayers, Leaflet, D3,Turf.js; Опыт работы с TypeScript. "," Участие в разработке единой геоинформационной платформы ОАО &quot;РЖД&quot;; Развитие фронтовой части разработки Геопортала; Редизайн, рефакторинг, написание нового функционала; Взаимодействие с командой бекэнда; Участие в принятии технических решений. "," Оформление по ТК РФ, белая стабильная заработная плата 70-105 000 gross (в зависимости от компетенции) + премии; Оплачиваемый отпуск; Медицинская страховка; Дружный коллектив профессионалов.",
322,322,java разработчик,Краснодар,70000.0,120000.0,Виликс,2019-10-11T14:24:03+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Разработка нового функционала и доработка уже существующего. Требования: Java (на уровне middle) Spring / SpringBoot Hibernate Web servers (TomCat, Jetty, Undertow, etc.) Git Желательно: GitFlow RESTFull API Системы сборки (Gradle/Maven) CI/CD (TeamCity/Jenkins) Условия: Работа в офисе (40 часов в неделю), возможна частичная или полная удаленка Комфортное рабочее место Дружный и отзывчивый коллектив, выезды на природу и разного рода мероприятия Mac или PC Чай/Кофе/Печеньки/Тенис/XBox"," Java (на уровне middle) Spring / SpringBoot Hibernate Web servers (TomCat, Jetty, Undertow, etc.) Git Желательно: GitFlow RESTFull API Системы сборки (Gradle/Maven) CI/CD (TeamCity/Jenkins) ", Разработка нового функционала и доработка уже существующего. ," Работа в офисе (40 часов в неделю), возможна частичная или полная удаленка Комфортное рабочее место Дружный и отзывчивый коллектив, выезды на природу и разного рода мероприятия Mac или PC Чай/Кофе/Печеньки/Тенис/XBox",Java|Spring Framework|Hibernate ORM
1189,1189,full stack web developer,Самара,70000.0,140000.0,NEW TECHNOLOGIES LP,2019-10-17T17:28:58+0300,От 1 года до 3 лет,Полный день,Полная занятость,"ИТ-компания New Technologies обустраивает штаб квартиру в Самаре. Мы разрабатываем сервис знакомств, в котором пользователю будет удобно и приятно искать новых друзей или свою половинку. Мы ищем разработчика, способного брать на себя ответственность, принимать взвешенные решения, активно участвовать в проекте. Обязанности: Разработка высоконагруженных проектов. Разработка новых и развитие существующих веб-сервисов. Разработка инструментов, которые приносят пользу конечным пользователям. Сопровождение и развитие существующих баз данных. Разработка API для интеграции с внешними ресурсами. Рефакторинг и оптимизация кода. Участие в тестировании веб-сервисов и исправлении дефектов. Обеспечение безопасности, производительности, масштабируемости и отказоустойчивости полученных решений. Работа в команде, участие в ежедневных планерках, обсуждениях задач. Участие в подготовке документации. Требования: Опыт работы с nginx и Apache HTTP Server. Отличное знание PHP. Знание Java и JavaScript. Отличное знание HTML5 и CSS3. Опыт работы с Laravel или другим MVC framework. Знание MySQL. Владение консолью Linux и системами контроля версий. Знание английского языка. Умение внятно выражать свои мысли устно и письменно. Умение адекватно оценивать сроки на реализацию той или иной задачи. Умения принимать самостоятельные решения. Умение разбираться в чужом коде, наличие навыков документирования кода и рефакторинга. Условия: Справедливая зарплата без задержек (два раза в месяц) по результатам собеседования и вашей квалификации. Работа в комфортном офисе с современной техникой и отличным видом на город в минуте ходьбы от транспортной развязки «Поляна им. Фрунзе». Оформление по договору гражданско-правового характера."," Опыт работы с nginx и Apache HTTP Server. Отличное знание PHP. Знание Java и JavaScript. Отличное знание HTML5 и CSS3. Опыт работы с Laravel или другим MVC framework. Знание MySQL. Владение консолью Linux и системами контроля версий. Знание английского языка. Умение внятно выражать свои мысли устно и письменно. Умение адекватно оценивать сроки на реализацию той или иной задачи. Умения принимать самостоятельные решения. Умение разбираться в чужом коде, наличие навыков документирования кода и рефакторинга. "," Разработка высоконагруженных проектов. Разработка новых и развитие существующих веб-сервисов. Разработка инструментов, которые приносят пользу конечным пользователям. Сопровождение и развитие существующих баз данных. Разработка API для интеграции с внешними ресурсами. Рефакторинг и оптимизация кода. Участие в тестировании веб-сервисов и исправлении дефектов. Обеспечение безопасности, производительности, масштабируемости и отказоустойчивости полученных решений. Работа в команде, участие в ежедневных планерках, обсуждениях задач. Участие в подготовке документации. ", Справедливая зарплата без задержек (два раза в месяц) по результатам собеседования и вашей квалификации. Работа в комфортном офисе с современной техникой и отличным видом на город в минуте ходьбы от транспортной развязки «Поляна им. Фрунзе». Оформление по договору гражданско-правового характера.,MySQL|JavaScript|Linux|MVC|PHP|HTML|Java|CSS
