,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
761,761,fullstack тестировщик (академгородок),Новосибирск,,,Тинькофф,2019-10-11T11:21:38+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы открыли центр разработки в Новосибирске и ищем талантливого тестировщика. Мы работаем без филиальной сети, поэтому вдвойне важно качество продуктов, доставляющих услуги до клиентов банка. Мы в тренде мирового IT и используем самые современные подходы и технологии в автоматизации тестирования. Обязанности: Проведение функционального тестирования; Проведение регрессионного тестирования; Автоматизация регрессионного тестирования; Анализ документации и составление тестовых сценариев; Поддержание актуальной тестовой модели; Формализация обнаруженных дефектов и контроль их устранения; Тесное взаимодействие с командой: аналитиками, разработчиками, QA; Участие в процессе CI/CD. Требования: Опыт работы в качестве специалиста по функциональному тестированию от двух лет; Опыт работы с TMS(TestRail); Понимание жизненного цикла ПО; Знание техник тест дизайна; Опыт разработки тестовой документации, анализ спецификаций; Понимание принципов работы реляционных СУБД; Опыт в тестировании API/Backend; Знание языка SQL на уровне написания запросов средней и повышенной сложности (DML, подзапросы, Join, агрегирование и группировка); Опыт работы с REST API, Swagger, HTTP/HTTPS, JSON; Понимание гибких методологий разработки, ценностей и процессов; Опыт работы со стеком продуктов Atlassian: JIRA, Confluence, BitBucket; Понимание git и git-flow (Pull, Push, PR, Merge, ведение веток); Опыт автоматизации REST API; Дополнительным плюсом будет: Опыт работы с message broker (Kafka, IBM mq и т.п); Опыт работы с nosql базами данных Опыт автоматизации на Java/Groovy; Опыт настройки CI/CD с помощью TeamCity или аналогов; Опыт работы с maven/gradle, TestNG/Junit, Allure Report; Опыт работы с одной из систем логирования: Splunk, Graylog, Kibana. От нас: Добровольное медицинское страхование (ДМС); Офис в Технопарке; Компенсация в формате cash-back: обедов, такси, или парковочного места; Компенсация 50% на спорт; Скидка 30% на КАСКО в СК Тинькофф; Софинансирование обучения (оплата конференций, курсов)",," Проведение функционального тестирования; Проведение регрессионного тестирования; Автоматизация регрессионного тестирования; Анализ документации и составление тестовых сценариев; Поддержание актуальной тестовой модели; Формализация обнаруженных дефектов и контроль их устранения; Тесное взаимодействие с командой: аналитиками, разработчиками, QA; Участие в процессе CI/CD. ",,Atlassian Jira|SQL|Java|JUnit|Git
