,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
217,217,embedded developer,Новосибирск,,,ВЕЛВЕТЕК Системз,2019-10-10T05:22:19+0300,Нет опыта,Полный день,Полная занятость,"Velvetech – это международная компания с 15-летней историей разработки передовых программных и аппаратных продуктов для компаний по всему миру. Компания Velvetech Systems является официальным партнером Microsoft уровня Gold по компетенции Application Development. Локации: офисы в Чикаго, Новосибирске и Омске. Специализация: консультирование, разработка, внедрение и обслуживание ПО, а также аппаратного обеспечения: IoT, Blockchain, Machine Learning и др. Инструменты: мы работаем с самыми современными технологиями, включая последние версии SQL Server, Visual Studio, ASP.NET MVC, EntityFramework, React, Angular, ASP.NET Core, JIRA, Confluence, TeamCity, ReSharper, а также со многими другими языками и фреймворками. Клиенты: крупные американские медицинские ассоциации; ведущие фармацевтические и энергетические компании; производители оборудования; трейдинговые и финансовые организации; страховые компании. Коллектив: дружная команда профессионалов, в которой каждый добивается высоких результатов и профессионально растет не только благодаря своим собственным знаниям и навыкам, но и благодаря помощи и поддержке коллег. Компания Velvetech на протяжении 15 лет занимается разработкой embedded устройств для клиентов в США. Портфолио наших проектов включает: системы логистики скоропортящихся грузов; высокоточное медицинское оборудование; умные автомобильные датчики; системы сбора данных с разнообразного оборудования; устройства с поддержкой беспроводных интерфейсов. Практически каждый наш embedded проект - это разработка сложной системы, которая может включать помимо микроконтроллерных устройств, такие компоненты, как масштабируемый бекенд, мобильные приложения, модули интеграции со сторонним оборудованием и программным обеспечением. Наши проекты мы делаем в тесном контакте с производителями и поставщиками электронных компонент, компаниями-консультантами в сфере embedded, производителями прототипов и конечных устройств из разных концов света. Мы ждём опытного коллегу, который обладает следующими знаниями: Обязательно: Опыт разработки низкоуровневого ПО от 1 года на C и C++ Знание английского языка pre-intermediate и выше Опыт разработки устройств на микроконтроллерах: arm cortex (stm32) Понимание принципа работы интерфейсов (uart, i2c, spi) Понимание цифровой/аналоговой схемотехнике Опыт первичного запуска и отладки изготовленных (тестовых/первичных) образцов PCB Умение находить неисправности в готовых образах (и возможные причины возникновения неисправностей) Опыт ремонта радиоэлектронной аппаратуры (образцов) Желательно: Опыт использования Arm Mbed и RTOS в разработке Опыт с другими микроконтроллерами (msp430Fxxx, Melexis Almatea, Cortex-M0 – M4 (ARM/THUMB2),STMicroelectronics) Опыт разработки устройств с беспроводными интерфейсами (BT4.x, BLE, WiFi), в т.ч. опыт с STm BlueNRG Опыт интеграции устройств с backend и мобильными приложениями Умение проектировать принципиальные схемы (цифровые и аналоговые) Умение проектировать печатные платы Опыт работы со сторонними вендорами (подбор оптимальных электронных компонент, взаимодействие с производителями) Условия: В нашей компании вы найдете массу возможностей для своего профессионального и карьерного роста, будете частью дружного коллектива, а также поучаствуете в создании востребованных продуктов, которыми реально пользуется огромное количество людей! А также, работа в Velvetech - это официальное трудоустройство, соблюдение ТК; возможность адаптировать рабочий график под себя; проектные премии; корпоративное обучение, курсы английского языка, сертификация от Microsoft за счет компании, бесплатный доступ на online learning platform (software/devops/project management/design/business); ДМС для сотрудников; компенсация занятий спортом; комфортный офис в двухэтажном здании (1 минута пешком от станции &quot;Сеятель&quot;). Сотрудники занимают кабинеты на 5-6 человек, есть несколько переговорных комнат и оборудованных кухонь (вкусный натуральный кофе, чай, молоко и печеньки включены). Рядом с офисом есть продуктовые магазины, на расстоянии 5 минут - две столовые. Для отдыха есть библиотека, настольный теннис и хоккей, турник и боксерская груша.",,," В нашей компании вы найдете массу возможностей для своего профессионального и карьерного роста, будете частью дружного коллектива, а также поучаствуете в создании востребованных продуктов, которыми реально пользуется огромное количество людей! А также, работа в Velvetech - это официальное трудоустройство, соблюдение ТК; возможность адаптировать рабочий график под себя; проектные премии; корпоративное обучение, курсы английского языка, сертификация от Microsoft за счет компании, бесплатный доступ на online learning platform (software/devops/project management/design/business); ДМС для сотрудников; компенсация занятий спортом; комфортный офис в двухэтажном здании (1 минута пешком от станции &quot;Сеятель&quot;). Сотрудники занимают кабинеты на 5-6 человек, есть несколько переговорных комнат и оборудованных кухонь (вкусный натуральный кофе, чай, молоко и печеньки включены). Рядом с офисом есть продуктовые магазины, на расстоянии 5 минут - две столовые. Для отдыха есть библиотека, настольный теннис и хоккей, турник и боксерская груша.",
