,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1073,1073,консультант программист 1с (бюджетные организации),Самара,,,Раздолье Группа Компаний,2019-10-21T08:26:04+0300,Нет опыта,Полный день,Полная занятость,"Консультант 1С (желательно с опытом программирования) Обязанности: Консультационная поддержка пользователей 1С бюджетных и муниципальных учреждений Сопровождение программного обеспечения на платформе 1С Требования: Образование высшее, неоконченное высшее Приветствуется опыт внедрения программного обеспечения на платформе 1С Знания бухгалтерского учета бюджетных и муниципальных учреждений (БГУ+ЗГУ) Условия: График работы 5/2, с 9-00 до 18-00 Своевременная заработная плата (фиксированный оклад+премии), обсуждается индивидуально по результатам собеседования Обучение за счет компании Работа: 50%офис / 50% у клиентов (возможно удаленная работа, хоум-офис) Возможность карьерного роста Официальное трудоустройство"," Образование высшее, неоконченное высшее Приветствуется опыт внедрения программного обеспечения на платформе 1С Знания бухгалтерского учета бюджетных и муниципальных учреждений (БГУ+ЗГУ) ", Консультационная поддержка пользователей 1С бюджетных и муниципальных учреждений Сопровождение программного обеспечения на платформе 1С ," График работы 5/2, с 9-00 до 18-00 Своевременная заработная плата (фиксированный оклад+премии), обсуждается индивидуально по результатам собеседования Обучение за счет компании Работа: 50%офис / 50% у клиентов (возможно удаленная работа, хоум-офис) Возможность карьерного роста Официальное трудоустройство",Пользователь ПК|1С программирование|Деловое общение
