salaries	18500 - 61556	21.0
salaries	61556 - 104612	29.0
salaries	104612 - 147667	3.0
salaries	147667 - 190723	1.0
salaries	190723 - 233778	2.0
days	avg	11.75
days	max	28.0
days	min	0.0
experience	От 1 года до 3 лет	41.0
experience	От 3 до 6 лет	10.0
experience	Нет опыта	5.0
employment	Полная занятость	54.0
employment	Частичная занятость	2.0
schedule	Полный день	45.0
schedule	Удаленная работа	8.0
schedule	Гибкий график	3.0
skills	внутренний аудит сайта	1.0
skills	Работа с доменами	1.0
skills	Наполнение контентом	1.0
skills	HTML	22.0
skills	MySQL	19.0
skills	CSS	24.0
skills	PHP	24.0
skills	Git	10.0
skills	Ajax	10.0
skills	JavaScript	20.0
skills	Figma	3.0
skills	SEO	2.0
skills	Поисковая оптимизация сайтов	1.0
skills	Adobe Photoshop	11.0
skills	CMS Wordpress	5.0
skills	Продвижение сайтов	1.0
skills	SEO оптимизация	1.0
skills	Поисковые системы	1.0
skills	1С-Битрикс	14.0
skills	Битрикс24	2.0
skills	Bitrix24	2.0
skills	CRM	2.0
skills	Без ключевых навыков	16.0
skills	jQuery	12.0
skills	Less	2.0
skills	Bootstrap	6.0
skills	CSS3	8.0
skills	HTML5	11.0
skills	SQL	8.0
skills	PHP5	7.0
skills	MS SQL	4.0
skills	Java	2.0
skills	Linux	3.0
skills	XML	4.0
skills	ООП	5.0
skills	PHP7	2.0
skills	JSON API	2.0
skills	Yii	4.0
skills	Управление проектами	3.0
skills	Yii2	1.0
skills	Adobe Illustrator	3.0
skills	Axure RP	1.0
skills	Проектирование	1.0
skills	Usability	1.0
skills	Графический дизайн	3.0
skills	UX	3.0
skills	Web-дизайн	4.0
skills	Веб-дизайн	2.0
skills	UI	3.0
skills	Web Design	2.0
skills	CorelDRAW	2.0
skills	Дизайн	2.0
skills	Дизайн интерфейсов	2.0
skills	Пользователь ПК	2.0
skills	Работа в команде	1.0
skills	Проектирование пользовательских интерфейсов	1.0
skills	PostgreSQL	4.0
skills	Разработка ПО	1.0
skills	MVC	2.0
skills	SVN	1.0
skills	CMS	1.0
skills	PHP, MySQL, JavaScript, CSS, HTML	1.0
skills	REST API	1.0
skills	Python	1.0
skills	Django Framework	1.0
skills	HTTP	1.0
skills	PHP4	1.0
skills	Nginx	1.0
skills	phpMyAdmin	1.0
skills	Google Material	1.0
skills	Веб-программирование	3.0
skills	Контроль качества	1.0
skills	Постановка задач разработчикам	1.0
skills	Joomla	1.0
skills	Drupal	1.0
skills	API	1.0
skills	ModX	1.0
skills	Креативность	1.0
skills	Кроссбраузерная верстка	1.0
skills	Mongo	1.0
skills	Redis	1.0
skills	C#	1.0
skills	ASP.NET	1.0
skills	Entity Framework	1.0
skills	.NET CORE	1.0
skills	Agile Project Management	1.0
skills	Avid Media Composer	1.0
skills	Symfony	2.0
skills	NoSQL	1.0
skills	BigData	1.0
skills	Laravel	1.0
skills	AngularJS	1.0
skills	Ember	1.0
skills	React	1.0
skills	Vue.JS	1.0
skills	TypeScript	1.0
skills	AWS	1.0
