,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
63,63,backend разработчик php (senior),Новосибирск,180000.0,,КДВ Групп,2019-10-04T11:58:16+0300,От 3 до 6 лет,Полный день,Полная занятость,"Ищем разработчиков ( senior) для реализации глобального проекта в области логистики, наш продукт https://cargomart.ru/. В настоящий момент над программной частью проекта уже работают три десятка специалистов. Это прекрасная сплоченная команда, состоящая из профессионалов с серьезным опытом. Мы придерживаемся современных методологий и актуальных инструментов разработки, представляем широкие возможности для развития сотрудников: наставничество, индивидуальное обучение. ЗП пересматриваем в соответствии с профессиональным ростом. Гарантируем отличные условия труда. Требования: Опыт разработки интернет-приложений от 2 лет; Хорошее знание языка PHP и его особенностей; Понимание принципов ООП; Знание и опыт применения паттернов проектирования; Владение языком запросов SQL; Понимание о том как устроен Интернет; Понимание того, что программы разрабатываются для людей. Должностные обязанности: Программирование и проектирование веб-приложений (только бакенд PHP). Оптимизация веб-приложений. Участие в командном код-ревью. Багфикс. Технологии: PHP 7.2+; GraphQL СУБД: Postgresql; Redis, Memcached, ELK; RabbitMQ; демоны на Go и PHP; фронтэнд: SPA-приложение JS / React / Redux; спецификация API в Swagger; код в GIT; CI/CD на Gitlab; Atlassian JIRA, Confluence; код-ревью в JetBrains.UpSource. Условия: Официальное трудоустройство по ТК РФ, полная занятость, белая заработная плата. Гибкий график работы. (кодим без трекера) Амбициозные проекты мирового и федерального уровня. Современное рабочее место (быстрый компьютер, SSD-диск, 2 монитора). Регулярное повышение зарплаты по результатам работы. Ежедневная компенсация обедов для сотрудников, кофемашина. Компенсация затрат на спорт"," Опыт разработки интернет-приложений от 2 лет; Хорошее знание языка PHP и его особенностей; Понимание принципов ООП; Знание и опыт применения паттернов проектирования; Владение языком запросов SQL; Понимание о том как устроен Интернет; Понимание того, что программы разрабатываются для людей. Должностные обязанности: Программирование и проектирование веб-приложений (только бакенд PHP). Оптимизация веб-приложений. Участие в командном код-ревью. Багфикс. Технологии: PHP 7.2+; GraphQL СУБД: Postgresql; Redis, Memcached, ELK; RabbitMQ; демоны на Go и PHP; фронтэнд: SPA-приложение JS / React / Redux; спецификация API в Swagger; код в GIT; CI/CD на Gitlab; Atlassian JIRA, Confluence; код-ревью в JetBrains.UpSource. ",," Официальное трудоустройство по ТК РФ, полная занятость, белая заработная плата. Гибкий график работы. (кодим без трекера) Амбициозные проекты мирового и федерального уровня. Современное рабочее место (быстрый компьютер, SSD-диск, 2 монитора). Регулярное повышение зарплаты по результатам работы. Ежедневная компенсация обедов для сотрудников, кофемашина. Компенсация затрат на спорт",
