,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
875,875,разработчик по,Екатеринбург,70000.0,,Сталепромышленная компания,2019-10-18T14:11:52+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Проектирование архитектуры информационных систем и структур данных Ведение хранилища данных Написание запросов к данным, разработка отчетов Сбор и консолидация данных средствами ETL Ведение документации Тестирование и оптимизация разработок Оценка трудозатрат на разработку Требования: Законченное высшее образование Опыт от 2 лет разработки ПО Знание и понимание жизненных циклов разработки ПО Знание SQL, OLTP, OLAP, BI Желательно, но не обязательно знание ABAP Чтение документации на английском языке Условия: Работа в крупной развивающейся федеральной компании; Официальное трудоустройство , социальный пакет; Белая заработная плата; Насыщенная корпоративная жизнь; Эффективная программа наставничества и обучения. Более подробно информацию о работе в нашей компании можно получить на нашем карьерном сайте https://hr.spk.ru/"," Законченное высшее образование Опыт от 2 лет разработки ПО Знание и понимание жизненных циклов разработки ПО Знание SQL, OLTP, OLAP, BI Желательно, но не обязательно знание ABAP Чтение документации на английском языке "," Проектирование архитектуры информационных систем и структур данных Ведение хранилища данных Написание запросов к данным, разработка отчетов Сбор и консолидация данных средствами ETL Ведение документации Тестирование и оптимизация разработок Оценка трудозатрат на разработку "," Работа в крупной развивающейся федеральной компании; Официальное трудоустройство , социальный пакет; Белая заработная плата; Насыщенная корпоративная жизнь; Эффективная программа наставничества и обучения. Более подробно информацию о работе в нашей компании можно получить на нашем карьерном сайте https://hr.spk.ru/",
