,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
251,251,трейдер,Краснодар,30000.0,300000.0,АЛОР БРОКЕР,2019-10-08T13:06:57+0300,Нет опыта,Гибкий график,Полная занятость,"Обязанности: Разработка и реализация торговых стратегий, генерация идей по управлению активами. Анализ инструментария фондового рынка. Работа в команде трейдеров - удалённо или в офисе. Участие в разработке, тестировании и доработке ПО для биржевой торговли. Требования: Стрессоустойчивость. Дисциплинированность. Желательно образование в сфере математики/программирования/экономики. Аналитический/математический склад ума. Набираем как начинающих трейдеров, так и с опытом работы. Требуются целеустремленный люди, способные обучаться и готовые работать на результат. Собственный опыт торговли на финансовых рынках приветствуется. Условия: График работы: свободный в период с 10:00 до 19:00. Для новичков проводится бесплатное обучение. Достойный уровень оплаты труда. Напишите на e-mail или откликнитесь на вакансию чтобы получить подробные условия работы."," Стрессоустойчивость. Дисциплинированность. Желательно образование в сфере математики/программирования/экономики. Аналитический/математический склад ума. Набираем как начинающих трейдеров, так и с опытом работы. Требуются целеустремленный люди, способные обучаться и готовые работать на результат. Собственный опыт торговли на финансовых рынках приветствуется. "," Разработка и реализация торговых стратегий, генерация идей по управлению активами. Анализ инструментария фондового рынка. Работа в команде трейдеров - удалённо или в офисе. Участие в разработке, тестировании и доработке ПО для биржевой торговли. ", График работы: свободный в период с 10:00 до 19:00. Для новичков проводится бесплатное обучение. Достойный уровень оплаты труда. Напишите на e-mail или откликнитесь на вакансию чтобы получить подробные условия работы.,Стрессоустойчивость|самодисциплина|Ориентация на результат
638,638,руководитель игрового направления,Челябинск,150000.0,300000.0,WakeApp,2019-09-30T13:36:09+0300,Более 6 лет,Полный день,Полная занятость,"В связи с открытием направления Разработки мобильных игр, приглашаем Руководителя с богатым опытом в GameDEV для формирования и управления своей будущей командой. Обязанности: Организация процесса разработки игровых проектов с нуля ; Участие в процессе найма и адаптации сотрудников game dev вместе с HR; Постановка задач команде; Ответственность за прибыль, сроки и качество; А/В тестирование гипотез; Создание игрового отдела вместе с HR; Следить за аналитикой, улучшать метрики ретеншена и тд; Требования: Обязателен опыт работы в игровой индустрии; Портфолио успешно реализованных проектов; Креативное мышление; Уверенное знание рынка мобильных игр и геймерский опыт; Знание английского языка на уровне чтения и понимания технической документации; Знание и применение практик ведения проектов; Лидерские качества, способность мотивировать команду; Знание аналитических метрик проекта и умение их анализировать; Условия: Достойная оплата; Дружный и супер веселый коллектив; Вечеринки и корпоративные мероприятия; Комфортный офис в пешей доступности от м. Бауманская; График работы 5/2 (Гибкое время прихода); Атмосфера, где легко оставаться собой: минимум формализма, открытые коммуникации и! отсутствие дресс-кода. Мы готовы предложить конкурентную заработную плату, большую свободу действий и перспективы роста. Отклики с сопроводительными письмами рассматриваются в первую очередь."," Обязателен опыт работы в игровой индустрии; Портфолио успешно реализованных проектов; Креативное мышление; Уверенное знание рынка мобильных игр и геймерский опыт; Знание английского языка на уровне чтения и понимания технической документации; Знание и применение практик ведения проектов; Лидерские качества, способность мотивировать команду; Знание аналитических метрик проекта и умение их анализировать; "," Организация процесса разработки игровых проектов с нуля ; Участие в процессе найма и адаптации сотрудников game dev вместе с HR; Постановка задач команде; Ответственность за прибыль, сроки и качество; А/В тестирование гипотез; Создание игрового отдела вместе с HR; Следить за аналитикой, улучшать метрики ретеншена и тд; "," Достойная оплата; Дружный и супер веселый коллектив; Вечеринки и корпоративные мероприятия; Комфортный офис в пешей доступности от м. Бауманская; График работы 5/2 (Гибкое время прихода); Атмосфера, где легко оставаться собой: минимум формализма, открытые коммуникации и! отсутствие дресс-кода. Мы готовы предложить конкурентную заработную плату, большую свободу действий и перспективы роста. Отклики с сопроводительными письмами рассматриваются в первую очередь.",Английский язык|Креативность|MS Visio|Внутренние коммуникации|Аналитические исследования
1109,1109,"senior nodejs разработчик (react, vue), москва",Самара,,300000.0,DriverPack Solution,2019-09-27T18:57:30+0300,Более 6 лет,Полный день,Полная занятость,"Привет! Меня зовут Артур Кузяков. Я фаундер компании DriverPack — это самое знаменитое приложение для настройки компьютеров в один клик. 60млн+ юзеров, используют DriverPack. Но… драйверы это скучно... Поэтому сегодня я собираю команду под новый, уникальный продукт для европейского рынка. Расскажу подробнее, когда придешь на собеседование! :-) Кого ищу? Fullstack разработчиков на NodeJS, React, Vue. Почему работать в DriverPack — круто: У нас много классных задач, выполняя которые ты будешь расти, они тебя будут челенджить постоянно. У нас не получится «кодить ради кода», придётся постоянно думать головой, что реально ты делаешь и зачем. Мы всё время думаем, как &quot;хакнуть систему&quot;, чтобы достичь того же результата, но сильно быстрее? У нас принято, чтобы разработчики влияли на то, в какую сторону будет развиваться продукт. А для этого поэтому, например, у нас все разработчики шарят в продуктовых метриках, маркетинге, аналитике и всяких таких штуках. Мы и тебя научим. 1. Наши разработчики влияют на наш продукт. Каждой задаче мы задаем вопросы: Понимаю ли я зачем мы делаем задачу? Согласен ли я что нужно ее делать? Есть ли другие решения задачи? Не делаем, если сомневаемся. Делаем только самое важное. Выкидываем «улучшательства», если их сложно делать. 2. Задачи описаны четко и понятно. Устал от однострочных описаний “сделай по макету”? В DriverPack такого нет. Каждая задача описывает проблему. После этого: Обсуждаем командой программистов и вырабатываем решение и оценку. Задача не попадает в разработку, пока не понятно как ее делать. 3. Мы на острие технологий: Наш стек: Node.JS, React, Babel, Vue, Redux, Gulp, Koa.js, NW.js, ElectronJS, Webpack, ES6 Базы данных: MongoDB, SQLite, PostgreSQL, MySQL, Redis, Memcached Серверные технологии: Docker, Ansible, Kuberhetes, HAProxy, Zabbix, Sentry, Jenkins, nagios, CDN, Nginx, Apache WebTorrent для уменьшения нагрузки на CDN и повышения отказаустоичивости Продуктовые методологии и подходы: AARRR, ARPU, ARPPU, Retention, LTV, CPA, StoryMapping, DesignThinking, HADI, JTBD, User Stories, CJM (Customer Journey Map) Можно перечислить ещё много разных штук, которые показывают, что мы крутые… но думаю, что этого пока хватит :-) 4. Мы за простые решения: Упрощать здорово. Усложняй, только если это оправданно. Используй сторонние решения. Не пиши велосипеды. Не делай лишнего. Сделай простой работающий скелет. Сделай его хорошо. Почему, работа в DriverPack, тебе может не подойти: Если ты часто употребляешь фразы «Это нереализуемо» или «Это невозможно». Не бросаемся использовать новые хайповые технологии. Потому что для нас программирование это всего лишь один из инструментов, при помощи которого мы создаём самые лучшие продукты. Ты не переносишь Legacy код. Проекту, всё таки, 10 лет ;) Есть legacy части, которые нет смысла и желания переписывать. Ты перфекционист и делаешь идеальные решения долго и упорно. Что дальше: Откликайся на вакансию в HH Заполни тестовое задание Если ок, то пообщаемся лично.",,,,
553,553,"senior nodejs разработчик (react, vue), москва",Челябинск,,300000.0,DriverPack Solution,2019-09-27T18:57:43+0300,Более 6 лет,Полный день,Полная занятость,"Привет! Меня зовут Артур Кузяков. Я фаундер компании DriverPack — это самое знаменитое приложение для настройки компьютеров в один клик. 60млн+ юзеров, используют DriverPack. Но… драйверы это скучно... Поэтому сегодня я собираю команду под новый, уникальный продукт для европейского рынка. Расскажу подробнее, когда придешь на собеседование! :-) Кого ищу? Fullstack разработчиков на NodeJS, React, Vue. Почему работать в DriverPack — круто: У нас много классных задач, выполняя которые ты будешь расти, они тебя будут челенджить постоянно. У нас не получится «кодить ради кода», придётся постоянно думать головой, что реально ты делаешь и зачем. Мы всё время думаем, как &quot;хакнуть систему&quot;, чтобы достичь того же результата, но сильно быстрее? У нас принято, чтобы разработчики влияли на то, в какую сторону будет развиваться продукт. А для этого поэтому, например, у нас все разработчики шарят в продуктовых метриках, маркетинге, аналитике и всяких таких штуках. Мы и тебя научим. 1. Наши разработчики влияют на наш продукт. Каждой задаче мы задаем вопросы: Понимаю ли я зачем мы делаем задачу? Согласен ли я что нужно ее делать? Есть ли другие решения задачи? Не делаем, если сомневаемся. Делаем только самое важное. Выкидываем «улучшательства», если их сложно делать. 2. Задачи описаны четко и понятно. Устал от однострочных описаний “сделай по макету”? В DriverPack такого нет. Каждая задача описывает проблему. После этого: Обсуждаем командой программистов и вырабатываем решение и оценку. Задача не попадает в разработку, пока не понятно как ее делать. 3. Мы на острие технологий: Наш стек: Node.JS, React, Babel, Vue, Redux, Gulp, Koa.js, NW.js, ElectronJS, Webpack, ES6 Базы данных: MongoDB, SQLite, PostgreSQL, MySQL, Redis, Memcached Серверные технологии: Docker, Ansible, Kuberhetes, HAProxy, Zabbix, Sentry, Jenkins, nagios, CDN, Nginx, Apache WebTorrent для уменьшения нагрузки на CDN и повышения отказаустоичивости Продуктовые методологии и подходы: AARRR, ARPU, ARPPU, Retention, LTV, CPA, StoryMapping, DesignThinking, HADI, JTBD, User Stories, CJM (Customer Journey Map) Можно перечислить ещё много разных штук, которые показывают, что мы крутые… но думаю, что этого пока хватит :-) 4. Мы за простые решения: Упрощать здорово. Усложняй, только если это оправданно. Используй сторонние решения. Не пиши велосипеды. Не делай лишнего. Сделай простой работающий скелет. Сделай его хорошо. Почему, работа в DriverPack, тебе может не подойти: Если ты часто употребляешь фразы «Это нереализуемо» или «Это невозможно». Не бросаемся использовать новые хайповые технологии. Потому что для нас программирование это всего лишь один из инструментов, при помощи которого мы создаём самые лучшие продукты. Ты не переносишь Legacy код. Проекту, всё таки, 10 лет ;) Есть legacy части, которые нет смысла и желания переписывать. Ты перфекционист и делаешь идеальные решения долго и упорно. Что дальше: Откликайся на вакансию в HH Заполни тестовое задание Если ок, то пообщаемся лично.",,,,
904,904,"senior nodejs разработчик (react, vue) москва",Екатеринбург,,300000.0,DriverPack Solution,2019-09-27T19:04:29+0300,Более 6 лет,Полный день,Полная занятость,"Привет! Меня зовут Артур Кузяков. Я фаундер компании DriverPack — это самое знаменитое приложение для настройки компьютеров в один клик. 60млн+ юзеров, используют DriverPack. Но… драйверы это скучно... Поэтому сегодня я собираю команду под новый, уникальный продукт для европейского рынка. Расскажу подробнее, когда придешь на собеседование! :-) Кого ищу? Fullstack разработчиков на NodeJS, React, Vue. Почему работать в DriverPack — круто: У нас много классных задач, выполняя которые ты будешь расти, они тебя будут челенджить постоянно. У нас не получится «кодить ради кода», придётся постоянно думать головой, что реально ты делаешь и зачем. Мы всё время думаем, как &quot;хакнуть систему&quot;, чтобы достичь того же результата, но сильно быстрее? У нас принято, чтобы разработчики влияли на то, в какую сторону будет развиваться продукт. А для этого поэтому, например, у нас все разработчики шарят в продуктовых метриках, маркетинге, аналитике и всяких таких штуках. Мы и тебя научим. 1. Наши разработчики влияют на наш продукт. Каждой задаче мы задаем вопросы: Понимаю ли я зачем мы делаем задачу? Согласен ли я что нужно ее делать? Есть ли другие решения задачи? Не делаем, если сомневаемся. Делаем только самое важное. Выкидываем «улучшательства», если их сложно делать. 2. Задачи описаны четко и понятно. Устал от однострочных описаний “сделай по макету”? В DriverPack такого нет. Каждая задача описывает проблему. После этого: Обсуждаем командой программистов и вырабатываем решение и оценку. Задача не попадает в разработку, пока не понятно как ее делать. 3. Мы на острие технологий: Наш стек: Node.JS, React, Babel, Vue, Redux, Gulp, Koa.js, NW.js, ElectronJS, Webpack, ES6 Базы данных: MongoDB, SQLite, PostgreSQL, MySQL, Redis, Memcached Серверные технологии: Docker, Ansible, Kuberhetes, HAProxy, Zabbix, Sentry, Jenkins, nagios, CDN, Nginx, Apache WebTorrent для уменьшения нагрузки на CDN и повышения отказаустоичивости Продуктовые методологии и подходы: AARRR, ARPU, ARPPU, Retention, LTV, CPA, StoryMapping, DesignThinking, HADI, JTBD, User Stories, CJM (Customer Journey Map) Можно перечислить ещё много разных штук, которые показывают, что мы крутые… но думаю, что этого пока хватит :-) 4. Мы за простые решения: Упрощать здорово. Усложняй, только если это оправданно. Используй сторонние решения. Не пиши велосипеды. Не делай лишнего. Сделай простой работающий скелет. Сделай его хорошо. Почему, работа в DriverPack, тебе может не подойти: Если ты часто употребляешь фразы «Это нереализуемо» или «Это невозможно». Не бросаемся использовать новые хайповые технологии. Потому что для нас программирование это всего лишь один из инструментов, при помощи которого мы создаём самые лучшие продукты. Ты не переносишь Legacy код. Проекту, всё таки, 10 лет ;) Есть legacy части, которые нет смысла и желания переписывать. Ты перфекционист и делаешь идеальные решения долго и упорно. Что дальше: Откликайся на вакансию в HH Заполни тестовое задание Если ок, то пообщаемся лично.",,,,
