,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
775,775,тестировщик (qa),Екатеринбург,20000.0,60000.0,Уральский центр систем безопасности,2019-10-21T11:31:36+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Тестировщик (QA) УЦСБ – ведущий системный интегратор в области информационной безопасности. Мы разрабатываем и внедряем программно-технические комплексы безопасности крупных предприятий и организаций. Сейчас мы ищем в нашу команду тестировщиков, которые готовы делать наше ПО лучше и качественнее. Вакансия тестировщика – прекрасная стартовая позиция для дальнейшего развития в проектах и компании! Вакансия открыта в одном из ключевых проектов - DATAPK. Это система безопасности промышленных сетей. DATAPK представляет из себя программно-технический комплекс, состоящий из десятков взаимодействующих высоконагруженных машин с ограничениями на железо. В DATAPK предъявляются особые требования к качеству. Вы будете решать интересные задачи интеграционного, функционального, нагрузочного тестирования. Вы получите практические знания в широком стеке технологий: Python, GO, Flask, Angular, ELK, Rabbit MQ, Jenkins +, Docker, API. Что нужно, чтобы у нас работать : Техническое образование; Опыт в тестировании от полугода (даже если это не было вашей прямой обязанностью) ; Знание теории тестирования, умение разбираться в видах тестирования и применять эти знания на практике; Желание трудиться над собой и для себя. Мы ищем начинающих, желающих вырасти в профессионалов IT. Приветствуется; Знакомство с элементами администрирования Linux, Web-серверов; Понимание устройства front-end стека web страниц; Понимание принципов работы серверного и сетевого оборудования; Опыт разработки тестов и сценариев для ручного и автоматизированного тестирования; Навыки работы SQL; MySQL. Условия: Официальная зарплата; Возможность обучения и саморазвития; Компенсация профессиональной литературы; Молодой коллектив; Корпоративный спорт (бассейн, баскетбол, фитнес, скалодром); Компенсация спорта, ДМС, английского языка; Чай, кофе, сладости, фрукты.",,," Официальная зарплата; Возможность обучения и саморазвития; Компенсация профессиональной литературы; Молодой коллектив; Корпоративный спорт (бассейн, баскетбол, фитнес, скалодром); Компенсация спорта, ДМС, английского языка; Чай, кофе, сладости, фрукты.",Нагрузочное тестирование|Проведение тестирований|Тестирование|Python|Flask|AngularJS|RabbitMQ|Jenkins|API
282,282,тестировщик (qa),Краснодар,,,ТВИЛ,2019-10-14T11:01:23+0300,От 1 года до 3 лет,Полный день,Полная занятость,"TVIL.RU - московская компания с офисами в Москве, Краснодаре, Ялте. Мы дружная команда, мы помогаем людям снимать жилье для поездок самостоятельно. Для этого мы создали сайт, на сайте более 20 000 хозяев уже разместили свои отели, дома и квартиры. Нам более 8 лет. Ежедневно наш сайт посещают до 100 тысяч человек в сутки. Компания прибыльная и развивается без инвестиций. Вы можете прочитать о компании в прессе, о нас пишут известные издания Проект вошёл в 10-ку лучших молодых проектов по мнению журнала Forbes в 2011-2012 году Обязанности: Написание тест-кейсов; Ручное тестирование по тест-кейсам; Тестирование верстки и работоспособности сайта на десктопных системах и мобильных устройствах Требования: Опыт тестирования программных решений Опыт составления планов тестирования Опыт воспроизведения ошибок, зарегистрированных клиентами Мы даем: Белую зарплату (мы готовы обсуждать уровень дохода в зависимости от уровня ваших знаний), выплачиваемую точно в срок , оплата отпуска (28 дней) и больничных Ответственность за процессы и развитие компании Молодой коллектив умных людей с современным мышлением и подходом к делу Активная корпоративная культура Кухня, куллер, микроволновая печь, светлый офис на 9 этаже с панорамным видом на Краснодар В Краснодаре почти нет настоящих IT компаний, развивающих современный подход в организации процессов и формирующих прогрессивное мышление. Мы одна из таких компаний. Присоединяйтесь к нам! Ждем вашего подробного резюме. Отправьте его нам прямо сейчас здесь!",, Написание тест-кейсов; Ручное тестирование по тест-кейсам; Тестирование верстки и работоспособности сайта на десктопных системах и мобильных устройствах ,,Проведение тестирований|Функциональное тестирование|Тестирование|Тестирование пользовательского интерфейса|Selenium IDE
