,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
346,346,старший инженер поддержки биллинга и интеграционного взаимодействия,Краснодар,,,МТС,2019-09-24T19:27:10+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Ищем коллегу в команду технической поддержки Корпоративного Архива МТС и FORIS. Также предполагается участие в настройке, тестировании, сдаче нового функционала. Присоединившись к нам, Вы будете выполнять следующие задачи: Техническая поддержка &quot;Корпоративного архива МТС&quot;, контроль и анализ ошибок windows-служб и объектов базы данных MsSql; Поддержка биллинговой системы FORIS, контроль и анализ ошибок windows-служб и объектов базы данных Oracle; Участие в проектах внедрения (инсталляция\«апгрейд» системы) FORIS; Участие в настройке, тестировании, сдаче нового функционала FORIS. Мы ожидаем, что у Вас есть: навык написания sql-запросов (MsSQL/Oracle); Знания основ ООП. Будет плюсом: Уметь анализировать код C#; Иметь навыки (понимание) оптимизации запросов (ORACLE); Уметь использовать в работе различные багтрекеры; Знать стек технологий WEB (IIS, html, css, javascript); Знать стек технологий.NET (.NET Remoting,WCF,ASP.NET). Мы, в свою очередь, гарантируем: Работа в офисе, при необходимости возможно удаленное подключение из дома; Возможность гибкого рабочего графика с началом рабочего дня с 8:00 до 11:00; Стабильная белая и конкурентная зарплата, премии 2 раза в год по результатам работы; График работы 5/2, в пятницу сокращенный рабочий день; Забота о здоровье своих сотрудников - ДМС со стоматологией, страхование жизни, страхование при поездках за рубеж; Корпоративные соревнования по футболу, баскетболу и волейболу, различные спорт-программы или компенсация вашего фитнес-абонемента; Отпуск 28 календарных дней + 3 календарных дня дополнительно ежегодно; Наличие большого количества корпоративных мероприятий: вебинары, митапы, хакатоны и многое другое; Прозрачный карьерный рост; Корпоративная мобильная связь; Офис ул. Тургенева.",,,,ORACLE|MS SQL
