,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1211,1211,программист разработчик 1с,Самара,80000.0,,Самарский гипсовый комбинат,2019-10-18T11:30:26+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Выполнение проектов по автоматизации бизнес – процессов предприятия. Разработка новых и развитие существующих систем 1С согласно требованиям бизнеса. Описание бизнес – процессов предприятия, составление технических заданий. Проектирование и оптимизация архитектуры систем 1С. Обеспечение оптимальной структуры, используемых баз данных систем 1С. Интегрирование систем 1С с другими информационными системами, используемыми на предприятии. Оперативное консультирование пользователей, выявление потребностей и формализация требований, написание инструкций. Требования: Образование – высшее (техническое или экономическое). Опыт работы программистом 1С от трех лет. Опыт участия в проектах автоматизации бизнес – процессов. Знание языка программирования платформы 1С 8.х. Знание конфигураций 1С: «Комплексная автоматизация 1.1 и 2, «Конвертация данных». Знания в области управленческого, бухгалтерского и налогового учета. Проактивность, динамичность (готовность быстро включаться и переключаться на новые задачи), инициативность. Ориентация на поиск новых и эффективных решений, стремление достижения результата (а не избегания неудач), мышление категориями &quot;возможностей&quot;. Ориентация на развитие и повышение своих профессиональных компетенций. Активная жизненная позиция, позитивное мышление. Командный игрок. Условия: Оформление в соответствии с ТК РФ; Полный соц. пакет."," Образование – высшее (техническое или экономическое). Опыт работы программистом 1С от трех лет. Опыт участия в проектах автоматизации бизнес – процессов. Знание языка программирования платформы 1С 8.х. Знание конфигураций 1С: «Комплексная автоматизация 1.1 и 2, «Конвертация данных». Знания в области управленческого, бухгалтерского и налогового учета. Проактивность, динамичность (готовность быстро включаться и переключаться на новые задачи), инициативность. Ориентация на поиск новых и эффективных решений, стремление достижения результата (а не избегания неудач), мышление категориями &quot;возможностей&quot;. Ориентация на развитие и повышение своих профессиональных компетенций. Активная жизненная позиция, позитивное мышление. Командный игрок. "," Выполнение проектов по автоматизации бизнес – процессов предприятия. Разработка новых и развитие существующих систем 1С согласно требованиям бизнеса. Описание бизнес – процессов предприятия, составление технических заданий. Проектирование и оптимизация архитектуры систем 1С. Обеспечение оптимальной структуры, используемых баз данных систем 1С. Интегрирование систем 1С с другими информационными системами, используемыми на предприятии. Оперативное консультирование пользователей, выявление потребностей и формализация требований, написание инструкций. ", Оформление в соответствии с ТК РФ; Полный соц. пакет.,
