,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
966,966,программист 1с (без опыта),Екатеринбург,20000.0,,"Айтекс, Центр Информационных Технологий",2019-10-21T06:46:01+0300,Нет опыта,Гибкий график,Полная занятость,"Требуется программист 1С. Рассмотрим кандидатов без опыта работы, желающих развиваться в программировании. Требования: ОБЯЗАТЕЛЬНЫ Базовые знания языков программирования в рамках учебной программы; Профильное высшее или средне-специальное образование; Обучаемость, ответственность; Целеустремленность, коммуникабельность; Будет плюсом, наличие пройденных курсов по программированию и конфигурированию 1С. Обязанности: Дополнения, изменения в программе 1С; Адаптация (программирование) прикладных решений; Консультации, обучение на этапе внедрения; Внедрение прикладных решений. Условия работы: Работа в стабильно развивающейся компании; Перспективы профессионального роста и развития; Интересные задачи; Обучение в рамках рабочего процесса; Возможность проходить сертификацию.",,,,
