,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
263,263,аналитик отдела управления товарным запасом,Краснодар,,48000.0,"МАГНИТ, Розничная сеть",2019-10-07T09:32:57+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: анализ основных показателей магазина; разработка технологий для проведения анализа товарного запаса; выявление проблем, влияющих на корректность заказа; подготовка разовой и регулярной аналитики. Требования: высшее образование (прикладная информатика, математика, системный анализ); уверенный пользователь Excel, SQL; коммуникабельность, стрессоустойчивость, умение работать в режиме многозадачности; Условия: график работы 5/2 с 9:00 до 18:00; официальная заработная плата; интересная работа в команде профессионалов; корпоративное обучение; спортивный зал для сотрудников."," высшее образование (прикладная информатика, математика, системный анализ); уверенный пользователь Excel, SQL; коммуникабельность, стрессоустойчивость, умение работать в режиме многозадачности; "," анализ основных показателей магазина; разработка технологий для проведения анализа товарного запаса; выявление проблем, влияющих на корректность заказа; подготовка разовой и регулярной аналитики. ", график работы 5/2 с 9:00 до 18:00; официальная заработная плата; интересная работа в команде профессионалов; корпоративное обучение; спортивный зал для сотрудников.,
