,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
789,789,старший программист 1с (п. ванино хабаровский край),Новосибирск,,,АНО Агентство по Развитию Человеческого Капитала На Дальнем Востоке,2019-10-11T05:38:40+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: администрирование ПО 1С; обновление конфигурации; устранение ошибок; выполнение доработок (отчеты, обработки); участие в описании бизнес-процессов, составление ТЗ на разработки; прием работ у аутосорсинга. Требования: высшее образование; опыт самостоятельного программирования в 1С; наличие сертификатов будет преимуществом. Условия: место работы: п. Ванино, Хабаровский край расширенный социальный пакет; компенсация затрат в случае переезда сотрудника; для иногородних предоставляется жилье из жилого фонда АО «ВТУ» или компенсация затрат на аренду городского жилья; возможность воспользоваться правом досрочного ухода на пенсию (&quot;северный стаж&quot;); оплачиваемый отпуск 44 дня; ежегодная оплата проезда к месту отдыха и обратно; помощь в обустройстве детей в детском саду, школе. ​​​​​​​", высшее образование; опыт самостоятельного программирования в 1С; наличие сертификатов будет преимуществом. ," администрирование ПО 1С; обновление конфигурации; устранение ошибок; выполнение доработок (отчеты, обработки); участие в описании бизнес-процессов, составление ТЗ на разработки; прием работ у аутосорсинга. "," место работы: п. Ванино, Хабаровский край расширенный социальный пакет; компенсация затрат в случае переезда сотрудника; для иногородних предоставляется жилье из жилого фонда АО «ВТУ» или компенсация затрат на аренду городского жилья; возможность воспользоваться правом досрочного ухода на пенсию (&quot;северный стаж&quot;); оплачиваемый отпуск 44 дня; ежегодная оплата проезда к месту отдыха и обратно; помощь в обустройстве детей в детском саду, школе. ​​​​​​​",
