,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
200,200,ведущий консультант sap basis,Новосибирск,,,АК АЛРОСА,2019-09-16T09:24:33+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Техническая проработка и экспертиза инициатив; Настройка системы по соответствующему направлению SAP; Взаимодействие со смежными подразделениями по вопросам настроек системы; Разработка технических заданий; Консультации и обучение пользователей. Требования: Высшее образование; От 5-ти лет опыта по соответствующему функциональному направлению SAP системы; Экспертные знания в соответствующем направлении SAP; Знание архитектуры SAP, структуры данных основных модулей SAP ERP; Навыки разработки проектной и пользовательской документации; Навыки сбора и формализации требований заказчика; Значительный опыт использования продуктов MS Office (Excel, Access, Visio, Word, PowerPoint) (уровень: продвинутый пользователь); Стрессоустойчивость, ориентированность на пользователя и работу в команде. Условия: Работа в одной из крупнейших компаний как в России, так и во всем мире в рамках своей отрасли; Оформление в штат компании в соответствии с ТК РФ; Социальный пакет: ДМС, премия по итогам работы за квартал и год, оплата обучения; Заработная плата обсуждается с успешным кандидатом."," Высшее образование; От 5-ти лет опыта по соответствующему функциональному направлению SAP системы; Экспертные знания в соответствующем направлении SAP; Знание архитектуры SAP, структуры данных основных модулей SAP ERP; Навыки разработки проектной и пользовательской документации; Навыки сбора и формализации требований заказчика; Значительный опыт использования продуктов MS Office (Excel, Access, Visio, Word, PowerPoint) (уровень: продвинутый пользователь); Стрессоустойчивость, ориентированность на пользователя и работу в команде. ", Техническая проработка и экспертиза инициатив; Настройка системы по соответствующему направлению SAP; Взаимодействие со смежными подразделениями по вопросам настроек системы; Разработка технических заданий; Консультации и обучение пользователей. ," Работа в одной из крупнейших компаний как в России, так и во всем мире в рамках своей отрасли; Оформление в штат компании в соответствии с ТК РФ; Социальный пакет: ДМС, премия по итогам работы за квартал и год, оплата обучения; Заработная плата обсуждается с успешным кандидатом.",
