,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
282,282,ведущий python разработчик,Новосибирск,160000.0,243000.0,Тензор,2019-09-23T09:56:12+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Тензор – крупная российская IT-компания. Наш основной продукт – СБИС – сеть деловых коммуникаций. СБИС объединяет людей и компании, системы управления и учета, бизнес-процессы и документы в одной системе. Систему СБИС придумали, создали и постоянно совершенствуют более 1000 разработчиков в 11 филиалах по стране. У нас есть фанаты дата-майнинга, эксперты в разработке кроссплатформенных приложений и высоконагруженных систем, разработчики мобильных, настольных и веб-приложений, специалисты по обработке, анализу и хранению больших массивов данных. На позиции ведущего программиста вы будете заниматься не просто кодированием, а управлением кодом, проектированием архитектуры систем. Причем не только и не столько своими руками, сколько руками команды. Вы сможете попробовать применить на практике любые методики управления, но от вас всегда будет требоваться результат. Чтобы руководить разработкой вы должны быть сами отличным разработчиком. И всегда стремится изучать новое. Вам предстоит: разрабатывать распределенные высоконагруженные информационные системы; разрабатывать объекты бизнес-логики и эффективные методы для доступа к данным; оптимизировать скорость обращения к данным. Мы ждем от Вас: владение Python на высоком уровне; знание ООП; знание паттернов проектирования и умение их применять; опыт работы с базами данных; Плюсом будет: знакомство с HTML, CSS, JavaScript. Мы предлагаем: заработную плату в зависимости от квалификации и уровня ответственности; премии от 5 до 20% по итогам работы за месяц; корпоративное обучение; перспективы карьерного и профессионального роста; ДМС после года работы в компании ; курсы английского языка; корпоративные праздники и различные совместные мероприятия, спортивные программы.",,,,
