,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
310,310,sql разработчик,Краснодар,90000.0,110000.0,Ракета,2019-10-07T11:39:49+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Для работы над существующим проектом нам в команду требуется SQL разработчик Задачи: Проработка архитектуры СУБД; Написание хранимых процедур; Написание сложных запросов; Доработка/оптимизация существующих хранимых процедур/запросов; Импорт данных из csv/xls файлов. Что мы хотим видеть в Вас: Хорошие знание ms sql server; Знание, и опыт применения: cte, временных таблиц, индексов, обработки ошибок, DML, DDL; Наличие навыков работы с BI системами будет плюсом (Microsoft PBI, Qlikview), а так же знание СУБД postgres/mysql. Условия: Справедливая, белая заработная плата + соц пакет. Оформление в штат по ТК РФ; Работа в офисе, но без вреда для общего дела иногда можно и из дома поработать; Ты выбираешь сам: график работы, дресскод, проект, технологии, пути собственного развития, руководителя (хотя нет, у нас их нет); Светлый офис с 5 метровыми потолками в центре Краснодара, кофе, снеки и прочие глюкозосодержащие допинги под рукой; Посещение профильных мероприятий, курсы повышения квалификации и курсы английского в офисе. Мы заинтересованы в развитии команды; Команда единомышленников. Люди, которые мыслят так же как ты, понимают тебя и всегда готовы помочь; Поможем с переездом в Краснодар. В комплекте: 300 солнечных дней в году, 100км до моря и гор.",,," Справедливая, белая заработная плата + соц пакет. Оформление в штат по ТК РФ; Работа в офисе, но без вреда для общего дела иногда можно и из дома поработать; Ты выбираешь сам: график работы, дресскод, проект, технологии, пути собственного развития, руководителя (хотя нет, у нас их нет); Светлый офис с 5 метровыми потолками в центре Краснодара, кофе, снеки и прочие глюкозосодержащие допинги под рукой; Посещение профильных мероприятий, курсы повышения квалификации и курсы английского в офисе. Мы заинтересованы в развитии команды; Команда единомышленников. Люди, которые мыслят так же как ты, понимают тебя и всегда готовы помочь; Поможем с переездом в Краснодар. В комплекте: 300 солнечных дней в году, 100км до моря и гор.",Transact-SQL|MS SQL|MS SQL Server|СУБД|Базы данных
