,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
592,592,консультант по проектированию и внедрению программных решений,Челябинск,80000.0,210000.0,"Содружество, Группа компаний",2019-10-14T10:39:47+0300,Нет опыта,Полный день,Полная занятость,"ВАКАНСИЯ В КАЛИНИНГРАДЕ для кандидатов, готовых к перезду в Калининградскую область! Обязанности: Описание бизнес-процессов, выявление «узких мест» и разрывов; Разработка проектных решений и методик выполнения бизнес-процессов; Выбор типовых программных решений для реализации проекта; Моделирование бизнес-процессов на типовых решениях; Выявление функциональных разрывов и требований на доработку решения; Подготовка технических заданий на разработку новых программных решений; Выявление потребности в интеграции системы в существующую информационную систему; Требования: Высшее образование: математика, программирование, экономика, бухгалтерский учёт Знание и опыт реализации проектов в одной из областей: 1) Управление продажами 2) Управление производством 3) Управление закупками 4) Себестоимость и МСФО Знание конфигурации 1С ERP 2.4 Приветствуется знание технологии управления проектами PMBOK, знание нотаций моделирования бизнес-процессов BPMN, IDEF0.",," Описание бизнес-процессов, выявление «узких мест» и разрывов; Разработка проектных решений и методик выполнения бизнес-процессов; Выбор типовых программных решений для реализации проекта; Моделирование бизнес-процессов на типовых решениях; Выявление функциональных разрывов и требований на доработку решения; Подготовка технических заданий на разработку новых программных решений; Выявление потребности в интеграции системы в существующую информационную систему; ",,Управление проектами|BPMN|MS Project|Моделирование бизнес процессов|1С: Предприятие 8
