,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
985,985,программист 1c erp,Екатеринбург,,,Группа Синара,2019-10-20T11:04:42+0300,От 3 до 6 лет,Полный день,Полная занятость,"В управляющую компанию финансово-промышленного холдинга Группа Синара требуется ведущий программист в отдел внедрения программного обеспечения 1С Обязанности: Внедрение 1С:ERP Управление предприятием 2 Интеграция 1С с внешними системами Сбор и анализ требований по доработке конфигураций 1С Проектирование в 1С:Предприятие 8.3 Программирование в 1С:ERP Управление предприятием 2 Разработка руководства пользователя. Требования: Высшее профильное образование Владение ПК: программа 1С: ERP или 1С: Бухгалтерия предприятия, 1С: ЗУП, 1С: Управление торговлей Опыт внедрения 1C. ERP или 1С: Бухгалтерия предприятия, 1С:УПП, 1С: ЗУП Приветствуются специальные знания и навыки: знание бухгалтерского, управленческого учёта, бюджетирования, учёта затрат Условия: Работа в крупной, стабильной холдинговой структуре Официальная заработная плата, расширенный социальный пакет (дотация на питание, оплата спорта, обучение и повышение квалификации ) Возможности для профессионального и карьерного роста"," Высшее профильное образование Владение ПК: программа 1С: ERP или 1С: Бухгалтерия предприятия, 1С: ЗУП, 1С: Управление торговлей Опыт внедрения 1C. ERP или 1С: Бухгалтерия предприятия, 1С:УПП, 1С: ЗУП Приветствуются специальные знания и навыки: знание бухгалтерского, управленческого учёта, бюджетирования, учёта затрат ", Внедрение 1С:ERP Управление предприятием 2 Интеграция 1С с внешними системами Сбор и анализ требований по доработке конфигураций 1С Проектирование в 1С:Предприятие 8.3 Программирование в 1С:ERP Управление предприятием 2 Разработка руководства пользователя. ," Работа в крупной, стабильной холдинговой структуре Официальная заработная плата, расширенный социальный пакет (дотация на питание, оплата спорта, обучение и повышение квалификации ) Возможности для профессионального и карьерного роста",1C: Бухгалтерия|1C: Зарплата и кадры|1С: Предприятие 8|ERP|1С: Зарплата и управление персоналом|1С: Управление Производственным Предприятием
