,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
668,668,начинающий android разработчик,Челябинск,25000.0,40000.0,СофтПлюс,2019-10-20T00:02:13+0300,Нет опыта,Полный день,Полная занятость,"Требования – Крепкие знания основ Java и Android; – Опыт работы с с Activity и Service; – Работа в офисе в Челябинске: удалёнки на постоянной основе нет, иногда можно поработать из дома. С нами вы освоите – Retrofit; – GSON; – Picasso; – Stetho; – Mockito; – JUnit; – Espresso; – Farebase; – Swift, по желанию; – применять на практике принципы SOLID и MVP. Учиться предстоит, в основном, самостоятельно, при поддержке опытной команды и с возможностью получать консультации у лучших экспертов Челябинска. Задачи службы Разработка мобильных приложений для проектов zaycev.net, zaycev.fm, mp3.ru, mursic.ru на платформах Android и iOS, включая AndroidTV, Wear OS. В будущем - AppleTV, Android Auto, CarPlay. Условия – Офис открыт с 08.00 до 22.00, выберите своё время работы самостоятельно. – С вас - качество работ, с нас - информация и оборудование по запросу. – Оплачиваем образование: курсы и профильные конференции. – Работаем без жестких дедлайнов и KPI. – Есть возможность договориться о зарплате выше чем у обычного Junior, учитывая ваш опыт.",,,,Java|Android
