,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
119,119,разработчик полного цикла,Новосибирск,40000.0,80000.0,Itwis,2019-10-14T08:55:15+0300,От 3 до 6 лет,Полный день,Полная занятость,"В молодую команду требуются трудолюбивые руки и светлые головы! Если вы постигаете тонкое искусство программирования, имеете богатый опыт коммерческой разработки, следуете лучшим практикам в написании и имеете свои принципы и правила в этом вопросе, приглашаем пройти собеседование на должность разработчика PHP. Мы - команда профессионалов своего дела. Занимаемся разработкой информационных бизнес-систем для иностранных заказчиков из США, Канады, Австралии, Европы, Сингапура и т.д. Люди — наша основная ценность, поэтому мы уделяем большое внимание комфортным условиям работы и своевременному отдыху. У нас нет переработок. График работы обсуждается индивидуально с каждым сотрудником. Что мы хотим от вас: высшее техническое образование или опыт работы разработчиком от трех лет. отличное знание языков PHP, JavaScript, TypeScript; паттерны проектирования (уровень &quot;умею, практикую&quot;); отличное знание Composer (команды, принципы работы, опыт создания пакетов будет плюсом); отличное знание GIT (написание скриптов будет плюсом); отличное знание основных СУБД (понимание принципов работы и индексации, опыт проектирования кластеров будет плюсом); отличное знание CSS, HTML; отличное знание Yii2, Laravel, Symfony (интерфейсы, инструментарий, внутреннее устройство); отличное знание Angular. Что мы предлагаем: официальное трудоустройство; индивидуальный подход к каждому сотруднику; гибкий график 40 часовая рабочая неделя без переработок; заработная плата выше средней по рынку; пересмотр заработной платы каждые полгода; современное и удобное рабочее место (при формировании конфигурации компьютера учитываются индивидуальные пожелания разработчика); большой просторный офис в центре города; печенюшки, чай, кофе, пицца по пятницам! =)",,,,PHP|TypeScript|JavaScript|AngularJS|Yii|Laravel|MySQL|MongoDB|Docker|Jenkins
