,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
101,101,системный аналитик 1с,Новосибирск,,,Брокеркредитсервис,2019-09-30T06:41:00+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: детальная проработка поступающих от методологов задач; обсуждение задач и требований с командой разработки; написание и согласование технических требований; оценка предполагаемых затрат на разработку, внедрение и сопровождение; возможность участвовать в разработке и прототипировании подсистем 1С. Требования: умение эффективно взаимодействовать в команде, нацеленность на результат; умение общаться с заказчиками и четко формулировать свои мысли; умение читать чужой код; знание языка запросов 1C или SQL (умение разбираться в запросах без конструктора будет плюсом); знание основных механизмов платформы 1С. Условия: конкурентный уровень заработной платы (обсуждается по итогам собеседования); оформление согласно ТК РФ; возможности профессионального и личного роста; расположение офиса - м. Площадь Ленина, график работы с 09:30 до 18:00; льготное приобретение фитнеса в компании World Class, Фитнес клуб Европа; X-FIT; обучение английскому языку со скидкой прямо в офисе и дистанционно; корпоративная столовая в офисе."," умение эффективно взаимодействовать в команде, нацеленность на результат; умение общаться с заказчиками и четко формулировать свои мысли; умение читать чужой код; знание языка запросов 1C или SQL (умение разбираться в запросах без конструктора будет плюсом); знание основных механизмов платформы 1С. "," детальная проработка поступающих от методологов задач; обсуждение задач и требований с командой разработки; написание и согласование технических требований; оценка предполагаемых затрат на разработку, внедрение и сопровождение; возможность участвовать в разработке и прототипировании подсистем 1С. "," конкурентный уровень заработной платы (обсуждается по итогам собеседования); оформление согласно ТК РФ; возможности профессионального и личного роста; расположение офиса - м. Площадь Ленина, график работы с 09:30 до 18:00; льготное приобретение фитнеса в компании World Class, Фитнес клуб Европа; X-FIT; обучение английскому языку со скидкой прямо в офисе и дистанционно; корпоративная столовая в офисе.",1С программирование|SQL
