,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
54,54,ios developer (point of sale),Новосибирск,,,MERA,2019-10-18T17:00:17+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Разработка POS-решений на платформе iPad Долгосрочный, стабильный проект по развитию и поддержке передовой POS-системы от одного из мировых лидеров в этой области. Заказчик находится в Северной Америке, с несколькими R&amp;D центрами по всему миру. Команда MERA полностью отвечает за все области решения, включая мобильный/веб-интерфейс, серверную часть в облаке, тестирование продукта и DevOps услуги. С помощью нашего POS-решения ежедневно тысячи магазинов обслуживают своих покупателей по всему миру. Приложение успешно используется в крупных розничных и ресторанных сетях, а также адаптируется под нужды других видов бизнеса. POS-решение работает на устройствах iOS/Android и доступно в качестве веб-клиента. В процессе разработки привлекаются новейшие технологии, позволяющие принимать бесконтактные платежи, работать в режиме оффлайн и интегрироваться с многочисленными сторонними программными и аппаратными системами. В связи с расширением проекта мы ищем опытного iOS специалиста для работы с мобильным front-end POS системы. Вы станете частью команды MERA, ведущей разработку и поддержку iOS приложений в сотрудничестве с лидером по предоставлению POS (Point-Of-Sale) решений на рынках Северной Америки, Европы и Азии. Мы предлагаем работу в долгосрочном и стабильном проекте, интересные задачи, возможность профессионального и карьерного роста. Рассмотрим кандидатов для переезда в г.Нижний Новгород. Готовы частично помочь с переездом. Ваши задачи : Разработка, развитие и поддержка мобильных приложений на платформе iOS Активное участие в проектировании архитектуры приложения Оптимизация производительности системы, анализ узких мест и возможных ограничений, рефакторинг приложения Применение инженерных best practices и современных подходов к разработке ПО Работа в интернациональной Agile команде, регулярное общение на английском языке с представителями заказчика и разработчиками из США и Европы Необходимые навыки : Опыт разработки под iOS от 3х лет; Знание Objective-C (архитектура, принципы разработки), iOS SDK, Apple HIG, UIKit, XML, JSON, SQLite Навык эффективной работы с системой контроля версий (Git) Опыт использования практик: unit testing, code review, continuous integration Разговорный и письменный английский, достаточный для общения с заказчиком и участия в митингах Будет плюсом : Опыт работы в Point of Sale или Payment processing Опыт интеграции стороннего оборудования и сторонних API (REST, SOAP) с iOS приложением Портфолио работ или ссылки в AppStore на реализованные приложения Мы предлагаем: Работу в крупнейшей частной российской компании, специализирующейся на разработке заказного ПО в различных сферах: Telecommunications, Internet of Things &amp; Industrial Automation, Automotive &amp; Transport, Fintech Cоциальный пакет с ДМС для сотрудников компании Гибкий график, демократичный стиль управления и дружную команду Офисы в верхней или нижней части города, корпоративный автобус, столовую, медицинский кабинет, зоны отдыха Поддержку здорового образа жизни: корпоративный тренажерный зал, льготное членство в фитнес-клубах Физкульт и World Class, участие в различных спортивных мероприятиях (городских и корпоративных) Возможность профессионального обучения и развития: корпоративные программы обучения, технические митапы и многое другое",,,,iOS|Git|Objective-C
472,472,ios developer (point of sale),Краснодар,,,MERA,2019-10-18T17:00:16+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Разработка POS-решений на платформе iPad Долгосрочный, стабильный проект по развитию и поддержке передовой POS-системы от одного из мировых лидеров в этой области. Заказчик находится в Северной Америке, с несколькими R&amp;D центрами по всему миру. Команда MERA полностью отвечает за все области решения, включая мобильный/веб-интерфейс, серверную часть в облаке, тестирование продукта и DevOps услуги. С помощью нашего POS-решения ежедневно тысячи магазинов обслуживают своих покупателей по всему миру. Приложение успешно используется в крупных розничных и ресторанных сетях, а также адаптируется под нужды других видов бизнеса. POS-решение работает на устройствах iOS/Android и доступно в качестве веб-клиента. В процессе разработки привлекаются новейшие технологии, позволяющие принимать бесконтактные платежи, работать в режиме оффлайн и интегрироваться с многочисленными сторонними программными и аппаратными системами. В связи с расширением проекта мы ищем опытного iOS специалиста для работы с мобильным front-end POS системы. Вы станете частью команды MERA, ведущей разработку и поддержку iOS приложений в сотрудничестве с лидером по предоставлению POS (Point-Of-Sale) решений на рынках Северной Америки, Европы и Азии. Мы предлагаем работу в долгосрочном и стабильном проекте, интересные задачи, возможность профессионального и карьерного роста. Рассмотрим кандидатов для переезда в г.Нижний Новгород. Готовы частично помочь с переездом. Ваши задачи : Разработка, развитие и поддержка мобильных приложений на платформе iOS Активное участие в проектировании архитектуры приложения Оптимизация производительности системы, анализ узких мест и возможных ограничений, рефакторинг приложения Применение инженерных best practices и современных подходов к разработке ПО Работа в интернациональной Agile команде, регулярное общение на английском языке с представителями заказчика и разработчиками из США и Европы Необходимые навыки : Опыт разработки под iOS от 3х лет; Знание Objective-C (архитектура, принципы разработки), iOS SDK, Apple HIG, UIKit, XML, JSON, SQLite Навык эффективной работы с системой контроля версий (Git) Опыт использования практик: unit testing, code review, continuous integration Разговорный и письменный английский, достаточный для общения с заказчиком и участия в митингах Будет плюсом : Опыт работы в Point of Sale или Payment processing Опыт интеграции стороннего оборудования и сторонних API (REST, SOAP) с iOS приложением Портфолио работ или ссылки в AppStore на реализованные приложения Мы предлагаем: Работу в крупнейшей частной российской компании, специализирующейся на разработке заказного ПО в различных сферах: Telecommunications, Internet of Things &amp; Industrial Automation, Automotive &amp; Transport, Fintech Cоциальный пакет с ДМС для сотрудников компании Гибкий график, демократичный стиль управления и дружную команду Офисы в верхней или нижней части города, корпоративный автобус, столовую, медицинский кабинет, зоны отдыха Поддержку здорового образа жизни: корпоративный тренажерный зал, льготное членство в фитнес-клубах Физкульт и World Class, участие в различных спортивных мероприятиях (городских и корпоративных) Возможность профессионального обучения и развития: корпоративные программы обучения, технические митапы и многое другое",,,,iOS|Git|Objective-C
