,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
422,422,web верстальщик (frontend разработчик),Краснодар,,,Дизайн студия Affetta,2019-09-25T17:36:18+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Верстка сайтов по готовым PSD-макетам &quot;с нуля&quot; Модернизация/развитие существующих проектов Добавление интерактива и анимационных элементов пользовательского интерфейса Требования: Наличие портфолио Опыт верстки адаптивных макетов PSD и Figma Уверенное владение HTML, CSS, JS, Jquery Знание особенностей современных браузеров и опыт кроссбраузерной верстки Умение работать быстро и качественно Умение взаимодействовать с дизайнером Способность определять и соблюдать сроки Условия: Официальное трудоустройство Полный соц. пакет Гибкое начало рабочего дня (8:30, 9:00, 9:30, 10:00) Комфортабельный уютный офис в центре города Молодой дружный коллектив Интересные задачи и проекты"," Наличие портфолио Опыт верстки адаптивных макетов PSD и Figma Уверенное владение HTML, CSS, JS, Jquery Знание особенностей современных браузеров и опыт кроссбраузерной верстки Умение работать быстро и качественно Умение взаимодействовать с дизайнером Способность определять и соблюдать сроки ", Верстка сайтов по готовым PSD-макетам &quot;с нуля&quot; Модернизация/развитие существующих проектов Добавление интерактива и анимационных элементов пользовательского интерфейса ," Официальное трудоустройство Полный соц. пакет Гибкое начало рабочего дня (8:30, 9:00, 9:30, 10:00) Комфортабельный уютный офис в центре города Молодой дружный коллектив Интересные задачи и проекты",jQuery|CSS|HTML|Adobe Photoshop|CSS3|JavaScript|Gulp|Верстка|Кроссбраузерная верстка|Bootstrap
