,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
707,707,программист erp,Челябинск,,,Группа Компаний Мечел,2019-10-14T10:52:21+0300,От 1 года до 3 лет,Полный день,Полная занятость,"В команду отдела разработки приглашаем &quot;Программистов ERP&quot; для участия в проекте внедрения и развития системы на производственных предприятиях Группы. Большая региональная сеть офисов. Есть возможность работать удаленно. Задачи: Разработка функционала в соответствии с техническими заданиями; Адаптация и развитие функционала типовой конфигурации; Автоматизация бизнес-процессов в системе; Первичное тестирование функционала; Совместно с аналитиком проведение имитационного моделирования Интеграция системы с существующими корпоративными системами; Работа в команде с аналитиками. Требования: Высшее техническое образование; Опыт работы программистом 1С от 3-х лет; Опыт внедрения систем 1С, автоматизации внутренней деятельности и бизнес-процессов компании; Отличные знания языка запросов и СКД; Опыт разработки управляемого приложения (управляемые формы); Опыт разработки механизмов интеграции 1С с другими системами (XML, COM, Web-сервисы, Конвертация); Уверенные знания предметных областей: RLS, управляемые блокировки Опыт и навыки в качестве дополнительных преимуществ: наличие сертификатов 1С. Условия: Масштабный проект, интересные задачи. Соблюдение ТК РФ, официальный доход, оплачиваемые отпуска и больничные; Уровень дохода обсуждается по итогам собеседования."," Высшее техническое образование; Опыт работы программистом 1С от 3-х лет; Опыт внедрения систем 1С, автоматизации внутренней деятельности и бизнес-процессов компании; Отличные знания языка запросов и СКД; Опыт разработки управляемого приложения (управляемые формы); Опыт разработки механизмов интеграции 1С с другими системами (XML, COM, Web-сервисы, Конвертация); Уверенные знания предметных областей: RLS, управляемые блокировки Опыт и навыки в качестве дополнительных преимуществ: наличие сертификатов 1С. ",," Масштабный проект, интересные задачи. Соблюдение ТК РФ, официальный доход, оплачиваемые отпуска и больничные; Уровень дохода обсуждается по итогам собеседования.",
