,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
508,508,"full stack разработчик (php, js, mysql)",Челябинск,70000.0,,The Transport Hub,2019-10-11T19:22:50+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Работа над проектом с огромными перспективами на международном event рынке. Проект представляет из себя систему управления пассажирским транспортом. Обязанности: Разработка, отладка и рефакторинг кода системы; Разработка лэндингов и сайтов компании Требования: Умение писать и понимать чужой код; Знание PHP, MySQL, JS, JQuery, bootstrap, HTML, CSS; Знание GIT и принципов групповой работы над проектами; Наличие открытого ИП или готовность его зарегистрировать; Английский на уровне не ниже чтения документации и понимания видеоуроков на английском; Дополнительные пожелания к соискателю: Программирование в ООП стиле; Применение компонентного подхода; Использование сборщика front-end (gulp + babel / webpack); symfony; REST API; Условия: Работа полностью удаленная. Заключение договора с ИП; Постановка задач в trello; Приложение мониторинга рабочего времени (bitcop.ru). Эта вакансия для Вас, если помимо всего перечисленного выше: Вы готовы отдавать работе не менее 7 часов в сутки 5 дней в неделю; Вы умеете достигать цель, не считая времени, чтобы решить задачу до наступления дедлайна; Вы болеете проектом в котором принимаете участие; Вы готовы работать только над этим проектом, не отвлекаясь на другие; Вы готовы расти и брать на себя ответственность Перспективы: Проект является стартапом, но уже есть крупные клиенты, именно поэтому мы ищем не просто программиста, а человека, который за короткое время изучит систему и в будет готов стать тимлидом и возглавить группу разработчиков в случае необходимости. Проект долгосрочный и предполагает карьерный рост и развитие вместе с компанией."," Умение писать и понимать чужой код; Знание PHP, MySQL, JS, JQuery, bootstrap, HTML, CSS; Знание GIT и принципов групповой работы над проектами; Наличие открытого ИП или готовность его зарегистрировать; Английский на уровне не ниже чтения документации и понимания видеоуроков на английском; Дополнительные пожелания к соискателю: Программирование в ООП стиле; Применение компонентного подхода; Использование сборщика front-end (gulp + babel / webpack); symfony; REST API; "," Разработка, отладка и рефакторинг кода системы; Разработка лэндингов и сайтов компании "," Работа полностью удаленная. Заключение договора с ИП; Постановка задач в trello; Приложение мониторинга рабочего времени (bitcop.ru). Эта вакансия для Вас, если помимо всего перечисленного выше: Вы готовы отдавать работе не менее 7 часов в сутки 5 дней в неделю; Вы умеете достигать цель, не считая времени, чтобы решить задачу до наступления дедлайна; Вы болеете проектом в котором принимаете участие; Вы готовы работать только над этим проектом, не отвлекаясь на другие; Вы готовы расти и брать на себя ответственность Перспективы: Проект является стартапом, но уже есть крупные клиенты, именно поэтому мы ищем не просто программиста, а человека, который за короткое время изучит систему и в будет готов стать тимлидом и возглавить группу разработчиков в случае необходимости. Проект долгосрочный и предполагает карьерный рост и развитие вместе с компанией.",MySQL|JavaScript|jQuery|HTML|Git|js|PHP|CSS|HTML5|Веб-программирование|web
