,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
857,857,full stack developer ( angular java js),Новосибирск,,,ПРО ДЕВЕЛОПМЕНТ,2019-10-15T12:17:39+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания ПРО ДЕВЕЛОПМЕНТ является признанным лидером в сфере разработки специализированных ИТ решений для автобизнеса. Основные направления деятельности компании связаны с разработкой платформы системной интеграции участников рынка, распределенных e-commerce систем и специализированных высоконагруженных экспертных сервисов. Компания представлена на рынках РФ, СНГ и ЕС, где ее клиентами являются бренды с мировым именем, лидеры рынка и крупные региональные операторы. Мы используем современные технологии при разработке решений enterprise уровня, которые охватывают весь информационный контур продуктов компании от решений для мобильных устройств и веб-интерфейсов вплоть до высоконагруженных серверных компонентов, обрабатывающих большие объемы данных. У нас работает квалифицированная команда, способная к адекватной и продуктивной внутренней коммуникации, разделяющая ценности и дух совместной работы над сложными проектами. Наши сотрудники всегда готовы поделиться опытом и прийти на помощь коллегам. Ключевые члены команды – высококлассные специалисты, имеющие за плечами большой опыт работы в крупных международных проектах. Мы приглашаем Вас присоединиться к команде экспертов в области разработки высоконагруженных распределенных систем. Мы будем рады предоставить вам возможность поработать в следующих направлениях: Разработка административных web интерфейсов; Поддержка работоспособности существующего кода, рефакторинг, разработка новых версий и новых продуктов; Разработка UI функциональности; Участие в обсуждении новой функциональности и технологий. Нам необходимо, чтобы вы: Знали основы алгоритмов, структур данных; Знали принципы объектно-ориентированного дизайна и паттернов проектирования; Имели суммарный опыт коммерческой разработки на backend Java и UI на каком-либо Javascript framework от 2-x лет; Имели опыт работы и уверенное знание JQuery, AngularJS, Bootstrap; Имели опыт работы и хорошее знание HTML/HTML5/CSS/LESS; Имели опыт работы с технологиями REST, Ajax, WebSockets; Имели опыт работы с реляционными СУБД (Postgres); Имели опыт работы с системами контроля версий (Git); Имели опыт работы в *nix операционных системах. Мы будем в восторге, если вы еще и будете: Иметь опыт работы с инфраструктурой Docker; Обладать навыками настройки и конфигурации nginx; Обладать знаниями Java EE/ Spring.io; Иметь опыт работы с сервисами безопасности (e.g. OAuth, OpenId, SSO/SAML, WS-Security, PKI). Помимо интересных задач, мы также с радостью предоставим вам: Официальное трудоустройство; Внутреннее обучение, профессиональный рост; Дружный коллектив; Комфортные рабочие места (+ 2 монитора); Печеньки, чай, кофе; Удобный график. Мы выслушиваем других, делимся информацией, даем возможность всем проявить себя и развиваемся вместе с вами!",,,,
