,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
0,0,программист тестировщик,Новосибирск,44000.0,65000.0,Тензор,2019-09-27T14:20:02+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Тензор – это крупная российская IT-компания. Наш основной продукт СБИС–сеть деловых коммуникаций. СБИС позволяет решать в одной программе все задачи современной компании: сдавать отчетность, обмениваться документами, проверять партнеров и искать торги, общаться через видеозвонки и вебинары и многое другое. Вам предстоит работать в очень интересном и динамично развивающемся направлении, которое не стоит на месте. Автотестирование - это смесь разработки и тестирования, мы разрабатываем продукты, которые тестируют другие продукты. Каждый день вы будете узнавать что-то новое и развиваться как специалист. Мы используем передовые подходы и инструменты, а так же разрабатываем их сами. Мы готовы научить вас ими пользоваться и писать качественные тесты. На текущий момент у нас больше 15 тысяч тестов и мы постоянно растем. У нас множество продуктов, работающих в облаке и мы хотим проверять их автоматически, не тратя время на ручное тестирование. Цель уже близка и нам требуется человек, который поможет достичь её. Вас ждут новые интересные проекты, в которых вы сможете реализовать себя. Мы ждем от вас: Начальные знания одного из языков программирования (базовые типы и умение работать с ними, циклы, функции); Активная жизненная позиция. Будет несомненным плюсом: Знание Python; Знание Selenium Webdriver; Опыт разработки автотестов; Понимание принципов разработки и тестирования ПО; Знания веб-технологий (html, css, js, http). Обязанности: Разработка автотестов (UI, API) для проверки работы крупного веб-приложения. Мы предлагаем: Официальное трудоустройство по ТК РФ; Оклад &quot;чистыми&quot; в зависимости от квалификации и уровня ответственности; Премии по результатам работы от 5 до 20%; обучение с опытным наставником; комфортный офис в центре города с зонами отдыха и корпоративной столовой; курсы английского языка; ДМС после 1 года работы.",,,,
