,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
475,475,unix разработчик,Краснодар,150000.0,180000.0,Searchinform,2019-10-20T15:50:54+0300,Более 6 лет,Удаленная работа,Полная занятость,"Лидер на рынке систем информационной безопасности в СНГ, компания SearchInform расширяет департамент разработок и приглашает на постоянную работу UNIX разработчика. Обязанности: написание программного обеспечения на основе ТЗ (набора требований); поддержка и развитие существующего ПО. Требования: опыт системного программирования на уровне ядра Unix/Linux (приоритет) и Windows (опционально); высшее техническое образование; уверенное владение C/C++/C++11 (5-10 лет); применение шаблонов проектирования и принципов ООП; опыт разработки модулей ядра Unix/Linux; опыт работы с STL (обязательно), а также Boost (опционально); опыт разработки асинхронных сетевых модулей (TCP, UDP, sockets, HTTP, REST); опыт разработки многопоточных высоконагруженных приложений. Условия: полная занятость; оформление в соответствии с нормами Трудового законодательства; конкурентная заработная плата (обсуждается с успешно выполнившим тестовое задание кандидатом)."," опыт системного программирования на уровне ядра Unix/Linux (приоритет) и Windows (опционально); высшее техническое образование; уверенное владение C/C++/C++11 (5-10 лет); применение шаблонов проектирования и принципов ООП; опыт разработки модулей ядра Unix/Linux; опыт работы с STL (обязательно), а также Boost (опционально); опыт разработки асинхронных сетевых модулей (TCP, UDP, sockets, HTTP, REST); опыт разработки многопоточных высоконагруженных приложений. ", написание программного обеспечения на основе ТЗ (набора требований); поддержка и развитие существующего ПО. , полная занятость; оформление в соответствии с нормами Трудового законодательства; конкурентная заработная плата (обсуждается с успешно выполнившим тестовое задание кандидатом).,
1119,1119,unix разработчик,Самара,150000.0,180000.0,Searchinform,2019-10-20T15:52:18+0300,Более 6 лет,Удаленная работа,Полная занятость,"Лидер на рынке систем информационной безопасности в СНГ, компания SearchInform расширяет департамент разработок и приглашает на постоянную работу UNIX разработчика. Обязанности: написание программного обеспечения на основе ТЗ (набора требований); поддержка и развитие существующего ПО. Требования: опыт системного программирования на уровне ядра Unix/Linux (приоритет) и Windows (опционально); высшее техническое образование; уверенное владение C/C++/C++11 (5-10 лет); применение шаблонов проектирования и принципов ООП; опыт разработки модулей ядра Unix/Linux; опыт работы с STL (обязательно), а также Boost (опционально); опыт разработки асинхронных сетевых модулей (TCP, UDP, sockets, HTTP, REST); опыт разработки многопоточных высоконагруженных приложений. Условия: полная занятость; оформление в соответствии с нормами Трудового законодательства; конкурентная заработная плата (обсуждается с успешно выполнившим тестовое задание кандидатом)."," опыт системного программирования на уровне ядра Unix/Linux (приоритет) и Windows (опционально); высшее техническое образование; уверенное владение C/C++/C++11 (5-10 лет); применение шаблонов проектирования и принципов ООП; опыт разработки модулей ядра Unix/Linux; опыт работы с STL (обязательно), а также Boost (опционально); опыт разработки асинхронных сетевых модулей (TCP, UDP, sockets, HTTP, REST); опыт разработки многопоточных высоконагруженных приложений. ", написание программного обеспечения на основе ТЗ (набора требований); поддержка и развитие существующего ПО. , полная занятость; оформление в соответствии с нормами Трудового законодательства; конкурентная заработная плата (обсуждается с успешно выполнившим тестовое задание кандидатом).,
