,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
795,795,senior cv engineer,Новосибирск,,,"DSR, Группа Компаний",2019-10-14T14:18:57+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Обязанности: - Разрабатывать оптимальные алгоритмы CV с точки зрения их применения на edge devices (jetson Tx2/Nano, Coral TPU, MCU, ...) - Понимать вычислительные особенности целевой платформы - Участие в сборе и подготовке данных Требования: - Знание Python и пакетов для анализа данных (scikit-learn, pandas, numpy, scipy) - Опыт разработки с использованием библиотеки OpenCV - Сильные знания DL фреймворков (keras, tensorflow, pytorch) - Знание SOTA для CV задач - Хорошее знание классических CV алгоритмов - Опыт использования Data Science в реальных проектах - Уверенные знания математической статистики и теории вероятностей - Git, Linux (bash, GNU tools) - Разговорный английский Приветствуется: - Опыт разработки встраиваемых систем - Знание С/С++ - Участие в Kaggle От нас: Достойная стабильная оплата труда, бонусы Оплата сверхурочной работы Постоянная занятость‚ соц.пакет Интересная работа‚ хороший коллектив Перспективы роста Релокация в г. Воронеж, есть возможность удаленной работы.",," - Разрабатывать оптимальные алгоритмы CV с точки зрения их применения на edge devices (jetson Tx2/Nano, Coral TPU, MCU, ...) - Понимать вычислительные особенности целевой платформы - Участие в сборе и подготовке данных ",,machine learning|computer vision|data science|Artificial intelligence|Машинное обучение|компьютерное зрение|искусственный интеллект|Анализ данных
