,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
953,953,javascript разработчик в яндекс.маркет,Новосибирск,,,Яндекс,2019-10-14T15:42:49+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"Яндекс.Маркет — один из самых крупных сервисов Яндекса. Мы помогаем нашим пользователям решить две задачи: что купить и где купить — и сделать это максимально просто, быстро и удобно. Внутри сервис состоит из множества компонентов, в частности, нескольких веб-приложений. Нам нужны люди, которые могут легко ориентироваться в сложной системе и писать качественный JS-код как для клиента, так и для сервера Задачи: разработка интерфейсных компонентов (верстка, логика, БЭМ); клиентская и серверная логика на JS. Обязательны: отличное владение чистым JS; хорошее знание HTML/CSS; умение работать с GIT; опыт клиентской/серверной разработки для веба от одного года. Плюсы: хорошее знание Node.js и ES6; знакомство с методологией BEM; опыт разработки на современных клиентских фреймворках (React, Vue) или знакомство с ними; опыт разработки под мобильные браузеры; знакомство с Unix-системами; опыт командной работы; опыт написания тестов (юнит или интеграционных). Мы предлагаем: белую зарплату на уровне рынка и выше; просторный и современный офис в городе (БЦ &quot;Гринвич&quot;); ДМС, пожалуй, лучший на рынке: для сотрудников бесплатный, для членов семьи - Яндекс компенсирует 80% стоимости страхового полиса; компенсацию питания в ближайших к офису кафе и ресторанах; беспроцентную ссуду на покупку или ремонт квартиры; частичную компенсацию обучения иностранному языку; поездки на специализированные конференции в качестве как слушателей, так и докладчиков; сильнейшую команду специалистов, с которой можно расти.",,,,JavaScript|HTML|CSS
