,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
785,785,руководитель ит проектов project manager,Екатеринбург,120000.0,150000.0,Франчайзинговая розничная сеть Галамарт,2019-10-09T12:08:47+0300,От 3 до 6 лет,Полный день,Полная занятость,"Приглашаем на работу в «Галамарт»: франчайзинговую розничную сеть, включающую в себя более 290 магазинов! География сети охватывает огромную территорию от Санкт-Петербурга и Минска до Новосибирска и Красноярска. Каждый месяц мы открываем от пяти до семи новых магазинов в разных регионах России. «Галамарт» - это уникальный формат магазинов, предлагающих своим покупателям низкие цены на товары для дома и новинки каждый день. Команда профессионалов делает нашу сеть «Галамарт» лучше. День за днем! В нашу большую IT- команду профессионалов требуется Руководитель проектов (Project manager). Мы ищем грамотного управленца, с отличными коммуникативными навыками и аналитическими способностями. ПОЖЕЛАНИЯ К СОИСКАТЕЛЮ: Опыт работы руководителем проектов, руководителем ИТ-отдела или подразделения; Опыт успешной реализации проектов в роли руководителя – с обязательным примером; Знания стандарта PMBOK - является преимуществом; Сертификат PMP - является преимуществом; Умение применять в реальной практике стандарты и методологии: планировать и распределять ресурсы, оценивать сроки, резервы, риски, управлять качеством реализации проектов; Умение решать поставленные задачи, работать на результат; Организаторские способности, стрессоустойчивость, честность; Системное мышление, эрудиция в ИТ-сфере. ДОЛЖНОСТНЫЕ ОБЯЗАННОСТИ: Подготовка и планирование проектов с выстраиванием коммуникаций с Заказчиками, Подрядчиками, Заинтересованными Сторонами; Управление проектами, достижение результата в условиях ограничений; Руководство командой проекта: аналитиками, разработчиками, архитекторами и инженерами (матричное подчинение); Взаимодействие с подрядчиками и производителями программного и аппаратного обеспечения; Ведение документации по проектам. МЫ РАДЫ ПРЕДЛОЖИТЬ ВАМ: Интересные и сложные задачи и проекты; Достижение результатов, приносящих видимую всем реальную пользу; Работу в доброжелательном и дружном коллективе; Достойную оплату вашего труда: оклад gross (до 130 000 рублей Екб, до 150 000 Мск) и премии по результатам реализации проектов; Офис в центре Екатеринбурга (ст. метро &quot;Геологическая&quot;), имеется бесплатная парковка для сотрудников компании./ Офис в центре Москвы (ст.метро «Парк Культуры») Мы ценим в своих сотрудниках амбициозность в поставленных целях и умение добиваться результата, готовность работать в команде и брать на себя ответственность. Если Вы хотите стать частью успешной команды «Галамарт», развиваться и строить карьеру вместе с нами, присоединяйтесь!",,,,
