,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1205,1205,руководитель отдела java разработчик,Самара,,,Медицинская компания Наука,2019-09-24T12:43:45+0300,От 1 года до 3 лет,Полный день,Полная занятость,"О вакансии: У нас открывается новый проект, в связи с этим требуется опытный java-разработчик, знающий Spring Framework. Мы используем: * Java SE 8; * Spring Framework; * Hibernate; * PostreSQL; * Apache Maven; * Git; * NetBeans IDE; * IntelliJ IDEA * GNU/Linux. Обязанности: * Проектирование и разработка систем с нуля. Что мы хотим видеть в кандидате: * Хорошее знание ООП; * Хорошее знание языка Java; * Хорошее знание Spring Framework; * Знание структур данных и алгоритмов; * Понимание принципов проектирования архитектуры приложения; * Понимание процессов разработки; * Желательно уметь работать с GNU/Linux(пользователь) или иметь желание научиться работать GNU/Linux. Условия: * Работа в медицинской компании; * Официальное оформление по ТК РФ; * Полный рабочий день, 5/2; * Возможность выбора начала рабочего дня; * Скидки на медицинские услуги сотрудникам компании и членам семьи.",,," * Работа в медицинской компании; * Официальное оформление по ТК РФ; * Полный рабочий день, 5/2; * Возможность выбора начала рабочего дня; * Скидки на медицинские услуги сотрудникам компании и членам семьи.",
