,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
167,167,junior frontend developer (angular),Новосибирск,30000.0,,Bacup IT,2019-10-09T12:45:04+0300,Нет опыта,Полный день,Полная занятость,"Компания «БЭКАП ИТ» ищет разработчиков в свой молодой и перспективный проект по разработке и поддержанию корпоративных приложений для западного рынка. Мы разрабатываем платформу для создания линейки продуктов: управление бизнес-процессами (BPMN), распределенные хранилище данных, управление и планирование работы компании. Стэк технологий и инструментов с которым мы работаем: Java, Java EE, JS, Typescript, Angular 7, CSS, SQL, Git, Docker, Kubernetes, Jira, Confluence Нашей команде требуются в первую очередь frontend-разработчики с опытом работы от 6 месяцев, которым нравится заниматься версткой и желающих развиваться в этом направлении, но также рассматриваем кандидатов с профильным образованием без опыта. Мы предлагаем: стабильную &quot;белую&quot; заработную плату и регулярный ее пересмотр, премии, уроки английского и немецкого за счет компании, гибкий график работы и возможность удалённой работы несколько дней в неделю. Если Вы захотите быть не просто сотрудником, но и участвовать в бизнесе, то после успешного прохождения испытательного периода Вам, возможно, будет предложен опцион. Став частью нашей команды, Вы сможете делать интересные продукты, решать сложные задачи и развиваться как специалист! Обязанности: · Участие в разработке проектов компании · Разработка сложных Web-приложений, расширений с использованием JavaScript/TypeScript и Angular 7 · Верстка HTML5/CSS3 Требования: · Знание и\или опыт работы JavaScript/TypeScript · Знание и\или опыт работы HTML5/CSS3 · Опыт работы с CSS-препроцессорами · Опыт работы с инструментами автоматизации и сборки (Gulp/Webpack) · Опыт работы с системами контроля версий, предпочтительно Git · Linux на уровне пользователя · Желание учиться новым технологиям и использованию новых языков программирования. Ключевые навыки: · HTML5 CSS3 JavaScript Ajax Angular AngularJS Git REST SPA ООП CSS TypeScript Плюсом будет: · Опыт работы с одним или несколькими популярными JS-фреймворками и библиотеками (Vue, React, Angular, D3), предпочтительно Angular 2+ · Владение Unix shell и скриптовыми языками · Базовые знания Java /JavaEE · Опыт работы с Material Design UI · Наличие проектов, примеры работ на GitHub (https://github.com/) Условия: · Заработная плата по итогам собеседования · Трудоустройство по ТК РФ · Стабильная &quot;белая&quot; заработная плата · Перспектива профессионального развития и самореализации · Гибкий рабочий график · Современный офис в центральном районе‚ недалеко от станции метро Маршала Покрышкина · Молодой и дружный коллектив · Курсы английского и немецкого языка · Компенсация спортивных занятий Офис компании находится по адресу: ул. Писарева, г. Новосибирск Ждем Ваше резюме! Просим обратить внимание: данная вакансия подразумевает нахождение в офисе компании полный рабочий день, после прохождения испытательного срока есть возможность при необходимости удаленной работы несколько дней в неделю. Также просим внимательно ознакомиться с требованиями к вакансии. Мы используем Angular. Если кандидату будет предложено выполнить тестовое задание, то его необходимо будет выполнить на Angular."," · Знание и\или опыт работы JavaScript/TypeScript · Знание и\или опыт работы HTML5/CSS3 · Опыт работы с CSS-препроцессорами · Опыт работы с инструментами автоматизации и сборки (Gulp/Webpack) · Опыт работы с системами контроля версий, предпочтительно Git · Linux на уровне пользователя · Желание учиться новым технологиям и использованию новых языков программирования. Ключевые навыки: · HTML5 CSS3 JavaScript Ajax Angular AngularJS Git REST SPA ООП CSS TypeScript Плюсом будет: · Опыт работы с одним или несколькими популярными JS-фреймворками и библиотеками (Vue, React, Angular, D3), предпочтительно Angular 2+ · Владение Unix shell и скриптовыми языками · Базовые знания Java /JavaEE · Опыт работы с Material Design UI · Наличие проектов, примеры работ на GitHub (https://github.com/) "," · Участие в разработке проектов компании · Разработка сложных Web-приложений, расширений с использованием JavaScript/TypeScript и Angular 7 · Верстка HTML5/CSS3 "," · Заработная плата по итогам собеседования · Трудоустройство по ТК РФ · Стабильная &quot;белая&quot; заработная плата · Перспектива профессионального развития и самореализации · Гибкий рабочий график · Современный офис в центральном районе‚ недалеко от станции метро Маршала Покрышкина · Молодой и дружный коллектив · Курсы английского и немецкого языка · Компенсация спортивных занятий Офис компании находится по адресу: ул. Писарева, г. Новосибирск Ждем Ваше резюме! Просим обратить внимание: данная вакансия подразумевает нахождение в офисе компании полный рабочий день, после прохождения испытательного срока есть возможность при необходимости удаленной работы несколько дней в неделю. Также просим внимательно ознакомиться с требованиями к вакансии. Мы используем Angular. Если кандидату будет предложено выполнить тестовое задание, то его необходимо будет выполнить на Angular.",HTML5|CSS3|JavaScript|Ajax|Git|Linux|XML|ООП|HTML|TypeScript|Angular|SPA|REST
