,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
645,645,frontend (react) разработчик,Челябинск,,,UNIT6,2019-10-16T15:35:28+0300,От 3 до 6 лет,Полный день,Полная занятость,"Рассматриваем кандидатов с разным уровнем опыта. Младшим специалистам предлагаем возможность быстро получить востребованный опыт, Старшим предлагаем интересные задачи в проектах Федерального и Мирового уровня. Ищем людей, которые любят разработку и хотят работать над проектом, в котором будут новые вызовы, нетривиальные задачи и возможности для развития. Мы не делаем веб-сайты, мы делаем интернет-продукты — интернет-банки, онлайн-сервисы для пользователей крупных компаний, сложные (но удобные) интерфейсы, и другие интересные вещи. Мы почти никогда не делаем разовые проекты, все наши проекты живут и развиваются, учитывают опыт своих пользователей, следят за новыми тенденциями в дизайне и проектировании. Наш центральный офис в Челябинске. Работаем как с удаленными сотрудниками, так и с сотрудниками в офисе. Удаленным сотрудникам оплачиваем коворкинг. Сотрудники в офисе могут выбрать, на какой технике они хотят работать. Зарплату платим вовремя, оформляем все официально. Стек технологий зависит от проекта, но, если в кратце, то обычно от кандидатов на фронтенд-разработчика мы ожидаем: Опыт с React Опыт работы с Gulp/Grunt/Webpack/SASS/LESS Опыт с Git с merge/pull-request Понимание работы веб-инфраструктуры и HTTP-протокола Коммуникабельность, внимательность и ответственность за результат Готовность учиться и развиваться От старших разработчиков мы ожидаем: Опыт работы над ответственными частями проекта и решения нестандартных задач Опыт проектирования крупных систем или их модулей Умение разобраться с уже существующей архитектурой и планировать её развитие Навык объяснить, зачем и почему внедряется или выбирается то или иное решение Что предстоит делать: Разрабатывать новые интернет-решения Проверять работу на современных браузерах (обычно мы поддерживаем последние 2 версии) Работать в большой команде, бок-о-бок со всеми участниками проекта (другие разработчики, тестировщики, аналитики, дизайнеры, продакт-оунеры и саппорт) В зависимости от проекта могут быть еще дополнительные штуки, которые мы расскажем уже на собеседовании А еще у нас хороший и дружный коллектив, уютный офис с кофемашиной, печенками, фруктами и гироскутером. Мы проводим митапы разработчиков в Челябинске и организуем крупнейшую Челябинскую конференцию разработчиков UWDC. Уровень зарплаты готовы обсуждать с успешными кандидатами.",,,,HTML5|CSS3|JavaScript|Git|Less|Sass|Webpack|HTTP|React
