,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
762,762,ведущий специалист клиентского сервиса,Новосибирск,40000.0,,Ростелеком,2019-10-14T07:59:13+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Контроль исполнения бизнес-процессов и системы мотивации инсталляций и технической поддержки; Ведение отчетности и составление презентаций по исполнению бизнес-процессов и системы мотивации инсталляций и технической поддержки; Оказание методической и консультационной помощи структурным подразделениям, в том числе с подрядными организациями, по вопросам исполнения бизнес-процессов и системы мотивации инсталляций и технической поддержки; Выполнение анализа качества проведения инсталляционных работ/устранения повреждений. Выявление системных проблем, разработка корректирующих мероприятий. Требования: Высшее образование; Общее понимание построения сетевой инфраструктуры Компании, принципов технологий xPON, xDSL, FTTx, IPTV, VoIP; Общее владение ключевыми Бизнес-процессами общества (процесс инсталляций услуг, техническая поддержка абонентов 1, 2, 3 уровней, учет/движение абонентского оборудования, работа с оттоком абонентской базы и т.д.); Опыт ведения деловой переписки. Грамотная речь, коммуникативные навыки; Опыт работы в отрасли телекоммуникаций от 2-ух лет. Условия: Конкурентный уровень заработной платы; Развитая система премирования; Все социальные гарантии согласно ТК РФ; Непрерывный профессиональный рост (программа наставничества, внешнее обучение, внутрикорпоративные тренинги). Возможность карьерного роста в успешной и профессиональной команде."," Высшее образование; Общее понимание построения сетевой инфраструктуры Компании, принципов технологий xPON, xDSL, FTTx, IPTV, VoIP; Общее владение ключевыми Бизнес-процессами общества (процесс инсталляций услуг, техническая поддержка абонентов 1, 2, 3 уровней, учет/движение абонентского оборудования, работа с оттоком абонентской базы и т.д.); Опыт ведения деловой переписки. Грамотная речь, коммуникативные навыки; Опыт работы в отрасли телекоммуникаций от 2-ух лет. "," Контроль исполнения бизнес-процессов и системы мотивации инсталляций и технической поддержки; Ведение отчетности и составление презентаций по исполнению бизнес-процессов и системы мотивации инсталляций и технической поддержки; Оказание методической и консультационной помощи структурным подразделениям, в том числе с подрядными организациями, по вопросам исполнения бизнес-процессов и системы мотивации инсталляций и технической поддержки; Выполнение анализа качества проведения инсталляционных работ/устранения повреждений. Выявление системных проблем, разработка корректирующих мероприятий. "," Конкурентный уровень заработной платы; Развитая система премирования; Все социальные гарантии согласно ТК РФ; Непрерывный профессиональный рост (программа наставничества, внешнее обучение, внутрикорпоративные тренинги). Возможность карьерного роста в успешной и профессиональной команде.",Деловая переписка|Обучение и развитие|MS Visio|Организация презентаций|Тайм-менеджмент
