,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1035,1035,консультант 1с в отдел внедрения,Самара,,,Раздолье Группа Компаний,2019-10-21T08:26:04+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Группа компаний «Раздолье» - одна из компаний-лидеров в сфере услуг IT, защиты информации и электронного документооборота. Официальный партнер фирмы «1С». В связи с развитием направления в отдел внедрения требуется специалист. Обязанности: Консультационная поддержка пользователей 1С Сопровождение программного обеспечения на платформе 1С Требования: Образование высшее, неоконченное высшее Приветствуется опыт внедрения программного обеспечения на платформе 1С Понимание основных принципов работы торговых конфигураций 1С Базовые знания бухгалтерского учета Условия: График работы 5/2, с 9-00 до 18-00 Своевременная заработная плата (фиксированный оклад+премии) Обучение за счет компании Работа 50% офис/50% у клиентов Возможность карьерного роста Официальное трудоустройство"," Образование высшее, неоконченное высшее Приветствуется опыт внедрения программного обеспечения на платформе 1С Понимание основных принципов работы торговых конфигураций 1С Базовые знания бухгалтерского учета ", Консультационная поддержка пользователей 1С Сопровождение программного обеспечения на платформе 1С ," График работы 5/2, с 9-00 до 18-00 Своевременная заработная плата (фиксированный оклад+премии) Обучение за счет компании Работа 50% офис/50% у клиентов Возможность карьерного роста Официальное трудоустройство",Пользователь ПК|1С программирование|Деловое общение
