,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
171,171,ведущий (преподаватель) в детской школе программирования,Новосибирск,,,Школа программирования СОФТИУМ (ИП Дорогин С.А.),2019-10-06T04:46:37+0300,Нет опыта,Гибкий график,Полная занятость,"Ведущий(преподаватель) в детской школе программирования СОФТИУМ®. Интересная, необычная, позитивная работа для начинающего ИТ специалиста/учителя информатики. Гибкий график работы, возможно совмещение с основной работой. Трудоустройство. Требования: - образование техническое или педагогическое (математика, информатика); - умение взаимодействовать с детьми; - отсутствие ограничений к работе с детьми; - пунктуальность, позитивная общительность обязательно. Обязанности: 1. Проведение развивающих занятий по тематике программирования с детьми от 6 до 14 лет. 2. Участие в различных проектах школы.",,,,
