,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
916,916,консультант программист 1с (пгт. усть нера),Екатеринбург,,,Высочайший,2019-10-14T08:51:26+0300,От 3 до 6 лет,Вахтовый метод,Полная занятость,"Обязанности: Участие во внутренних проектах внедрения и сопровождения программных продуктов на платформе 1С:Предприятие (1С:ERP, 1С:ЗУП) в роли консультанта-программиста: Консультация пользователей по ведению учета в учетных системах; Контроль корректности использования пользователями типового функционала; Доработки типового функционала; Участие в разработке технической и пользовательской документации. Требования: Опыт разработки на платформе 1С:Предприятие 8.*; Опыт поддержки пользователей тиражных решений на платформе 1С:Предприятие; Как плюс: Опыт написания сложных запросов; Как плюс: Опыт разработки сложных отчетов на СКД; Как плюс: Знание функциональных возможностей 1С:ERP. Условия: Работа на территории горно-обогатительного комбината (Иркутская область, Бодайбинский район, либо Якутия - пгт .Усть-Нера); Официальное трудоустройство в соответствие с ТК РФ Полный социальный пакет, предусмотрены все гарантийные действующим законодательством льготы и надбавки; Проживание в вахтовом поселке, в благоустроенном общежитии, расходы на проживание из зарплаты работника не удерживается (на территории имеются магазин, прачечная, тренажерный зал); Льготное питание в столовой (трехразовое); Заработная плата выплачивается два раза в месяц путем перевода денежных средств на лицевой счет сотрудника; Компенсация проезда до места трудоустройства, на вахту/с вахты; Предоставляются путевки на курорты России после непрерывной работы в Компании более двух лет; Спецодежда выдается. Расходы на спецодежду, инструменты и оборудование из зарплаты работника не удерживаются; В поселке предоставляют услуги сотовой связи – МТС; Вахтовый метод работы 3 мес/1,5 мес.", Опыт разработки на платформе 1С:Предприятие 8.*; Опыт поддержки пользователей тиражных решений на платформе 1С:Предприятие; Как плюс: Опыт написания сложных запросов; Как плюс: Опыт разработки сложных отчетов на СКД; Как плюс: Знание функциональных возможностей 1С:ERP. ," Участие во внутренних проектах внедрения и сопровождения программных продуктов на платформе 1С:Предприятие (1С:ERP, 1С:ЗУП) в роли консультанта-программиста: Консультация пользователей по ведению учета в учетных системах; Контроль корректности использования пользователями типового функционала; Доработки типового функционала; Участие в разработке технической и пользовательской документации. "," Работа на территории горно-обогатительного комбината (Иркутская область, Бодайбинский район, либо Якутия - пгт .Усть-Нера); Официальное трудоустройство в соответствие с ТК РФ Полный социальный пакет, предусмотрены все гарантийные действующим законодательством льготы и надбавки; Проживание в вахтовом поселке, в благоустроенном общежитии, расходы на проживание из зарплаты работника не удерживается (на территории имеются магазин, прачечная, тренажерный зал); Льготное питание в столовой (трехразовое); Заработная плата выплачивается два раза в месяц путем перевода денежных средств на лицевой счет сотрудника; Компенсация проезда до места трудоустройства, на вахту/с вахты; Предоставляются путевки на курорты России после непрерывной работы в Компании более двух лет; Спецодежда выдается. Расходы на спецодежду, инструменты и оборудование из зарплаты работника не удерживаются; В поселке предоставляют услуги сотовой связи – МТС; Вахтовый метод работы 3 мес/1,5 мес.",1С:ERP|1С:Предприятие 8|СКД|1С:ЗУП|Доработки типового функционала
