,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1061,1061,devops engineer (в таллинн),Новосибирск,175000.0,,Creative Mobile,2019-10-14T20:43:06+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Мы - Creative Mobile являемся независимым разработчиком игр. Основанная в 2010 году и базирующаяся в Таллинне, наша компания определила новый жанр мобильных игр и превратилась в студию, признанную во всём мире. Игры, опубликованные Creative Mobile, открыли для себя более чем 400 миллионов игроков по всему миру. Наша миссия — быть прекрасным домом для талантов мирового класса и создавать отличные игры. Мы полны идей, активно развиваемся и сейчас ищем в свою команду профессионального и амбициозного инженера, готово быть у истоков направления DevOps. Если Вы: хотите жить в стране ТОП-5 с самым чистым воздухом в мире; готовы присоединиться к компании ТОП-ЗО лучших работодателей Эстонии 2019 года; и самое главное - не мыслите свою жизнь без DevOps, Вам точно стоит откликнуться на вакансию :) Нашему будущему коллеге мы готовы предложить: поддержку и развитие инфраструктуры серверных приложений; обеспечение непрерывной работоспособности системы; мониторинг и выявление узких мест в работе системы; выбор и тестирование новых технологий; активное взаимодействие с командами разработки. Мы ожидаем от тебя: 3+ успешного опыта работы в качестве инженера DevOps; отличное знание OS Linux; понимание устройства серверной инфраструктуры, опыт ее настройки и поддержки; хорошее знание Bash и любого скриптового языка; опыт работы с AWS, Docker; хороший письменный и устный английский язык (на уровне чтения профессиональной документации и литературы). Мы придём в восторг, если у тебя есть: высшее образование в области IT, физики, математики или эквивалентный опыт (например, 3000+ MMR в DotA или Clash Royale); опыт работы с ELK, Kafka, Clickhouse, Redis, Prometeus, Graphite, Jenkins. Чтобы работа спорилась, тебе понадобятся: умение работать как самостоятельно, так и в команде; способность и желание разбираться с новыми технологиями и, возможно, с неизвестными проблемами; стрессоустойчивость, аккуратность и ответственность. Мы хотим предложить тебе: официальное трудоустройство; интересную работу, полную вызовов — возможность вносить свой вклад в продукты, которыми наслаждаются миллионы игроков по всему миру; профессиональное сообщество внутри компании, чтобы делиться самым интересным с коллегами по цеху; возможность 20% своего рабочего времени уделять другим интересным проектам внутри компании; возможность учиться и личную программу развития; работу в успешной студии с огромным послужным списком, который включает в себя несколько записей в глобальном рейтинге TOP50; работу в международной команде мирового класса, которая поможет улучшить свой набор навыков и сеть контактов; культуру открытости, прозрачности и здравого смысла; приятные и полезные бонусы: обучение, свежие фрукты, вкусный кофе и прочие приятности; разумеется, переезд в г. Таллинн и подготовку всех необходимых документов мы берем на себя:) Почему Эстония? в Эстонии безопасно жить и работать, поддерживая отличный баланс между работой и личной жизнью; около 70% населения владеет русским языком, как родным или вторым языком; практически все государственные услуги страны предоставляются в электронном виде, всё делается быстро и комфортно; Эстония — первая страна в мире, представившая доступ к своим электронным услугам иностранцам; по данным ВОЗ, Эстония — страна с самым чистым воздухом в мире (а также, Эстония входит в десятку самых зеленых стран).",,,,
