,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
909,909,frontend developer (middle senior),Новосибирск,80000.0,150000.0,Креатик Софт,2019-10-15T10:32:46+0300,От 3 до 6 лет,Полный день,Полная занятость,"Привет! Мы - компания CreaticSoft, компания разработчиков, менеджеров, тестировщиков, аналитиков, влюбленных в свое дело. Нам нравится работать в кругу настоящих профессионалов, расти и развиваться вместе. У нас открыта вакансия Frontend Developer , и мы приглашаем тебя знакомиться. Мы в IT с 2003 года. Наши проекты: Центральная часть платформы Tradeshift — e-commerce “соцсети”, которая соединяет корпоративных покупателей и поставщиков, автоматизирует их взаимоотношения. Смесь Amazon и Uber для Middle East — каталог местных бизнесов с их товарами и сервис их доставки, а заодно и такси. ProductLAB — внутреннее R&amp;D-направление по созданию конвейера новых IT-продуктов. Наши офисы — в Технопарке, в центре на Добролюбова и Словении. Синхронизируем работу над бэклогом с коллегами из Дании, Румынии, Китая и США. Общаемся онлайн, ездим друг к другу в гости. Каждый сотрудник может провести в Словении до 2 месяцев в году, с компенсацией затрат на проживание. Бэкенд — на Java. Фронтенд — на AngularJS, Node.js, React. Данные храним в PostgreSQL. Облака — AWS, Kubernetes, Docker. Каждую пятницу проводим митапы в офисе. Требуемые навыки: Знание основ алгоритмов, структур данных и паттернов проектирования; Опыт или интерес к разработке многопоточных высоконагруженных систем; Опыт коммерческой разработки UI на каком-либо Javascript framework от 5-и лет, в том числе AngularJS от 3-х лет: Опыт работы и уверенное знание AngularJS, Node.js, Bootstrap; Опыт работы и хорошее знание HTML/HTML5/CSS/LESS; Опыт работы с технологиями REST, Ajax, WebSockets; Опыт работы с системами контроля версиями (Git); Опыт работы в *nix операционных системах. Плюсом будет: Опыт работы с инфраструктурой AWS, Docker; Знание Grails, PHP, Ruby on Rails, Django, Struts, Zend; Преобразование данных XML, XSLT, XPath JSON; Опыт длительного развития написанных другими компонентов; Опыт работы по Kanban/Scrum; Практический опыт с системами: автоматического тестирования (Geb and Spock, Selenium, Selenium Wedriver, Thucydides); автоматической сборки и непрерывной интеграции приложений (Jenkins, Maven); Опыт работы с nginx, Apache, Varnish; Опыт работы с реляционными СУБД (mySQL, Postgres, Oracle); Умение быстро разбираться в чужом коде; Опыт работы с React.js, lodash, requirejs, q.js; Опыт работы с сервлет контейнерами (Tomcat, Jetty); Знание английского языка не ниже intermediate. Если вы чего-то не знаете, не волнуйтесь, мы поможем :) Обязанности: Разработка и расширение возможностей front-end framework продукта, используемого для написания адаптивных одностраничных приложений (responsive single-page applications) и поддержка JS, CSS и HTML framework при разработке кросс-браузерно-совместимых компонентов пользовательского интерфейса для повторного использования в различных контекстах; Разработка новой UI функциональности; Поддержка работоспособности системы; Участие в обсуждении новой функциональности и технологий. Условия: У нас все официально и вся зарплата “в белую”. Есть два офиса - главный находится в Академгородке, офис поменьше - на Речном вокзале. После прохождения испытательного срока ты сможешь выбрать, где тебе удобнее работать. Чтобы легче общаться с нашими иностранными коллегами, у нас есть курсы английского языка за счет компании прямо в офисе. Также наши сотрудники ездят в командировки в Европу, Китай и США. Остались сомнения или вопросы? Пиши на почту нашему HR Ольге. Или приходи к нам на собеседование и узнай все из первых уст.",,," У нас все официально и вся зарплата “в белую”. Есть два офиса - главный находится в Академгородке, офис поменьше - на Речном вокзале. После прохождения испытательного срока ты сможешь выбрать, где тебе удобнее работать. Чтобы легче общаться с нашими иностранными коллегами, у нас есть курсы английского языка за счет компании прямо в офисе. Также наши сотрудники ездят в командировки в Европу, Китай и США. Остались сомнения или вопросы? Пиши на почту нашему HR Ольге. Или приходи к нам на собеседование и узнай все из первых уст.",JavaScript|HTML|HTML5|Ajax|CSS3|ООП|XML|REST|AngularJS|Node.js|Bootstrap|Design Patterns|Git|CSS|Less|Kanban|Scrum
