,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
805,805,начинающий программист 1c,Екатеринбург,,,Первый Бит,2019-10-21T07:38:36+0300,Нет опыта,Полный день,Полная занятость,"Компания &quot;Первый БИТ&quot; приглашает соискателей на вакансию начинающего программиста 1С. Задачи: Внедрение, настройка, техническая поддержка и сопровождение типовых и нетиповых конфигураций 1С (8.3, 8.2); Создание и редактирование печатных форм, обработок, отчетов по индивидуальным требованиям заказчика; Настройка обменов между конфигурациями 1С; Консультирование заказчиков по работе в конфигурациях 1С. Если ВЫ: Начинающий специалист или выпускник ВУЗа (специальность «Программист», «Прикладная информатика в экономике»); Ответственны, активны и нацелены на результат; Быстро учитесь, сообразительны и желаете развиваться в сфере 1С; Готовы к работе разъездного характера; Общительны, дружелюбны и умеете доступно донести свои мысли до собеседника, Тогда это предложение для ВАС! Мы предлагаем нашим сотрудникам: Бесплатное обучение типовым программам 1С; Интересные задачи для постоянного профессионального роста; Помощь при подготовке к сертификации 1С:Профессионал, 1С:Специалист, 1С:Специалист-консультант; Оформление по ТК РФ; Заработная плата 2 раза в месяц, прогрессивная, зависит от квалификации сотрудника. Дальнейший рост заработной платы с увеличением компетенций ничем не ограничен; Возможность карьерного роста от специалиста по сопровождению до руководителя проекта; Офис в центре города рядом с метро «Геологическая». Развиваться у нас быстрее, чем где-либо! Присоединяйся!",,,,
