,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
329,329,верстальщик (frontend разработчик),Краснодар,50000.0,60000.0,Студия Ярга,2019-09-23T10:13:25+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Ищем в студию Frontend разработчика. Студия IARGA – один из лидеров в стране по разработке магазинов на 1с-Битрикс (3 место - не просто так). Создаем и продвигаем магазины и E-commerce проекты, профессионально выводим торговые компании в онлайн. В месяц мы выпускаем 2-3 магазина и могли бы выпускать больше, но для этого нам нужен еще один верстальщик. Кого хотим видеть в своей команде? Специалиста с опытом верстки адаптивных макетов из PSD и Figma Обязанности: Верстка страниц сайтов по готовым PSD-макетам Доработка/развитие существующих проектов Анимация и интерактивные эффекты элементов пользовательского интерфейса Взаимодействие с дизайнером Требования: Профессионализм Знание HTML Умение работать быстро и качественно Уверенная работа с CSS, JS, Jquery Умение верстать макет так, как он задуман и нарисован дизайнером Знание особенностей современных браузеров и опыт кроссбраузерной верстки. Опыт верстки адаптивного дизайна. Способность определять и соблюдать сроки; НАЛИЧИЕ ПОРТФОЛИО Что мы предлагаем : Официальное трудоустройство по ТК РФ; Полный соц. пакет; Интересные задачи и проекты; Обучение и повышение квалификации;",, Верстка страниц сайтов по готовым PSD-макетам Доработка/развитие существующих проектов Анимация и интерактивные эффекты элементов пользовательского интерфейса Взаимодействие с дизайнером ,,
