,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
714,714,старший java разработчик senior java developer,Новосибирск,,,ПРО ДЕВЕЛОПМЕНТ,2019-10-15T12:17:39+0300,От 3 до 6 лет,Полный день,Полная занятость,"Компания ПРО ДЕВЕЛОПМЕНТ является признанным лидером в сфере разработки специализированных ИТ решений для автобизнеса. Основные направления деятельности компании связаны с разработкой платформы системной интеграции участников рынка, распределенных e-commerce систем и специализированных высоконагруженных экспертных сервисов. Компания представлена на рынках РФ, СНГ и ЕС, где ее клиентами являются бренды с мировым именем, лидеры рынка и крупные региональные операторы. Мы используем современные технологии при разработке решений enterprise уровня, которые охватывают весь информационный контур продуктов компании от решений для мобильных устройств и веб-интерфейсов вплоть до высоконагруженных серверных компонентов, обрабатывающих большие объемы данных. У нас работает квалифицированная команда, способная к адекватной и продуктивной внутренней коммуникации, разделяющая ценности и дух совместной работы над сложными проектами. Наши сотрудники всегда готовы поделиться опытом и прийти на помощь коллегам. Ключевые члены команды – высококлассные специалисты, имеющие за плечами большой опыт работы в крупных международных проектах. Мы приглашаем Вас присоединиться к команде экспертов в области разработки высоконагруженных распределенных систем. Основная задача: разработка и сопровождение интернет-приложений и веб-сервисов. Обязанности: разработка архитектуры проектов на основе технического задания; оценка и контроль сроков реализации задач; написание и сопровождение кода, тестов и технической документации; взаимодействие с PM, аналитиками, тестировщиками; обучение и консультирование разработчиков по техническим вопросам, участие в процессе разработки, code review; консультирование тестировщиков по диагностике проблем и review тестовых сценариев. Требования: хорошее знание Java SE 8; OOP/Design principles &amp; patterns; опыт использования Java EE серверов (WildFly), Spring; знание SQL (PostgreSQL); умение и готовность разбираться в чужом коде. Плюсом является: знание Enterprise Service Bus или Apache Camel; опыт построения InMemory решений (Apache Ignite); опыт работы с Docker; опыт Front-end разработки JavaScript, jQuery, HTML/XHTML, CSS, опыт кроссбраузерной вёрстки; владение NoSQL базами данных (Mongo DB и т.д.); опыт работы в Linux. Условия: официальное трудоустройство; уютный офис в Академгородке; дружный коллектив; комфортные рабочие места; внутреннее обучение, профессиональный рост; удобный график."," хорошее знание Java SE 8; OOP/Design principles &amp; patterns; опыт использования Java EE серверов (WildFly), Spring; знание SQL (PostgreSQL); умение и готовность разбираться в чужом коде. Плюсом является: знание Enterprise Service Bus или Apache Camel; опыт построения InMemory решений (Apache Ignite); опыт работы с Docker; опыт Front-end разработки JavaScript, jQuery, HTML/XHTML, CSS, опыт кроссбраузерной вёрстки; владение NoSQL базами данных (Mongo DB и т.д.); опыт работы в Linux. "," разработка архитектуры проектов на основе технического задания; оценка и контроль сроков реализации задач; написание и сопровождение кода, тестов и технической документации; взаимодействие с PM, аналитиками, тестировщиками; обучение и консультирование разработчиков по техническим вопросам, участие в процессе разработки, code review; консультирование тестировщиков по диагностике проблем и review тестовых сценариев. "," официальное трудоустройство; уютный офис в Академгородке; дружный коллектив; комфортные рабочие места; внутреннее обучение, профессиональный рост; удобный график.",
