,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1022,1022,senior web developer,Самара,182000.0,227500.0,Nitka Technologies,2019-09-24T15:08:04+0300,От 3 до 6 лет,Полный день,Полная занятость,"eTribez, международная компания, основанная в 2012 году, разрабатывает передовую enterprise SaaS платформу для продюсерских компаний, создающих телевизионные шоу и фильмы по всему миру. Среди клиентов - ведущие киностудии и производители телевизионного контента - Sony, BBC, NBC, Fox и другие. Наш продукт представляет собой ERP платформу для управления производством телешоу и фильмов: планирование, бюджет, управление ресурсами, логистика... В настоящее время она используется такими шоу, как: The Voice, Who Wants To Be A Millionaire, Survivor, Big Brother, и многими другими. eTribez расширяет центр разработки совместно с Nitka Technologies, частной американской компанией с более чем 200 разработчиков и специалистов технической поддержки. Команда Nitka Technologies разрабатывает основной функционал продукта. Мы приглашаем квалифицированных веб-разработчиков присоединиться к нашему быстро растущему долгосрочному проекту. Мы предлагаем конкурентоспособную компенсацию в долларах США, а также опционы на акции eTribez. Требования: Опыт разработки веб приложений от 3-х лет Опыт практического использования PHP, JavaScript, jQuery/Vue.JS, MySQL, Git, Linux Опыт работы с TypeScript приветствуется Опыт работы с AWS или другими облачными технологиями станет плюсом Понимание и применение принципов ООП на практике Внимание к деталям, хорошие технические и аналитические навыки Разговорный английский язык уровня intermediate Условия работы: Конкурентная компенсация в долларах США Удаленная работа на полный рабочий день Работа в международной команде профессионалов Стабильный долгосрочный проект Корпоративные курсы английского язык",,,,PHP|JavaScript|jQuery|Vue.JS|MySQL|TypeScript|AWS|ООП
