,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
859,859,team lead c# в инженерную компанию,Новосибирск,90000.0,,Кадровое агентство Алексея Сухорукова,2019-10-04T11:11:05+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания по контрактной разработке высокотехнологичной электроники и ПО ищет в свою команду инженера-программиста C# на такие масштабные проекты, как: «Умный город» для улиц нашей столицы (гибкие экраны на остановках и система отслеживания трафика на дорогах города) «Робот-мерчендайзер», уже используемый рядом ведущих мировых брендов в ритейле «Нейронный интерфейс» «Умная одежда», позволяющая очень точно отслеживать ключевые показатели жизнедеятельности человека и многие другие инновационные проекты Разнонаправленные предложения уже заинтересовали различные сферы бизнеса от розничной торговли до атомной промышленности. Кроме того, заказчиками компании являются и научно-исследовательские организации. На сегодняшний день компания активно развивается и в связи с этим приглашает в свою команду светлые инженерные умы. Мы ищем специалистов, стремящихся выйти за рамки своих компетенций, т.к. в Вашей повседневной работе будет место R&amp;D разработке и новым идеям. Компания ждет от вас: Опыт программирования на C#, ASP.NET; Креативность и способность решать нестандартные задачи. Дополнительным преимуществом будет знание: Знание и опыт работы на WPF; Знание и опыт в области UI/UX. Компания предлагает: Крупные, долгосрочные и интересные проекты; Комфортный офис в Академгородке; Работу в команде профессионалов; Дружелюбный коллектив и спокойную атмосферу; Официальное трудоустройство; Современные технологии; Возможность в ходе работы оказывать влияние на конечный продукт.",,,,С#|ASP.NET|UI|UX|WPF
