,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
603,603,старший ведущий abap разработчик,Челябинск,,,"ЮТэйр, Авиакомпания",2019-10-15T09:27:45+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Utair входит в топ-5 российских авиаперевозчиков. Авиакомпания летает по 150 направлениям, более 60 из которых доступны только пассажирам Utair. В парке Utair 65 самолетов. Основной пункт пересадки — московский аэропорт Внуково, на который приходится более 160 рейсов Utair ежедневно. Штаб-квартира Utair располагается в Сургуте. Авиакомпания входит в реестр операторов IOSA с 2008 года. Авиакомпания «ЮТэйр» приглашает соискателей принять участие в конкурсном отборе на вакансию Старший/Ведущий ABAP разработчик . Для рассмотрения Вашей кандидатуры, необходимо направить отклик на вакансию. Обязанности: участие в проектах разработки и сопровождения новых бизнес-процессов; реализация разработок на SAP ABAP; контроль качества кода объектов разработок; оптимизация производительности существующих разработок; анализ существующих разработок и формирование рекомендаций по их доработке. Требования: высшее финансовое или техническое образование; рассматриваются кандидаты с опытом работы на аналогичной должности от 1 года; знание основных технологий ABAP: ALV, Dynpro, BADI, Enhancements, PDF Forms, Web Dynpro, уверенное владение технологией объектно-ориентированного программирования, владение технологиями отладки и анализа производительности; глубокое знание модели данных MM/SD/FI/FM/CO/TOPO и опыт программирования для этих модулей; опыт программирования в системах на базе SAP HANA желателен; знание технологий BOPF, CDS, OData Services, AMDP, BRF+, SAP WorkFlow будет являться преимуществом. проводится код-ревью. Условия: место работы:Тюмень, аэропорт &quot;Плеханово&quot;, рассматривается вариант удаленной работы из других городов; график работы: пятидневная рабочая неделя 09.00-18.00; испытательный срок 3 месяца; оформление в соответствии с ТК РФ; заработная плата договорная, выплачивается своевременно, два раза в месяц. Рассматриваются зарплатные ожидания кандидатов; льготы для сотрудников и членов семьи на авиаперелеты к месту отпуска."," высшее финансовое или техническое образование; рассматриваются кандидаты с опытом работы на аналогичной должности от 1 года; знание основных технологий ABAP: ALV, Dynpro, BADI, Enhancements, PDF Forms, Web Dynpro, уверенное владение технологией объектно-ориентированного программирования, владение технологиями отладки и анализа производительности; глубокое знание модели данных MM/SD/FI/FM/CO/TOPO и опыт программирования для этих модулей; опыт программирования в системах на базе SAP HANA желателен; знание технологий BOPF, CDS, OData Services, AMDP, BRF+, SAP WorkFlow будет являться преимуществом. проводится код-ревью. ", участие в проектах разработки и сопровождения новых бизнес-процессов; реализация разработок на SAP ABAP; контроль качества кода объектов разработок; оптимизация производительности существующих разработок; анализ существующих разработок и формирование рекомендаций по их доработке. ," место работы:Тюмень, аэропорт &quot;Плеханово&quot;, рассматривается вариант удаленной работы из других городов; график работы: пятидневная рабочая неделя 09.00-18.00; испытательный срок 3 месяца; оформление в соответствии с ТК РФ; заработная плата договорная, выплачивается своевременно, два раза в месяц. Рассматриваются зарплатные ожидания кандидатов; льготы для сотрудников и членов семьи на авиаперелеты к месту отпуска.",SAP|ABAP
