,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
834,834,front end разработчик в интернет проект для автомобильного рынка,Екатеринбург,,,Artsofte,2019-10-21T15:42:11+0300,От 3 до 6 лет,Полный день,Полная занятость,"Artsofte – IT компания, специализирующаяся на разработке отраслевого программного обеспечения. В составе компании 4 отраслевых продукта, digital-агентство и собственный интегратор. Artsofte входит в ТОП-10 поставщиков SaaS-решений в России по исследованию CNews Analytics и является резидентом ИТ-кластера инновационного центра Сколково. А еще мы сделали лучший интернет-банк для физических лиц в России. В нашей компании работает больше 200 профессиональных и талантливых сотрудников. Сейчас мы ищем Front-end разработчика в проект TradeDealer. Digital Платформа TradeDealer - платформа, с помощью которой покупатель автомобиля может у дилера в режиме онлайн закрыть потребности на всех жизненных циклах: выбрать и оплатить новый автомобиль или с пробегом, оценить свой авто и использовать это как первоначальный взнос по кредиту, подобрать релевантный пакет услуг, воспользоваться F&amp;I инструментами, а после покупки записаться в сервис на свободный таймслот у дилера. За 9 лет наш продукт стал пионером во многих решениях на стыке маркетинга и IT для автомобильной индустрии РФ. Чем придется заниматься: развитием продукта TradeDealer; писать код (JavaScript, Angular 2+); изучать новые технологии, помогать коллегам, делиться с ними знаниями и опытом. Минимальные требования: базовые принципы понимания JavaScript, JQuery. Желаемые требования : опыт работы со сборщиком webpack; опыт написания кода на TypeScript / JavaScript; опыт работы на Angular 2+. Условия: высокий оклад (итоговую ставку определяем по результатам собеседования); интересные проекты, возможность обучения и самореализации; просторный офис в формате open space в центре города (Малышева / Луначарского); пятидневная рабочая неделя; трудоустройство согласно ТК РФ и белая зарплата; начало работы не позднее 11:00, график 5 / 2, 8 часов + 1 час на обед; безлимитный specialty кофе, чай, печеньки, фрукты, несколько переговорок и зона для игры в настольный теннис с сильными соперниками; льготные завтраки на 2 этаже в BOLSHOY от наших друзей; охраняемые авто- и вело- парковки; внутренние корпоративные мероприятия и внешние конференции для профессионального развития; веселые и дружные корпоративные праздники.",,," высокий оклад (итоговую ставку определяем по результатам собеседования); интересные проекты, возможность обучения и самореализации; просторный офис в формате open space в центре города (Малышева / Луначарского); пятидневная рабочая неделя; трудоустройство согласно ТК РФ и белая зарплата; начало работы не позднее 11:00, график 5 / 2, 8 часов + 1 час на обед; безлимитный specialty кофе, чай, печеньки, фрукты, несколько переговорок и зона для игры в настольный теннис с сильными соперниками; льготные завтраки на 2 этаже в BOLSHOY от наших друзей; охраняемые авто- и вело- парковки; внутренние корпоративные мероприятия и внешние конференции для профессионального развития; веселые и дружные корпоративные праздники.",JavaScript|AngularJS|CSS3|TypeScript|HTML
