,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
586,586,руководитель отдела разработки по цгис,Новосибирск,,,РТИ,2019-10-07T09:18:07+0300,От 3 до 6 лет,Полный день,Полная занятость,"Центр разработки ГИС – это коллектив профессионалов в области геоинформационных технологий, включающий в себя аналитиков, ГИС-специалистов, разработчиков ПО, специалистов по внедрению и сопровождению, руководителей проектов. Опыт работ Центра в области ГИС – более 20 лет. В рамках программы развития регионов мы собираем команду в Новосибирске для разработки геоинформационного программного обеспечения. Для руководства командой мы ищем сильного и талантливого тимлида. Вашими преимуществами является эффективная работа с JS-фреймворками и веб-сервисами. В вашем опыте работы присутствуют высоконагруженные проекты, есть глубокие знания в разработке ПО и понимание связки фронта с бэкендом, ваш код легко читаем и структурирован. Вы применяете стандарты и требуете их придерживаться. Готовы делится знаниями и эффективно управлять временем и распределением нагрузки. Обязанности: Управление командой разработчиков 5-15 человек; Создание и доработка модулей и функций веб-приложений; Декомпозиция задач, оценка сроков исполнения, оперативное планирование; Рефакторинг кода; Code review; Участие в создании архитектуры системы и ПО; Подготовка программной документации; Требования: Опыт разработки на JS от 3-х лет; Знание ООП; Уверенное знание SQL; Опыт работы c ОС Linux; Наличие портфолио из завершенных и функционирующих проектов; Опыт работы со следующим стеком Javascript, HTML, CSS, PHP; Понимание чужого кода, умение работать в команде; Опыт разработки и использования веб-сервисов; Знание Git, Subversion; Приветствуется: Опыт работы с WebGL; Знания в области ГИС; Знание C++; Опыт разработки back-end; Условия: У нас множество интересных задач. Став частью нашей команды, Вы будете участвовать в реализации проектов, качественно меняющих подходы к управлению государством и бизнесом Достойная оплата за эффективный труд Дополнительные мотивационные программы Социальный пакет Дружный коллектив единомышленников"," Опыт разработки на JS от 3-х лет; Знание ООП; Уверенное знание SQL; Опыт работы c ОС Linux; Наличие портфолио из завершенных и функционирующих проектов; Опыт работы со следующим стеком Javascript, HTML, CSS, PHP; Понимание чужого кода, умение работать в команде; Опыт разработки и использования веб-сервисов; Знание Git, Subversion; Приветствуется: Опыт работы с WebGL; Знания в области ГИС; Знание C++; Опыт разработки back-end; "," Управление командой разработчиков 5-15 человек; Создание и доработка модулей и функций веб-приложений; Декомпозиция задач, оценка сроков исполнения, оперативное планирование; Рефакторинг кода; Code review; Участие в создании архитектуры системы и ПО; Подготовка программной документации; "," У нас множество интересных задач. Став частью нашей команды, Вы будете участвовать в реализации проектов, качественно меняющих подходы к управлению государством и бизнесом Достойная оплата за эффективный труд Дополнительные мотивационные программы Социальный пакет Дружный коллектив единомышленников",
